代码	名称	涨幅%%	总金额	买价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
07321	ＦＩ华夏恒指	-1.89	3713536	--  	--  	649500	4000	0.18	--  	  0.34	5.730	
03040	未来ＭＳＣＩ中国	2.15	3644780	--  	--  	96100	100	0.13	--  	  0.66	37.800	
00808	泓富产业信托	0.29	3550750	--  	--  	1039000	305000	0.00	--  	  1.26	3.420	
02801	安硕中国ＥＴＦ	2.16	3537480	--  	--  	115800	200	0.33	--  	  1.80	30.300	
03161	易亚中概股	1.87	3416664	--  	--  	225600	400	0.00	--  	  0.74	15.040	
82836	安硕印度－Ｒ	1.36	3311900	--  	--  	172600	5000	0.00	--  	  2.59	19.000	
03015	ＸＴＲＮ５０印度	0.73	3242010	--  	--  	2610	1005	0.00	--  	 65.25	1247.000	
03116	易亚富时黄金矿业	-0.25	2853290	--  	--  	350600	50000	0.00	--  	 12.56	8.150	
02803	ＰＰ中国基石经济	1.61	2677715	--  	--  	304000	3000	0.00	--  	  1.65	8.720	
03173	ＰＰ中国新经济	2.49	2645970	--  	--  	293000	5000	0.00	--  	  1.45	8.950	
03197	华夏Ａ国际通	2.20	2207500	--  	--  	182400	2400	-0.33	--  	  8.69	12.100	
01881	富豪产业信托	0.83	2142706	--  	--  	880200	30000	0.00	--  	  0.91	2.430	
07336	ＦＩ未来恒指	-2.01	1949234	--  	--  	362000	3000	0.00	--  	  0.14	5.450	
02827	标智沪深３００	1.12	1865310	--  	--  	46200	19400	0.00	--  	  0.76	40.300	
07328	ＦＩ　三星国指	-1.95	1760002	--  	--  	388400	400	-0.22	--  	  0.22	4.550	
01426	春泉产业信托	0.00	1707650	--  	--  	513000	5000	0.00	--  	  2.40	3.320	
03049	ＸＴＲ沪深三百	1.25	1616727	--  	--  	180600	12000	0.00	--  	 32.36	8.960	
00820	汇丰中国翔龙基金	0.35	1371196	--  	--  	120174	19500	0.00	--  	  2.13	11.380	
07210	ＸＬ二易亚中概股	3.71	1344370	--  	--  	60600	14000	0.00	--  	  0.29	21.700	
07322	ＸＩ未来标普	-2.67	1311132	--  	--  	112300	10000	0.34	--  	  0.49	11.720	
03128	恒生Ａ股龙头	0.31	1286060	--  	--  	20200	1000	0.00	--  	  0.55	63.650	
07261	ＦＬ二华夏纳一百	5.49	1232125	--  	--  	39000	4500	0.32	--  	  0.95	31.550	
02834	安硕纳指一百	3.53	1218534	--  	--  	90900	35600	0.90	--  	  2.76	13.260	
03086	ＢＭＯ纳斯达克	2.54	1077596	--  	--  	74200	3000	0.00	--  	  2.54	14.480	
03135	Ｆ南方东英原油	1.97	1026111	--  	--  	123600	99900	0.00	--  	  8.96	8.310	
03097	Ｆ未来原油	1.81	1014105	--  	--  	200000	200000	0.00	--  	 23.26	5.090	
03101	领航富时发展欧洲	1.30	886364	--  	--  	44009	1700	0.00	--  	  0.83	20.100	
03027	ＸＴＲ俄罗斯	2.21	836225	--  	--  	36375	5000	0.00	--  	  2.01	22.800	
03092	ＴＲ泰国	1.52	812880	--  	--  	3600	3600	0.27	--  	  0.45	225.800	
03126	领航富时日本	1.11	789910	--  	--  	28800	200	0.37	--  	  2.53	27.400	
03046	价值中国ＥＴＦ	2.11	737675	--  	--  	15300	1000	0.62	--  	  0.48	50.000	
03084	价值日本ＥＴＦ	2.36	720624	--  	--  	46200	900	0.00	--  	 12.62	15.600	
03115	安硕恒生指数	1.97	720120	--  	--  	6360	1000	0.09	--  	  0.08	113.000	
02819	ＡＢＦ港债指数	-0.61	650485	--  	--  	6613	400	0.00	--  	 11.49	98.400	
07331	ＦＩ华夏纳一百	-2.68	611086	--  	--  	60000	1000	0.00	--  	  1.60	10.240	
82843	东汇Ａ５０－Ｒ	0.30	542000	--  	--  	40000	10000	0.00	--  	  0.42	13.560	
03110	未来恒生高股息率	1.55	521425	--  	--  	15900	5000	0.00	--  	  4.34	32.700	
02843	东汇Ａ５０	0.60	504000	--  	--  	30000	10000	0.00	--  	  0.28	16.800	
83197	华夏Ａ国际通－Ｒ	2.41	496100	--  	--  	51000	7000	0.00	--  	  4.74	9.820	
02838	恒生富时中国５０	2.03	463460	--  	--  	2100	100	0.36	--  	  0.28	217.000	
03155	安硕ＥＳ５０	0.57	458050	--  	--  	43500	10000	0.00	--  	  3.18	10.500	
02811	海通沪深三百	0.66	424328	--  	--  	23200	200	0.22	--  	  5.09	17.580	
02805	领航富时亚洲	1.53	392780	--  	--  	14800	800	0.00	--  	  0.77	26.350	
82823	安硕Ａ５０－Ｒ	0.47	387600	--  	--  	30000	30000	0.15	--  	  0.18	12.920	
07222	ＸＬ二未来标普	4.91	331545	--  	--  	13000	4000	-0.19	--  	  2.21	25.250	
03085	领航亚洲高股息率	1.67	315023	--  	--  	12981	1200	0.21	--  	  1.85	24.350	
83147	南方中创业板－Ｒ	2.26	314112	--  	--  	46200	4600	0.00	--  	  1.64	6.830	
03095	价值中国Ａ股	0.92	302795	--  	--  	34500	7500	0.11	--  	  0.20	8.750	
03020	ＸＴＲ美国	2.19	279735	--  	--  	480	30	0.09	--  	  0.68	582.500	
03081	价值黄金	0.31	277899	--  	--  	8619	1800	0.00	--  	  0.32	32.250	
03141	ＢＭＯ亚洲投资债	-0.33	266144	--  	--  	17347	1200	0.00	--  	  0.25	15.350	
83074	安硕ＭＳ台湾－Ｒ	2.46	219211	--  	--  	22900	2900	0.00	--  	  0.43	9.570	
83146	安硕ＤＡＸ－Ｒ	0.92	218000	--  	--  	25000	5000	0.34	--  	  0.71	8.720	
09836	安硕印度－Ｕ	1.67	212750	--  	--  	70000	5000	0.00	--  	  2.31	3.010	
83155	安硕ＥＳ５０－Ｒ	1.07	212500	--  	--  	25000	5000	0.12	--  	  1.81	8.500	
03175	Ｆ三星原油期	2.68	206248	--  	--  	15800	5000	0.00	--  	  0.72	13.060	
83118	嘉实明晟Ａ股－Ｒ	1.29	177028	--  	--  	12534	100	1.00	--  	  3.57	14.180	
02846	安硕沪深三百	0.61	165250	--  	--  	5000	1000	0.00	--  	  0.41	33.050	
03010	安硕亚洲除日	1.55	151589	--  	--  	2577	2000	0.00	--  	  0.04	58.800	
07225	ＦＬ二未来东证	3.53	146860	--  	--  	9000	2000	0.00	--  	  1.06	16.100	
02848	ＴＲ韩国	1.56	129950	--  	--  	200	100	0.00	--  	  0.65	650.000	
02802	安硕亚洲新兴	1.45	119200	--  	--  	2000	1000	0.00	--  	  0.40	59.550	
03199	南方五年国债	-0.04	106024	--  	--  	840	340	0.08	--  	  1.67	126.300	
03070	平安香港高息股	1.97	100600	--  	--  	3000	1000	0.45	--  	  0.07	33.550	
07302	ＦＩ易方达恒指	-1.93	88018	--  	--  	19200	4000	0.00	--  	  0.17	4.590	
03146	安硕ＤＡＸ	0.00	78820	--  	--  	7300	1000	0.37	--  	  1.80	10.800	
09074	安硕ＭＳ台湾－Ｕ	2.67	62268	--  	--  	40400	10700	0.00	--  	  1.23	1.490	
03041	价值韩国ＥＴＦ	1.30	52550	--  	--  	1500	500	0.00	--  	  0.03	34.950	
83128	恒生Ａ股龙头－Ｒ	-0.39	51000	--  	--  	1000	1000	0.20	--  	  0.16	51.000	
03043	ＴＲ太平洋	1.66	48775	--  	--  	1000	500	0.10	--  	  0.54	48.500	
01275	开元产业信托	-0.41	48000	--  	--  	20000	10000	0.00	--  	  0.04	2.400	
03019	ＸＴＲ环球	1.50	47400	--  	--  	1000	1000	0.00	--  	  0.05	47.400	
03118	嘉实明晟Ａ股	1.27	47250	--  	--  	2700	2700	0.00	--  	  0.15	17.500	
82846	安硕沪深三百－Ｒ	1.90	40200	--  	--  	1500	1500	0.00	--  	  0.10	26.800	
07315	ＦＩ未来东证	-0.53	37450	--  	--  	5000	5000	-0.27	--  	  0.50	7.490	
09834	安硕纳指一百－Ｕ	3.64	30410	--  	--  	17800	10000	0.00	--  	  1.26	1.700	
82811	海通沪深三百－Ｒ	0.95	29880	--  	--  	2000	2000	0.00	--  	  1.09	14.940	
03121	ＢＭＯ亚太房地产	0.89	22680	--  	--  	2000	2000	0.00	--  	  0.01	11.340	
82828	恒生中国企业－Ｒ	1.87	20680	--  	--  	200	200	0.00	--  	  0.01	103.400	
03099	ＸＴＲ印尼	1.18	19020	--  	--  	150	150	1.18	--  	  0.11	126.800	
03048	ＴＲ巴西	1.93	16840	--  	--  	400	200	0.24	--  	  0.21	42.000	
09115	安硕恒生指数－Ｕ	1.83	14460	--  	--  	1000	1000	0.00	--  	  0.02	14.460	
82832	博时ＦＡ５０－Ｒ	0.29	13740	--  	--  	2000	2000	0.00	--  	  0.88	6.870	
03012	东汇香港３５	1.54	11550	--  	--  	500	500	0.00	--  	  0.01	23.100	
02825	标智香港１００	1.99	11260	--  	--  	400	400	0.00	--  	  0.07	28.150	
09846	安硕沪深三百－Ｕ	1.44	10550	--  	--  	2500	1500	0.00	--  	  1.30	4.220	
02821	沛富基金	0.04	8168	--  	--  	70	40	0.00	--  	  0.06	116.800	
09170	安硕韩国二百－Ｕ	3.38	7650	--  	--  	5000	5000	0.00	--  	  0.13	1.530	
09010	安硕亚洲除日－Ｕ	2.05	7480	--  	--  	1000	1000	0.00	--  	  0.10	7.480	
03065	ＴＲ新加坡	2.02	6060	--  	--  	500	500	0.00	--  	  0.06	12.120	
83100	易方达中一百－Ｒ	0.61	4145	--  	--  	100	100	0.00	--  	  0.00	41.450	
03143	ＢＭＯ香港银行股	2.61	2040	--  	--  	200	200	0.39	--  	  0.01	10.200	
82847	安硕富时一百－Ｒ	0.79	0	--  	--  	0	0	0.00	--  	  0.00	--  	
82834	安硕纳指一百－Ｒ	2.29	0	--  	--  	0	0	0.00	--  	  0.00	--  	
82833	恒指ＥＴＦ－Ｒ	1.77	0	--  	--  	0	0	0.00	--  	  0.00	--  	
82808	易方达国债－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	
09847	安硕富时一百－Ｕ	0.83	0	--  	--  	0	0	0.00	--  	  0.00	--  	
09155	安硕ＥＳ５０－Ｕ	0.76	0	--  	--  	0	0	0.00	--  	  0.00	--  	
09146	安硕ＤＡＸ－Ｕ	0.74	0	--  	--  	0	0	0.00	--  	  0.00	--  	
09081	价值黄金－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	
07335	ＦＩ南方Ｎ５０	-0.76	0	--  	--  	0	0	0.00	--  	  0.00	--  	
07202	ＦＬ二南方Ｎ５０	1.76	0	--  	--  	0	0	0.00	--  	  0.00	--  	
04363	ＩＳ台湾基金ＴＲ	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
04362	ＩＳ南韩基金ＴＲ	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
03180	华夏中华八十	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03177	ＣＯＭＳ德高息股	0.84	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03171	ＣＯＭＳ德股	1.10	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03170	安硕韩国二百	0.34	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03165	ＢＭＯ欧优股对冲	0.99	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03162	安硕ＭＡ中国	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03160	ＢＭＯ日股对冲	1.09	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03157	华夏港股通小型股	0.53	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03156	广发明晟Ａ国	0.96	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03153	未来亚洲医疗保健	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
03150	嘉实中证五百	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03149	南方ＭＡ国际	0.68	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03145	ＢＭＯ亚洲高息股	1.56	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03137	南方中华８０	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03136	嘉实明晟５０	0.43	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03132	添富中证医药	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03129	南方三百精明	1.15	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03127	未来沪深三百	0.71	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03122	南方东英短债	0.11	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03120	易方达１２０	1.14	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03107	添富主要消费	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03102	易亚证券收益增长	1.44	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03100	易方达中一百	0.29	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03082	ＴＲ马来西亚	1.04	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03080	平安中国国债	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03074	安硕ＭＳ台湾	1.03	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03073	ＳＰＤＲ大中华	1.13	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03060	价值台湾ＥＴＦ	1.86	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03056	未来标普国际消费	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03055	ＴＲ中国	2.21	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03054	未来标普亚洲消费	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
03036	ＴＲ台湾	2.24	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03024	标智上证５０	0.17	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03021	南方东英ＭＴ５０	1.50	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03016	ＴＲ菲律宾	0.77	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03008	添富沪深三百	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	
03007	ＴＲ富时５０	2.25	0	--  	--  	0	0	0.00	--  	  0.00	--  	
02847	安硕富时一百	1.06	0	--  	--  	0	0	0.00	--  	  0.00	--  	
02839	标智港股内地地产	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
02835	未来ＫＯＳＰＩ	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
02832	博时ＦＡ５０	0.24	0	--  	--  	0	0	0.00	--  	  0.00	--  	
02824	力宝专选中港地产	0.77	0	--  	--  	0	0	0.00	--  	  0.00	--  	
02817	标智港股内地消费	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
02808	易方达国债	0.45	0	--  	--  	0	0	0.00	--  	  0.00	--  	
00625	睿富房地产基金	0.00	0	--  	--  	0	0	0.00	--  	0.00	--  	
83199	南方五年国债－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	
83180	华夏中华八十－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	
83170	安硕韩国二百－Ｒ	1.27	0	--  	--  	0	0	0.00	--  	  0.00	--  	
83168	恒生人币金ＥＴＦ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	
83162	安硕ＭＡ中国－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	
83156	广发明晟Ａ国－Ｒ	0.71	0	--  	--  	0	0	0.00	--  	  0.00	--  	
83150	嘉实中证五百－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	
83149	南方ＭＡ国际－Ｒ	0.51	0	--  	--  	0	0	0.00	--  	  0.00	--  	
83137	南方中华８０－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	
83136	嘉实明晟５０－Ｒ	0.27	0	--  	--  	0	0	0.00	--  	  0.00	--  	
83132	添富中证医药－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	
83129	南方三百精明－Ｒ	1.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	
83127	未来沪深三百－Ｒ	0.58	0	--  	--  	0	0	0.00	--  	  0.00	--  	
83122	南方东英短债－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	
83120	易方达１２０－Ｒ	0.42	0	--  	--  	0	0	0.00	--  	  0.00	--  	
83115	安硕恒生指数－Ｒ	1.67	0	--  	--  	0	0	0.00	--  	  0.00	--  	
83107	添富主要消费－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	
83095	价值中国Ａ股－Ｒ	0.28	0	--  	--  	0	0	0.00	--  	  0.00	--  	
83081	价值黄金－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	
83012	东汇香港３５－Ｒ	0.65	0	--  	--  	0	0	0.00	--  	  0.00	--  	
83010	安硕亚洲除日－Ｒ	1.30	0	--  	--  	0	0	0.00	--  	  0.00	--  	
83008	添富沪深三百－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	
数据来源:通达信
