代码	名称	涨幅%%	总金额	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	
601005	重庆钢铁	-0.80	151024000	-0.02	2.47	2.48	608379	663	-0.39	          0.73	2.49	
603900	莱绅通灵	-3.03	145746864	-0.91	29.06	29.10	50903	14	0.73	          5.98	30.29	
601118	海南橡胶	0.00	139211856	0.00	5.94	5.95	234628	14	0.17	          0.60	5.94	
601003	柳钢股份	0.84	139151760	0.06	7.19	7.20	194671	78	0.14	          0.76	7.14	
002695	煌上煌	1.56	120787728	0.26	16.87	16.88	71886	1768	0.18	          1.59	16.63	
000007	全新好	-2.99	114681800	-0.46	14.90	14.91	77439	2148	-0.06	          2.51	15.00	
601669	中国电建	-0.14	113283656	-0.01	7.19	7.20	157836	51	0.14	          0.16	7.19	
000016	深康佳Ａ	0.32	109307904	0.02	6.33	6.34	173905	2839	0.16	          1.09	6.32	
07300	ＦＩ南方恒指	-2.10	100782440	-0.110	--  	--  	19565100	1000	0.00	--  	5.150	
600695	绿庭投资	-1.34	92644192	-0.15	11.02	11.07	85024	200	-0.08	          2.32	11.18	
000514	渝 开 发	-0.44	92397616	-0.03	6.84	6.85	135643	3535	0.00	          1.61	6.86	
600708	光明地产	-0.69	89131208	-0.05	7.22	7.23	123671	27	0.00	          1.25	7.26	
002702	海欣食品	0.41	89103128	0.02	4.88	4.89	183183	7594	0.21	          6.18	4.81	
002630	华西能源	-0.08	84280736	-0.01	11.79	11.80	71594	534	0.43	          1.19	11.87	
300557	理工光科	-2.49	78118056	-0.92	36.02	36.03	21915	366	-0.40	          6.41	35.13	
603518	维格娜丝	-1.18	74273512	-0.28	23.43	23.46	31710	21	-0.12	          2.14	23.60	
000023	深天地Ａ	1.80	71119560	0.35	19.76	19.77	36359	986	-0.04	          2.62	19.27	
603555	贵人鸟	-0.57	69819696	-0.13	22.77	22.78	30775	15	0.26	          0.49	22.98	
000011	深物业A	0.30	65965168	0.05	16.45	16.46	40176	590	0.00	          2.28	16.40	
600239	云南城投	-0.87	61638780	-0.04	4.53	4.54	135969	40	0.44	          0.85	4.57	
002513	蓝丰生化	0.00	58167908	0.00	10.18	10.19	57469	1012	0.20	          2.29	10.09	
00639	首钢资源	1.36	56375164	0.030	2.230	2.240	25032000	382000	0.45	          0.47	2.230	
600130	波导股份	0.15	55224816	0.01	6.87	6.88	80299	327	0.29	          1.05	6.82	
000959	首钢股份	-0.53	53332312	-0.03	5.65	5.66	94514	786	0.00	          0.32	5.65	
01818	招金矿业	0.00	51520976	0.000	5.890	5.910	8791500	276000	0.00	          0.84	5.880	
000613	*ST东海A	-1.90	51368944	-0.16	8.27	8.28	62965	586	0.00	          2.37	8.15	
02268	优源控股	-1.93	50632044	-0.070	--  	--  	14158000	10000	1.14	          1.14	3.620	
600538	国发股份	-2.02	49921132	-0.12	5.80	5.81	87009	16	-0.33	          1.87	5.90	
01212	利福国际	0.82	49770572	0.100	12.300	12.320	4100000	15500	0.00	          0.26	12.380	
02840	ＳＰＤＲ金ＥＴＦ	0.15	44814732	1.500	--  	--  	45600	110	-0.05	--  	982.000	
00506	中国食品	0.00	44682588	0.000	3.750	3.770	11914600	98000	1.34	          0.43	3.810	
000955	欣龙控股	-0.74	43273084	-0.05	6.72	6.73	64416	1785	0.00	          1.20	6.75	
03377	远洋集团	0.72	43043932	0.040	5.620	5.630	7628080	610000	0.00	          0.10	5.670	
000027	深圳能源	0.00	38452224	0.00	5.92	5.93	64838	1913	-0.16	          0.16	5.93	
00177	江苏宁沪高速公路	0.89	33866668	0.100	11.320	11.340	2994142	162000	-0.35	          0.25	11.340	
600679	上海凤凰	0.29	30874542	0.05	17.22	17.24	18008	3	0.00	          0.94	17.20	
002560	通达股份	-0.68	30784506	-0.05	7.25	7.26	42509	1599	-0.40	          1.54	7.28	
000953	*ST河化	0.26	30605934	0.02	7.81	7.82	39615	1213	0.13	          1.35	7.80	
07388	ＦＩ南方国指	-2.17	28084832	-0.120	--  	--  	5169300	3100	0.00	--  	5.430	
00303	VTECH HOLDINGS	0.38	27696414	0.400	105.000	105.200	263775	25000	0.10	          0.10	104.200	
03808	中国重汽	1.41	27589238	0.130	9.310	9.330	2950395	76500	0.00	          0.11	9.280	
002248	*ST东数	-5.03	26790660	-0.51	--  	9.63	27820	271	0.00	          0.90	9.63	
002306	*ST云网	-1.01	24775362	-0.04	3.93	3.94	63034	722	0.00	          0.79	3.98	
03320	华润医药	1.55	24462764	0.160	10.420	10.460	2343500	224000	0.19	          0.04	10.460	
000570	苏常柴Ａ	0.38	24418640	0.02	5.25	5.26	46354	1760	-0.18	          1.13	5.25	
00970	耀莱集团	-1.43	21721252	-0.010	--  	--  	31997000	48000	1.47	          0.65	0.690	
00821	汇盈控股	-11.59	21416282	-0.240	--  	--  	11380000	20000	-1.61	          1.43	2.070	
000737	*ST南风	-1.17	21401164	-0.05	4.21	4.22	50979	504	0.24	          0.93	4.22	
00297	中化化肥	0.94	20532540	0.010	1.070	1.080	19226000	334000	-0.93	          0.27	1.070	
600163	中闽能源	0.00	20128400	0.00	4.26	4.27	47227	150	0.23	          0.63	4.27	
03319	雅生活服务	0.57	19225588	0.060	--  	--  	1822800	1000	-0.19	          0.42	10.520	
00658	中国高速传动	-2.42	18679778	-0.300	12.060	12.120	1525985	45000	0.50	          0.09	12.300	
00787	利标品牌	0.00	18038470	0.000	0.520	0.530	34601612	276000	0.00	          0.40	0.520	
08291	万成金属包装	-50.88	17479200	-1.150	--  	--  	11920000	10000	-2.63	          2.98	2.130	
02038	富智康集团	0.00	15576474	0.000	2.090	2.100	7430458	359000	0.48	          0.09	2.090	
00539	冠华国际控股	-5.07	14942481	-0.007	--  	--  	111824000	300000	0.77	          2.22	0.138	
600634	富控互动	-9.99	14933164	-1.94	--  	17.48	8543	9	0.00	          0.15	17.48	
00699	神州租车	-0.73	14556402	-0.050	6.750	6.760	2137022	101000	-0.15	          0.10	6.860	
08473	弥明生活百货	1.49	14437801	0.010	--  	--  	20980000	90000	-1.45	          1.87	0.690	
00866	中国秦发	-3.45	14134121	-0.020	--  	--  	25545116	48000	0.00	          1.02	0.600	
08228	国艺娱乐	0.00	13774401	0.000	--  	--  	38560000	100000	0.00	          0.85	0.360	
000803	*ST金宇	0.00	13516808	0.00	21.67	21.68	6247	33	0.60	          0.49	21.40	
00612	中国投资基金公司	0.23	13362842	0.020	--  	--  	1532293	8000	0.69	          0.13	8.790	
06829	龙升集团控股	-3.51	13208301	-0.020	--  	--  	23350000	10000	1.85	          1.95	0.570	
08062	俊盟国际	3.57	13011201	0.020	--  	--  	22805000	35000	0.00	          4.75	0.550	
00769	中国稀土	-5.45	12983781	-0.030	--  	--  	24768000	30000	0.00	          1.06	0.540	
01608	伟能集团	-6.36	10146760	-0.340	5.010	5.070	1949000	4000	0.20	          0.08	5.380	
01466	钱唐控股	-2.80	9847020	-0.180	--  	--  	1574000	20000	-0.16	          0.46	6.410	
00468	纷美包装	-1.73	9398786	-0.090	5.110	5.160	1822000	55000	-0.97	          0.14	5.110	
01091	中信大锰	-4.26	9093260	-0.020	--  	--  	20055000	1000	1.12	          0.58	0.465	
00330	思捷环球	0.00	8310623	0.000	3.020	3.030	2746060	226900	-0.33	          0.15	3.040	
01196	伟禄集团	-0.39	7970241	-0.020	5.040	5.070	1572000	4000	0.00	          0.14	5.080	
07341	ＦＩ华夏国指	-2.28	7962399	-0.140	--  	--  	1320700	5000	0.00	--  	6.040	
00116	周生生	0.23	7841141	0.040	17.260	17.280	454000	1000	0.12	          0.07	17.240	
01141	民银资本	-1.69	7644301	-0.010	0.580	0.590	12920000	310000	-1.69	          0.03	0.600	
00546	阜丰集团	0.19	7313186	0.010	5.190	5.220	1406000	111000	0.38	          0.06	5.210	
00895	东江环保	0.37	7049197	0.040	10.640	10.720	664200	7800	0.19	          0.33	10.800	
03308	金鹰商贸集团	0.19	7027051	0.020	10.240	10.280	686000	2000	0.19	          0.04	10.060	
00120	COSMOPOL INT'L	0.00	6908121	0.000	--  	--  	7332000	80000	0.00	          0.17	0.950	
01086	好孩子国际	-0.46	6852491	-0.020	--  	--  	1571000	54000	0.00	          0.09	4.390	
00378	五龙动力	0.00	6754221	0.000	0.720	0.730	9382000	2000	0.00	          0.14	0.740	
07362	ＦＩ未来国指	-2.07	6643493	-0.120	--  	--  	1170100	107300	0.18	--  	5.700	
01239	TEAMWAY INTL GP	0.00	6159101	0.000	--  	--  	115380000	800000	0.00	          1.05	0.054	
01585	雅迪控股	-1.93	6065921	-0.050	2.530	2.540	2370000	14000	0.40	          0.08	2.600	
00689	长盈集团（控股）	-1.08	5631751	-0.010	--  	--  	6167000	15000	0.00	          0.12	0.920	
02236	惠生工程	0.00	5526061	0.000	--  	--  	3611000	8000	1.97	          0.09	1.580	
00572	未来世界金融	-2.14	5111421	-0.005	--  	--  	22286006	16000	-0.43	          0.23	0.237	
00052	FAIRWOOD HOLD	0.16	5054491	0.050	--  	--  	158000	1500	0.16	          0.12	32.050	
01469	结好金融	-1.22	4910157	-0.020	--  	--  	3054850	4000	0.00	          0.12	1.650	
00863	品牌中国	-3.23	4810440	-0.500	--  	--  	314000	12000	0.00	          0.12	16.200	
00321	德永佳集团	-0.24	4456280	-0.010	4.220	4.230	1056000	20000	0.00	          0.08	4.230	
00850	投融长富	0.79	4381712	0.001	--  	--  	34528000	68000	0.00	          0.46	0.126	
08158	中国再生医学	-1.14	4339295	-0.002	--  	--  	25395000	50000	1.17	          0.14	0.175	
01836	九兴控股	-3.55	3987765	-0.400	10.860	10.900	368000	500	-0.18	          0.05	11.280	
07312	ＦＩ　三星恒指	-2.05	3854646	-0.090	--  	--  	896000	4000	0.23	--  	4.310	
01600	天伦燃气	0.18	3789030	0.010	--  	--  	673500	1500	0.00	          0.07	5.650	
07321	ＦＩ华夏恒指	-1.89	3713536	-0.110	--  	--  	649500	4000	0.18	--  	5.730	
00888	路讯通	-0.54	3690500	-0.010	--  	--  	2018000	10000	1.66	          0.20	1.850	
01727	河北建设	1.75	3637350	0.080	--  	--  	782500	1000	-0.64	          0.17	4.560	
00198	星美控股	-0.55	3614070	-0.020	3.590	3.640	996300	708000	1.11	          0.04	3.660	
01610	中粮肉食	-1.44	3516130	-0.020	1.370	1.380	2565000	5000	0.00	          0.07	1.390	
02337	众诚能源	0.48	3456690	0.020	--  	--  	833000	5000	0.00	          0.36	4.120	
06816	瑞港建设	-1.52	3303080	-0.010	--  	--  	5070000	140000	1.56	          0.63	0.680	
01647	SHIS LTD	0.00	3228050	0.000	--  	--  	4630000	50000	1.45	          0.45	0.700	
00631	三一国际	-0.45	3224010	-0.010	--  	--  	1470000	80000	0.00	          0.05	2.210	
01143	华夏健康产业	-3.51	3105840	-0.010	--  	--  	11284000	4000	0.00	          0.19	0.285	
00104	ASIA COMM HOLD	-5.13	3060175	-0.020	--  	--  	8120000	100000	0.00	          0.52	0.390	
01310	香港宽频	-1.51	2918368	-0.140	9.140	9.150	319000	54500	0.11	          0.03	9.230	
00108	国锐地产	0.99	2787960	0.010	--  	--  	2778000	8000	0.00	          0.15	1.010	
08156	众彩股份	-3.66	2746850	-0.030	--  	--  	3430000	10000	-1.25	          0.10	0.820	
00976	齐合环保	2.05	2698220	0.080	3.940	3.980	680000	82000	0.51	          0.04	4.020	
00891	利邦	-1.20	2548900	-0.010	--  	--  	3076000	20000	0.00	          0.18	0.840	
03878	VICON HOLDINGS	2.63	2356660	0.080	--  	--  	768000	16000	0.00	          0.19	3.050	
02112	优库资源	-2.17	2085500	-0.040	--  	--  	1136000	4000	0.00	          0.08	1.870	
数据来源:通达信
