代码	名称	涨幅%%	总金额	买价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
08021	汇隆控股	-2.70	319860	--  	--  	8860000	700000	0.00	          0.07	  0.80	0.036	
08361	中国育儿网络	2.06	275240	--  	--  	572000	2000	3.13	          0.06	  0.54	0.475	
08188	骏杰集团控股	2.41	130088	--  	--  	528000	4000	3.66	          0.11	  1.23	0.250	
08005	裕兴科技	-2.56	92240	--  	--  	118000	6000	0.00	          0.01	  0.27	0.810	
08251	优越集团控股	1.45	90600	--  	--  	130000	50000	0.00	          0.03	  0.45	0.690	
08020	宏海控股集团	-0.76	90330	--  	--  	730000	20000	10.08	          0.03	  1.93	0.136	
08428	国茂控股	1.27	84264	--  	--  	360000	84000	0.00	          0.03	  0.26	0.232	
08003	世大控股	-4.23	78620	--  	--  	1206000	422000	0.00	          0.05	  4.49	0.071	
08006	华泰瑞银	0.48	71140	--  	--  	330000	40000	0.00	          0.09	  1.54	0.207	
08439	新百利融资	4.21	58440	--  	--  	30000	6000	0.51	          0.02	  0.06	1.950	
08023	邝文记	2.25	49140	--  	--  	108000	78000	0.00	          0.02	  0.23	0.455	
08249	瑞远智控	3.24	23800	--  	--  	105000	100000	-2.19	          0.08	  0.31	0.222	
08079	易还财务投资	5.36	14550	--  	--  	25000	5000	3.51	          0.01	  0.10	0.580	
08239	首都金融控股	0.93	8642	--  	--  	80000	10000	7.92	          0.01	  0.25	0.110	
08009	华夏能源控股	0.00	5280	--  	--  	120000	120000	0.00	          0.01	  0.02	0.044	
08019	皓文控股	-1.87	3030	--  	--  	30000	20000	0.00	          0.00	  0.14	0.105	
08442	桦欣控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08432	太平洋酒吧	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08431	浩柏国际	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08430	春能控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08429	冰雪集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08427	瑞强集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08426	雅居投资控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08425	兴铭控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08422	ＷＴ集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08421	永顺控股香港	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08420	NEXION TECH	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08419	ＡＶ策划推广	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08417	大地教育	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08416	HM INTL HLDGS	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08415	乐嘉思控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08413	亚洲杂货	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08412	高门集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08411	K W NELSON GP	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08410	安领国际	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08409	海鑫集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08407	兴证国际	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08406	合宝丰年	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08405	恒智控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08402	GT STEEL GROUP	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08400	亚洲先锋娱乐	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08395	齐家控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08392	舍图控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08385	万里印刷	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08383	东骏控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08379	汇安智能	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08377	申酉控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08376	方圆房服集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08375	弘浩国际控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08373	靛蓝星	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08371	尝高美集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08370	智升集团控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08369	立基工程控股	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08368	中国创意控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08367	倩碧控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08366	浙江联合投资	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08365	建泉国际控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08363	SDM GROUP	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08360	利骏集团香港	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08358	卓珈控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08355	超智能控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08353	安科系统	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08352	成安控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08351	俊文宝石	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08350	骏溢环球金融	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08348	滨海泰达物流	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08347	Ｆ８企业	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08346	创新电子控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08345	火岩控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08343	宏光照明	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08342	飞思达科技	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08341	艾硕控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08337	直通电讯	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08333	阿仕特朗金融	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08331	飞尚非金属	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08329	海王英特龙	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08328	信义香港	--  	0	--  	--  	0	0	--  	--  	--  	--  	
08326	同景新能源	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08325	中国支付通	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08321	泰锦控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08320	沛然环保	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08319	思博系统	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08317	财华社集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08316	柏荣集团控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08315	冠辉集团控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08313	杰地集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08312	中国瀚亚	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08311	圆美光电	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08310	大丰港	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08309	万成环球控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08308	古兜控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08307	密迪斯肌	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08306	中国有色金属	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08301	明华科技	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08300	皇玺餐饮集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08299	大唐潼金	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08297	芭迪贝伊	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08296	中国生命集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08295	中植资本国际	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08293	星亚控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08292	盛良物流	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08290	亚势备份	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08286	长城微光	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08285	森浩集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08283	正力控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08282	智傲控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08281	中国金典集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08280	中国数字视频	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08279	亚博科技控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08278	CMON	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08277	骏东控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08275	永勤集团控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08273	浙江展望	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08272	华人饮食集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08271	环球数码创意	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08270	中国煤层气	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08269	富誉控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08268	迪臣建设	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08267	蓝港互动	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08266	卓信国际控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08265	中国之信集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08262	宏强控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08261	海天能源	--  	0	--  	--  	0	0	--  	--  	--  	--  	
08260	银合控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08258	西北实业	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08257	靖洋集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08256	金利通	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08252	泰和小贷	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08250	丝路能源	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08247	中生北控生物科技	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08246	北方新能源	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08245	安悦国际控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08243	大贺传媒	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08242	宏创高科	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08240	展程控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08238	惠陶集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08237	华星控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08236	宝德科技集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08235	赛迪顾问	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08233	中国基建港口	--  	0	--  	--  	0	0	--  	--  	--  	--  	
08232	CLASSIFIED GP	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08231	节能元件	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08230	中国宇天	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08229	FUTURE DATA	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08226	树熊金融集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08225	中国医疗集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08222	壹照明	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08221	PF GROUP	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08220	比高集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08218	毅高国际控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08217	联旺集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08215	FIRST CREDIT	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08213	新智控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08212	誉满国际控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08211	浙江永安	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08206	神通机器人教育	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08205	交大慧谷	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08203	凯顺能源	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08202	汇创控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08201	宝联控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08199	中国万桐园	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08198	乐透互娱	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08197	北斗嘉药业	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08196	建禹集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08195	L&A INTL HOLD	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08193	汉华专业服务	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08192	环球能源资源	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08191	鸿伟亚洲	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08190	康佰控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08189	泰达生物	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08187	积木集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08186	同仁资源	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08182	中国糖果	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08181	港深联合	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08179	新煮意控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08178	中国信息科技	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08175	中国数码文化	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08173	万亚企业控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08172	拉近网娱	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08171	中国趋势	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08170	KSL HOLDINGS	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08169	环康集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08167	中国新电信	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08166	中国农业生态	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08165	华普智通	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08163	万德金融	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08162	港银控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08161	医汇集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08160	GOLDWAY EDU	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08159	辉煌科技	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08158	中国再生医学	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08157	象兴国际	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08156	众彩股份	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08155	南华资产控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08153	科地农业	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08152	明梁控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08150	无缝绿色	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08149	浩德控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08148	奥柏中国	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08147	汇思太平洋	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08145	电讯首科	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08143	华夏医疗	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08142	德利机械	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08139	长安仁恒	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08137	洪桥集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08135	正美丰业	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08133	铸能控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08132	中油港燃	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08131	辰罡科技	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08130	智城控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08129	云信投资控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08128	中国地能	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08126	Ｇ．Ａ．控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08125	仁德资源	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08123	华亿金控	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08122	德莱建业	--  	0	--  	--  	0	0	--  	--  	--  	--  	
08121	超凡网络	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08120	国农金融投资	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08119	即时科研	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08118	濠亮环球	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08117	中国基础能源	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08116	中国幸福投资	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08115	上海青浦消防	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08113	扬宇科技	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08112	基石金融	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08111	中科光电	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08109	麒麟集团控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08108	福泽集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08106	升华兰德	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08103	万泰企业股份	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08102	利宝阁集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08100	智易控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08098	昌利控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08095	北大青鸟环宇	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08093	万星控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08092	ITE HOLDINGS	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08090	中国融保金融集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08089	华人策略控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08088	海汇国际科技	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08087	中国三三传媒	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08086	新维国际控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08085	香港生命科学	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08082	仁智国际集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08081	互娱中国	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08080	北亚策略	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08078	ＨＭＶ数码中国	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08077	昆仑国际金融	--  	0	--  	--  	0	0	--  	--  	--  	--  	
08076	新利软件	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08075	寰亚传媒	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08073	兴业新材料	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08072	罗马集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08071	中彩网通控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08070	侨洋国际控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08069	纵横游控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08067	东方大学城控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08066	品创控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08063	环球大通集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08060	国联通信	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08059	朝威控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08057	麦迪森控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08056	饮食概念	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08055	中国网络信息科技	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08053	比优集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08052	陆庆娱乐	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08051	讯智海	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08050	量子思维	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08049	吉林长龙药业	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08048	御德国际控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08047	中国海洋捕捞	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08046	恒芯中国	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08045	南大苏富特	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08043	ATLINKS	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08041	荟萃国际（控股）	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08040	ＤＣＢ控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08039	中国卓银	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08038	金力集团	--  	0	--  	--  	0	0	--  	--  	--  	--  	
08037	中国生物科技服务	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08035	骏高控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08033	爱达利网络	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08032	非凡中国	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08031	易通讯集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08030	汇联金融服务	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08029	太阳国际	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08028	天时软件	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08027	吉辉控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08025	亚洲资产	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08016	长虹佳华	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08012	环宇物流（亚洲）	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08008	新意网集团	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08596	星亚控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08595	御德国际控股股权	--  	0	--  	--  	0	0	--  	--  	--  	--  	
08593	西安海天天四千	--  	0	--  	--  	0	0	--  	--  	--  	--  	
08592	罗马集团股权	--  	0	--  	--  	0	0	--  	--  	--  	--  	
08591	罗马集团（旧）	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08590	L&A INTL-OLD	--  	0	--  	--  	0	0	--  	--  	--  	--  	
08535	荧德控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08532	宝发控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
