代码	名称	涨幅%%	总金额	现价	买价	卖价	总量	现量	涨速%%	换手%%	
600298	安琪酵母	-1.82	358579840	28.59	28.56	28.57	122574	10	-0.23	          1.49	
000552	靖远煤电	-0.26	355115680	3.87	3.86	3.87	894271	4552	0.00	          5.74	
06881	中国银河	-2.28	347655968	5.570	5.560	5.570	61012916	3270000	0.18	          1.65	
000887	中鼎股份	-2.51	343421600	14.40	14.37	14.40	243621	460	1.55	          2.00	
601377	兴业证券	-0.82	339152992	7.23	7.23	7.24	463842	3	-0.13	          0.69	
600489	中金黄金	-0.21	338067328	9.37	9.38	9.39	363689	1	0.32	          1.05	
01208	五矿资源	-4.35	330388480	5.280	5.280	5.290	59678520	344000	0.19	          0.75	
06837	海通证券	-1.19	321090912	11.640	11.620	11.640	27313868	1510000	0.17	          0.80	
002285	世联行	-1.55	318506656	9.50	9.50	9.51	330508	1649	-0.10	          1.94	
002313	日海通讯	-9.95	316688768	23.18	23.17	23.18	130027	1155	-0.03	          4.17	
002151	北斗星通	-2.37	316611232	26.39	26.39	26.40	119422	814	-0.07	          4.69	
002714	牧原股份	-3.98	316502368	48.28	48.28	48.29	64271	445	0.04	          1.07	
002879	长缆科技	-10.00	315447488	31.60	--  	31.60	99719	60	0.00	         28.49	
300601	康泰生物	-8.09	314458208	37.61	37.61	37.65	83056	138	-0.62	          5.19	
603477	振静股份	-8.37	312439520	13.25	13.29	13.30	231739	31	0.00	         38.62	
600823	世茂股份	-1.86	310914496	5.29	5.29	5.30	578846	12	0.00	          1.54	
002915	中欣氟材	-0.66	310736512	31.79	31.78	31.79	97893	1361	0.89	         34.96	
600332	白云山	-2.95	308923584	25.31	25.30	25.31	120243	10	-0.15	          1.12	
300271	华宇软件	-1.99	302499040	15.30	15.30	15.31	198071	1348	-0.19	          4.00	
600125	铁龙物流	-2.71	302104352	8.27	8.26	8.27	361087	23	0.00	          2.77	
601985	中国核电	-0.93	296519360	7.45	7.45	7.46	397097	10	-0.39	          0.94	
601333	广深铁路	-1.93	294711328	4.57	4.56	4.57	635182	21	0.22	          1.12	
00670	中国东方航空股份	-5.08	291294368	6.170	6.170	6.180	45164000	466000	-0.32	          0.97	
01728	正通汽车	-8.20	288739264	6.490	6.490	6.500	41201500	712000	-1.22	          1.65	
603363	傲农生物	-4.80	282361632	16.06	16.05	16.06	171037	42	-0.11	         28.51	
002320	海峡股份	-7.54	279709344	19.02	19.01	19.04	143412	642	-0.72	          6.93	
002035	华帝股份	-9.44	278249600	28.30	28.30	28.34	93742	810	0.57	          1.80	
300145	中金环境	-3.98	278044992	9.41	9.40	9.41	300687	1316	-0.52	          4.06	
300115	长盈精密	-1.44	277091456	16.46	16.45	16.46	167104	1900	0.00	          1.86	
600089	特变电工	-0.33	276752736	9.01	9.00	9.01	305013	5	0.11	          0.82	
002895	川恒股份	-7.32	271252768	22.41	22.41	22.42	118464	1557	-0.48	         29.61	
002419	天虹股份	-2.64	269509472	16.99	16.98	16.99	151522	2257	1.61	          1.89	
300009	安科生物	-1.66	269275424	20.73	20.73	20.74	129367	280	0.05	          2.81	
300612	宣亚国际	-6.83	267624432	36.81	36.81	36.82	70627	1369	-0.23	         26.16	
300055	万邦达	-2.46	267139008	15.84	15.83	15.84	167058	663	0.13	          1.93	
002923	润都股份	-4.77	266667776	35.91	35.90	35.91	73614	1163	0.31	         29.45	
603080	新疆火炬	-2.82	264892976	31.75	31.75	31.76	83183	5	0.16	         23.43	
300142	沃森生物	-2.93	264383296	16.92	16.85	16.92	154895	1490	0.06	          1.15	
002648	卫星石化	-2.18	258918240	15.28	15.28	15.29	168034	626	-0.12	          2.10	
000661	长春高新	-2.48	258762720	157.30	157.21	157.30	16054	233	0.14	          0.94	
600258	首旅酒店	-2.04	254509712	29.32	29.20	29.40	84625	5	0.79	          1.63	
600056	中国医药	-3.67	252336352	20.76	20.79	20.80	119095	35	0.63	          1.18	
002500	山西证券	-0.98	251852352	8.06	8.06	8.07	307842	3756	0.00	          1.09	
002013	中航机电	-6.54	251557248	8.29	8.28	8.29	299867	2195	0.61	          1.43	
603655	朗博科技	-7.15	250412240	21.18	21.14	21.15	117003	5	-0.04	         44.15	
600763	通策医疗	-4.53	249785232	31.64	31.60	31.65	79210	12	0.38	          2.47	
600266	北京城建	-2.39	247909408	11.44	11.44	11.45	214894	13	0.18	          1.37	
600456	宝钛股份	-7.80	246579888	18.55	18.50	18.56	129720	135	0.05	          3.01	
002635	安洁科技	-0.37	246039664	19.00	18.99	19.00	128703	780	0.00	          4.04	
601878	浙商证券	-0.15	245987616	13.58	13.57	13.58	179735	9	-0.06	          5.39	
