代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
300077	国民技术	-9.54	1530544256	11.47	12.68	0	1321307	0.44	11.41	12.00	11.41	--  	0.16	4.65	-1.21	半导体	--  	0.000	
300115	长盈精密	-5.63	692654912	20.63	21.86	0	329648	0.05	22.02	22.06	20.39	--  	0.69	7.64	-1.23	元器件	--  	-0.000	
002863	今飞凯达	-10.03	311736096	14.09	15.66	0	219015	-1.04	14.09	14.98	14.09	--  	0.00	5.68	-1.57	汽车配件	--  	0.000	
000728	国元证券	-2.49	241168272	10.97	11.25	0	217382	0.09	11.24	11.29	10.92	--  	1.56	3.29	-0.28	证券	--  	0.000	
300044	赛为智能	-7.26	239867872	15.58	16.80	0	149942	0.00	16.48	16.48	15.45	--  	0.14	6.13	-1.22	软件服务	--  	-0.000	
000537	广宇发展	-1.42	203491728	12.50	12.68	0	167423	1.05	12.63	12.86	11.71	--  	0.13	9.07	-0.18	区域地产	--  	0.000	
600109	国金证券	-1.93	201671296	9.68	9.87	0	206339	0.00	9.89	9.89	9.65	--  	0.51	2.43	-0.19	证券	--  	0.000	
000783	长江证券	-1.84	184632688	8.01	8.16	0	229674	0.00	8.13	8.14	7.99	--  	1.84	1.84	-0.15	证券	--  	0.000	
600076	康欣新材	-2.33	177620640	7.53	7.71	0	233811	1.48	7.69	7.72	7.37	--  	0.00	4.54	-0.18	其他建材	--  	0.000	
600614	鹏起科技	-1.76	167615360	10.61	10.80	0	160235	-0.27	10.81	10.81	10.14	--  	0.19	6.20	-0.19	综合类	--  	-0.000	
300207	欣旺达	-2.32	159357008	10.11	10.35	0	157282	0.00	10.22	10.33	9.98	--  	0.34	3.38	-0.24	元器件	--  	-0.000	
600651	飞乐音响	-3.79	138431376	9.13	9.49	0	149137	-0.32	9.46	9.54	9.12	--  	1.13	4.43	-0.36	电器仪表	--  	0.000	
600871	石化油服	3.36	134307120	2.77	2.68	0	488513	0.36	2.67	2.82	2.66	--  	0.00	5.97	0.09	石油开采	--  	-0.000	
600704	物产中大	-1.42	127261272	6.92	7.02	0	182506	0.00	7.02	7.05	6.90	--  	4.75	2.14	-0.10	商贸代理	--  	0.000	
