代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
01398	工商银行	1.02	2678741504	5.960	5.900	1000	451687968	-0.33	5.880	6.000	5.860	--  	0.00	2.37	0.060	银行	--  	5.960	
300136	信维通信	2.00	929737984	54.02	52.96	0	174465	-0.06	53.00	54.21	51.01	--  	0.09	6.04	1.06	通信设备	--  	0.000	
300269	联建光电	-3.27	358014144	13.91	14.38	0	258401	0.14	13.90	14.30	13.64	--  	1.39	4.59	-0.47	半导体	--  	-0.000	
603843	正平股份	-5.03	353755392	14.72	15.50	0	250177	-0.87	15.37	15.38	13.95	--  	0.23	9.23	-0.78	建筑施工	--  	0.000	
600076	康欣新材	-1.40	137044928	7.76	7.87	0	175953	0.26	7.87	7.88	7.72	--  	0.00	2.03	-0.11	其他建材	--  	0.000	
603077	和邦生物	1.99	134177712	2.05	2.01	0	656052	0.49	2.01	2.08	2.00	--  	0.23	3.98	0.04	化工原料	--  	-0.000	
300291	华录百纳	2.56	128668616	11.63	11.34	0	112422	0.35	11.32	11.63	11.21	--  	0.88	3.70	0.29	影视音像	--  	0.000	
000608	阳光股份	-4.78	99436992	6.97	7.32	0	143494	0.00	6.76	7.19	6.76	--  	0.41	5.87	-0.35	区域地产	--  	-0.000	
603998	方盛制药	-3.57	59587896	11.34	11.76	0	52770	0.27	11.79	11.79	11.10	--  	0.09	5.87	-0.42	中成药	--  	0.000	
00303	VTECH HOLDINGS	-0.85	52226312	105.000	105.900	100	492075	-0.47	106.300	107.500	104.400	--  	1.26	2.93	-0.900	信息器材	--  	105.000	
600539	狮头股份	-0.48	24887028	16.65	16.73	0	14960	0.12	16.73	16.77	16.56	--  	0.12	1.26	-0.08	水泥	--  	-0.000	
02833	恒指ＥＴＦ	0.85	21038760	29.500	29.250	100	717000	-0.17	29.250	29.550	29.250	5900	0.00	1.03	0.250		200	29.500	
08158	中国再生医学	-6.29	18054186	0.164	0.175	5000	105150000	-0.61	0.170	0.183	0.157	840	0.00	14.86	-0.011	医药医疗	5000	0.164	
00039	中国北大荒	-8.57	12925881	0.320	0.350	8000	40016000	0.00	0.345	0.345	0.310	51040	0.00	10.00	-0.030	零售	160000	0.320	
00149	中国农产品交易	-13.64	12916665	0.076	0.088	5000	190555808	1.33	0.087	0.087	0.060	--  	0.00	30.68	-0.012	农业产品	--  	0.076	
03336	巨腾国际	2.15	11767451	1.900	1.860	2000	6090000	0.00	1.890	2.030	1.880	274680	0.00	8.06	0.040	信息器材	142000	1.900	
00808	泓富产业信托	-0.30	8540350	3.270	3.280	1000	2616062	0.31	3.290	3.290	3.260	885290	0.00	0.91	-0.010		271000	3.270	
数据来源:通达信
