代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
00700	腾讯控股	-1.13	6714266624	401.200	405.800	100	16680601	-0.15	407.800	407.800	401.000	--  	0.00	1.68	-4.600	软件服务	--  	401.200	
02318	中国平安	-2.41	4093609472	80.900	82.900	500	50613716	0.43	83.200	83.200	79.800	--  	0.00	4.10	-2.000	保险	--  	80.900	
00939	建设银行	0.85	3126349312	7.110	7.050	1000	437570944	-0.14	7.100	7.190	7.080	--  	0.00	1.56	0.060	银行	--  	7.110	
01398	工商银行	-0.48	1595512704	6.250	6.280	1000	254048448	-0.16	6.290	6.330	6.220	--  	0.00	1.75	-0.030	银行	--  	6.250	
00005	汇丰控股	-0.25	1331016704	79.800	80.000	400	16640634	-0.19	80.100	80.350	79.700	--  	0.97	0.81	-0.200	银行	--  	79.800	
02382	舜宇光学科技	-4.62	1217473664	94.950	99.550	1000	12794968	0.21	98.300	99.400	93.200	--  	0.00	6.23	-4.600	工业工程	--  	94.950	
01299	友邦保险	0.86	1207619072	64.500	63.950	200	18864280	0.39	63.750	64.500	63.400	--  	0.40	1.72	0.550	保险	--  	64.500	
02018	瑞声科技	-3.65	1186537984	137.300	142.500	500	8721526	0.22	137.000	138.800	133.200	--  	0.00	3.93	-5.200	信息器材	--  	137.300	
01918	融创中国	4.79	1134890496	31.700	30.250	1000	36264816	0.48	29.800	32.000	29.800	--  	0.00	7.27	1.450	地产	--  	31.700	
00981	中芯国际	2.66	1080959616	12.340	12.020	500	88735432	0.00	12.280	12.500	11.780	--  	0.00	5.99	0.320	半导体	--  	12.340	
01211	比亚迪股份	5.81	1079319808	68.300	64.550	500	15874507	0.15	65.000	70.800	64.550	--  	0.00	9.68	3.750	汽车	--  	68.300	
02007	碧桂园	5.67	958810304	14.160	13.400	1000	67860480	0.43	13.460	14.460	13.440	--  	1.22	7.61	0.760	地产	--  	14.160	
02628	中国人寿	-1.22	920143168	24.350	24.650	1000	37766560	0.00	24.750	24.950	24.200	--  	0.00	3.04	-0.300	保险	--  	24.350	
00857	中国石油股份	0.55	918798400	5.520	5.490	2000	165327728	-0.54	5.520	5.600	5.520	--  	0.00	1.46	0.030	石油天然气	--  	5.520	
01548	金斯瑞生物科技	-3.99	902748608	20.450	21.300	2000	41964372	0.25	23.500	23.500	19.800	--  	0.00	17.37	-0.850	医药医疗	--  	20.450	
00388	香港交易所	0.25	891045440	236.600	236.000	100	3762430	0.08	237.200	238.600	235.400	--  	0.00	1.36	0.600	其他金融	--  	236.600	
00175	吉利汽车	0.58	827645184	25.800	25.650	1000	32179548	0.39	25.850	26.100	25.300	--  	0.00	3.12	0.150	汽车	--  	25.800	
03988	中国银行	0.26	822467200	3.810	3.800	1000	215392336	-0.26	3.820	3.830	3.800	--  	0.00	0.79	0.010	银行	--  	3.810	
00883	中国海洋石油	1.81	778685888	11.280	11.080	1000	68942136	0.18	11.160	11.380	11.140	--  	1.77	2.17	0.200	石油天然气	--  	11.280	
00027	银河娱乐	-0.48	710845056	61.650	61.950	1000	11593570	0.16	62.300	62.400	60.750	--  	0.00	2.66	-0.300	酒店及消闲	--  	61.650	
01336	新华保险	-1.15	686078336	51.750	52.350	100	13026672	0.10	53.300	53.750	51.600	--  	0.00	4.11	-0.600	保险	--  	51.750	
00688	中国海外发展	1.02	685060352	24.650	24.400	2000	27558520	-0.20	24.300	25.200	24.300	--  	1.42	3.69	0.250	地产	--  	24.650	
00941	中国移动	0.51	602682944	78.400	78.000	500	7691807	0.26	78.500	78.800	78.000	--  	6.15	1.03	0.400	电讯	--  	78.400	
00016	新鸿基地产	1.57	600141248	129.000	127.000	1000	4666164	0.00	127.000	129.400	126.200	--  	2.33	2.52	2.000	地产	--  	129.000	
01088	中国神华	2.26	533420672	20.350	19.900	500	26381836	0.25	19.900	20.400	19.800	--  	0.00	3.02	0.450	煤炭	--  	20.350	
02601	中国太保	-1.58	501952160	37.350	37.950	200	13402190	0.13	38.250	38.300	37.100	--  	0.00	3.16	-0.600	保险	--  	37.350	
03968	招商银行	-1.78	482975648	30.350	30.900	500	15766461	0.00	31.000	31.200	30.150	--  	0.00	3.40	-0.550	银行	--  	30.350	
