代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
002129	中环股份	5.18	3813272320	11.78	11.20	0	3200375	-0.50	11.50	12.32	11.36	--  	0.27	8.57	0.58	半导体	--  	-0.000	
01398	工商银行	0.67	2925711360	6.000	5.960	1000	485058880	-0.50	5.930	6.070	5.930	--  	0.00	2.35	0.040	银行	--  	6.000	
002460	赣锋锂业	4.70	2601904384	73.58	70.28	0	354219	-0.10	70.39	75.66	70.38	--  	0.14	7.51	3.30	小金属	--  	0.000	
603799	华友钴业	5.88	2524685312	90.81	85.77	0	280785	0.36	86.00	92.50	85.80	--  	0.11	7.81	5.04	小金属	--  	-0.000	
002001	新 和 成	8.47	1792216448	39.33	36.26	0	471488	0.31	36.41	39.72	36.16	--  	1.65	9.82	3.07	化学制药	--  	0.000	
600352	浙江龙盛	1.74	1748953856	11.68	11.48	0	1490269	-0.08	11.46	11.92	11.43	--  	1.74	4.27	0.20	染料涂料	--  	0.000	
300431	暴风集团	5.85	1508206592	25.87	24.44	0	583946	-0.26	25.40	26.52	25.10	--  	0.09	5.81	1.43	互联网	--  	0.000	
300618	寒锐钴业	2.67	1260663296	250.01	243.52	0	50936	0.41	242.74	255.01	239.00	--  	0.00	6.57	6.49	小金属	--  	-0.000	
603881	数据港	10.01	1126526592	51.88	47.16	0	218104	0.00	51.88	51.88	50.68	--  	0.08	2.54	4.72	电信运营	--  	0.000	
00883	中国海洋石油	3.58	1113263488	10.980	10.600	1000	101936344	-0.18	10.880	11.080	10.700	--  	1.82	3.58	0.380	石油天然气	--  	10.980	
000793	华闻传媒	6.05	1082330752	10.70	10.09	0	997269	0.47	10.05	11.10	9.99	--  	0.45	11.00	0.61	出版业	--  	-0.000	
002517	恺英网络	3.07	974822848	27.20	26.39	0	358788	-0.36	26.30	29.03	26.02	--  	0.19	11.41	0.81	互联网	--  	0.000	
300418	昆仑万维	0.74	960291264	23.07	22.90	0	408861	-0.03	23.72	23.88	23.01	--  	0.46	3.80	0.17	互联网	--  	-0.000	
002321	华英农业	9.21	899672448	14.11	12.92	0	662640	3.22	13.30	14.11	13.04	--  	0.21	8.28	1.19	农业综合	--  	-0.000	
603501	韦尔股份	7.09	820088896	43.83	40.93	0	191151	-0.17	40.50	45.02	40.38	--  	0.00	11.34	2.90	半导体	--  	0.000	
002340	格林美	1.01	749356608	6.97	6.90	0	1068490	0.00	6.89	7.12	6.86	--  	0.11	3.77	0.07	小金属	--  	-0.000	
600521	华海药业	4.56	716671680	30.04	28.73	0	240448	0.43	29.80	30.20	29.38	--  	0.63	2.85	1.31	化学制药	--  	0.000	
002261	拓维信息	1.82	682294528	8.96	8.80	0	754387	-0.98	8.95	9.35	8.77	--  	0.23	6.59	0.16	互联网	--  	0.000	
000868	安凯客车	1.18	648155840	7.72	7.63	0	847829	0.13	7.52	7.83	7.45	--  	0.26	4.98	0.09	汽车整车	--  	-0.000	
002023	海特高新	2.98	647449024	11.39	11.06	0	565826	0.98	11.40	11.75	11.18	--  	0.90	5.15	0.33	航空	--  	0.000	
600330	天通股份	0.44	633498816	11.40	11.35	0	553697	0.09	11.34	11.65	11.23	--  	0.12	3.70	0.05	元器件	--  	-0.000	
600884	杉杉股份	1.78	604641280	18.89	18.56	0	317347	-0.10	18.79	19.49	18.70	--  	0.43	4.26	0.33	电气设备	--  	-0.000	
300166	东方国信	1.69	587636416	13.20	12.98	0	439872	0.15	13.05	13.86	13.00	--  	0.24	6.63	0.22	软件服务	--  	-0.000	
002176	江特电机	2.94	546956992	11.91	11.57	0	458076	-0.16	11.55	12.15	11.54	--  	0.12	5.27	0.34	电气设备	--  	-0.000	
300014	亿纬锂能	2.31	526643648	19.08	18.65	0	274565	0.10	18.76	19.48	18.62	--  	0.32	4.61	0.43	元器件	--  	-0.000	
600835	上海机电	3.27	508075936	25.29	24.49	0	201835	0.68	24.50	25.82	24.46	--  	1.76	5.55	0.80	运输设备	--  	0.000	
300236	上海新阳	5.67	507659360	36.52	34.56	0	137360	0.47	34.95	38.02	34.80	--  	0.29	9.32	1.96	半导体	--  	0.000	
300231	银信科技	10.04	493040576	12.17	11.06	0	411385	0.00	11.62	12.17	11.53	--  	1.36	5.79	1.11	软件服务	--  	0.000	
002396	星网锐捷	1.60	474113440	22.85	22.49	0	206961	-0.21	22.44	23.33	22.28	--  	0.41	4.67	0.36	通信设备	--  	0.000	
000039	中集集团	0.15	423663936	20.15	20.12	0	209673	0.00	20.15	20.37	19.98	--  	0.30	1.94	0.03	轻工机械	--  	-0.000	
002440	闰土股份	1.70	408896768	19.13	18.81	0	214054	-0.09	18.66	19.35	18.62	--  	1.86	3.88	0.32	染料涂料	--  	-0.000	
00291	华润啤酒	1.01	383484960	25.000	24.750	2000	15355515	0.60	24.900	25.200	24.500	--  	0.32	2.83	0.250	食物饮品	--  	25.000	
300373	扬杰科技	0.04	380363424	28.05	28.04	0	133164	0.07	27.80	29.26	27.80	--  	0.43	5.21	0.01	半导体	--  	-0.000	
