代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
02800	盈富基金	1.55	1472330112	29.450	29.000	500	50375724	0.17	28.950	29.500	28.950	1034591296	0.00	1.90	0.450		35388000	29.450	
02828	恒生Ｈ股	1.75	1057031104	116.400	114.400	200	9175559	-0.17	114.100	116.800	113.900	331125056	0.00	2.53	2.000		2880800	116.400	
02822	南方Ａ５０	1.43	894904896	15.580	15.360	200	57761884	0.00	15.420	15.600	15.320	404333984	0.00	1.82	0.220		26099200	15.580	
02823	安硕Ａ５０	1.47	700041088	15.160	14.940	100	46541668	0.13	14.940	15.160	14.900	96057768	0.00	1.74	0.220		6379000	15.160	
00823	领展房产基金	-2.17	357735232	69.850	71.400	500	5098556	-0.21	71.000	71.000	69.600	49400604	0.00	1.96	-1.550		703000	69.850	
03188	华夏沪深三百	1.03	284424768	48.850	48.350	200	5857427	0.10	48.350	48.850	48.300	63082552	0.00	1.14	0.500		1299200	48.850	
07200	ＦＬ二南方恒指	2.95	60739656	11.160	10.840	100	5498100	-0.18	10.840	11.200	10.800	11674137	0.00	3.69	0.320		1069000	11.160	
07288	ＦＬ二南方国指	3.76	57811472	9.390	9.050	100	6297700	-0.32	9.080	9.440	8.980	12535426	0.00	5.08	0.340		1377900	9.390	
07230	ＦＬ二未来国指	3.94	56381992	9.770	9.400	100	5899500	-0.10	9.420	9.780	9.380	15101831	0.00	4.26	0.370		1586200	9.770	
07231	ＦＬ二未来恒指	3.20	52333052	11.620	11.260	100	4583300	-0.17	11.280	11.640	11.220	2010752	0.00	3.73	0.360		174400	11.620	
03010	安硕亚洲除日	0.54	48233984	55.550	55.250	100	871567	0.45	55.450	55.450	55.250	--  	0.00	0.36	0.300		--  	55.550	
02833	恒指ＥＴＦ	1.53	32800482	29.850	29.400	100	1106500	-0.17	29.450	29.900	29.400	147250	0.00	1.70	0.450		5000	29.850	
00405	越秀房产信托基金	-0.59	26098678	5.090	5.120	1000	5118025	0.00	5.140	5.140	5.090	173740	0.00	0.98	-0.030		34000	5.090	
07300	ＦＩ南方恒指	-1.58	22876060	5.610	5.700	100	4050500	0.00	5.700	5.710	5.600	5794726	0.00	1.93	-0.090		1023000	5.610	
02778	冠君产业信托	-1.20	17692950	5.750	5.820	1000	3084000	0.35	5.840	5.850	5.710	1642270	0.00	2.41	-0.070		286000	5.750	
03167	南方中国新行业	-0.07	17180160	74.400	74.450	50	230450	0.07	74.500	74.750	74.000	--  	0.00	1.01	-0.050		--  	74.400	
83188	华夏沪深三百－Ｒ	0.98	16650063	41.400	41.000	200	404318	0.00	41.100	41.400	41.000	5278281	0.00	0.98	0.400		128400	41.400	
07267	ＦＬ二华夏国指	3.90	15636410	10.380	9.990	100	1526100	-0.19	10.020	10.440	9.990	2164000	0.00	4.50	0.390		216400	10.380	
07228	ＦＬ二　三星国指	3.70	15203781	7.840	7.560	200	1999000	-0.13	7.560	7.850	7.500	--  	0.00	4.63	0.280		--  	7.840	
00778	置富产业信托	0.53	13935930	9.540	9.490	1000	1464700	0.32	9.500	9.540	9.470	1019470	0.00	0.74	0.050		107000	9.540	
02840	ＳＰＤＲ金ＥＴＦ	-0.11	11749308	921.000	922.000	10	12751	0.00	922.000	923.000	920.500	--  	0.00	0.27	-1.000		--  	921.000	
07205	ＦＬ二　三星恒指	3.11	11287993	9.280	9.000	200	1243600	-0.43	9.020	9.320	8.980	897202	0.00	3.78	0.280		99800	9.280	
07388	ＦＩ南方国指	-1.95	10286853	6.040	6.160	100	1683900	0.17	6.150	6.180	6.030	1675674	0.00	2.44	-0.120		274800	6.040	
07221	ＦＬ二华夏恒指	3.01	10279650	12.340	11.980	100	847600	-0.48	11.980	12.400	11.940	1408848	0.00	3.84	0.360		117600	12.340	
03115	安硕恒生指数	1.51	9960104	107.900	106.300	10	92990	0.00	106.500	108.000	106.100	--  	0.00	1.79	1.600		--  	107.900	
07362	ＦＩ未来国指	-1.71	9554571	6.320	6.430	100	1504600	0.32	6.430	6.460	6.300	6420	0.00	2.49	-0.110		1000	6.320	
07341	ＦＩ华夏国指	-1.90	9074816	6.700	6.830	100	1342100	0.15	6.830	6.830	6.690	202850	0.00	2.05	-0.130		30000	6.700	
07321	ＦＩ华夏恒指	-1.42	7490327	6.230	6.320	100	1196800	0.00	6.320	6.330	6.220	1339404	0.00	1.74	-0.090		214100	6.230	
00808	泓富产业信托	0.00	6020079	3.280	3.280	1000	1839634	0.31	3.270	3.290	3.260	291170	0.00	0.91	0.000		89000	3.280	
07210	ＸＬ二易亚中概股	-1.88	5698641	16.740	17.060	200	342200	0.00	16.620	16.740	16.580	334400	0.00	0.94	-0.320		20000	16.740	
02801	安硕中国ＥＴＦ	0.00	4561600	28.000	28.000	200	163455	0.36	28.000	31.950	27.600	--  	0.00	15.54	0.000		--  	28.000	
03073	ＳＰＤＲ大中华	0.00	4440312	40.450	40.450	200	109800	0.00	--  	40.450	--  	--  	0.00	0.00	0.000		--  	40.450	
03161	易亚中概股	-1.07	3899827	12.940	13.080	200	302130	0.00	12.900	12.940	12.880	--  	0.00	0.46	-0.140		--  	12.940	
01426	春泉产业信托	-0.29	3459160	3.440	3.450	1000	1013000	0.29	3.420	3.450	3.410	--  	0.00	1.16	-0.010		--  	3.440	
03143	ＢＭＯ香港银行股	3.20	3445562	9.360	9.070	200	368200	0.00	9.170	9.360	9.170	3334032	0.00	2.09	0.290		356200	9.360	
02836	安硕印度	-1.47	3346903	23.500	23.850	200	141783	-0.42	23.500	23.800	23.500	141400	0.00	1.26	-0.350		6000	23.500	
87001	汇贤产业信托	0.00	2998843	3.100	3.100	1000	965542	0.00	3.100	3.110	3.100	12400	0.00	0.32	0.000		4000	3.100	
82822	南方Ａ５０－Ｒ	1.07	2898133	13.200	13.060	200	221035	0.00	13.020	13.220	13.020	811636	0.00	1.53	0.140		62000	13.200	
03087	ＸＤＢ富时越南	0.09	2586542	232.800	232.600	10	11150	-0.09	232.600	233.800	231.000	--  	0.00	1.20	0.200		--  	232.800	
02827	Ｘ标智沪深３００	0.93	2536239	38.100	37.750	200	66760	0.00	38.000	38.100	37.750	--  	0.00	0.93	0.350		--  	38.100	
03116	易亚富时黄金矿业	-1.12	2163326	7.970	8.060	200	271800	0.00	7.970	7.980	7.930	148428	0.00	0.62	-0.090		18600	7.970	
03086	ＢＭＯ纳斯达克	0.15	2042482	12.960	12.940	200	158266	0.47	12.920	12.960	12.900	--  	0.00	0.46	0.020		--  	12.960	
07328	ＦＩ　三星国指	-1.75	1820116	5.050	5.140	200	354400	-0.98	5.140	5.140	5.100	--  	0.00	0.78	-0.090		--  	5.050	
03137	南方中华８０	-0.40	1756910	37.000	37.150	200	47600	0.41	37.000	37.000	36.850	--  	0.00	0.40	-0.150		--  	37.000	
03146	安硕ＤＡＸ	0.00	1568000	10.920	10.920	100	140000	-2.50	11.200	11.200	11.200	--  	0.00	0.00	0.000		--  	10.920	
01881	富豪产业信托	0.42	1454690	2.380	2.370	1000	612000	0.00	2.390	2.390	2.360	--  	0.00	1.27	0.010		--  	2.380	
00435	阳光房地产基金	-0.19	1439400	5.310	5.320	1000	271000	-0.75	5.350	5.350	5.280	15990	0.00	1.32	-0.010		3000	5.310	
03147	南方中创业板	0.13	1016377	7.660	7.650	200	133402	0.00	7.620	7.660	7.590	--  	0.00	0.92	0.010		--  	7.660	
07336	ＦＩ未来恒指	-1.68	948434	5.860	5.960	100	160300	0.00	5.950	5.960	5.860	592940	0.00	1.68	-0.100		100500	5.860	
03128	恒生Ａ股龙头	0.97	852500	57.050	56.500	200	15000	0.09	56.650	57.050	56.650	--  	0.00	0.71	0.550		--  	57.050	
03165	ＢＭＯ欧优股对冲	0.00	835026	10.460	10.460	200	79679	0.00	10.480	10.480	10.460	--  	0.00	0.19	0.000		--  	10.460	
03012	东汇香港３５	1.61	717750	22.150	21.800	500	32500	0.23	21.900	22.100	21.900	--  	0.00	0.92	0.350		--  	22.150	
02803	ＰＰ中国基石经济	1.35	708980	8.260	8.150	500	86500	0.24	8.160	8.240	8.160	--  	0.00	0.98	0.110		--  	8.260	
03126	领航富时日本	-0.37	685385	26.800	26.900	100	25700	0.00	26.700	26.850	26.650	--  	0.00	0.74	-0.100		--  	26.800	
07222	ＸＬ二未来标普	0.00	685240	23.200	23.200	100	29600	0.22	23.150	23.150	23.150	--  	0.00	0.00	0.000		--  	23.200	
03046	价值中国ＥＴＦ	1.18	674625	43.000	42.500	100	15700	0.00	42.500	43.050	42.500	--  	0.00	1.29	0.500		--  	43.000	
00820	汇丰中国翔龙基金	0.18	623365	11.320	11.300	500	55071	0.18	11.280	11.360	11.280	--  	0.00	0.71	0.020		--  	11.320	
03007	ＤＢ富时５０	1.31	617600	308.800	304.800	10	2000	0.00	308.800	308.800	308.800	--  	0.00	0.00	4.000		--  	308.800	
07312	ＦＩ　三星恒指	-1.47	586138	4.690	4.760	200	124200	0.21	4.750	4.750	4.680	--  	0.00	1.47	-0.070		--  	4.690	
03082	ＤＢ马来西亚	0.64	492540	95.050	94.450	30	5190	0.05	94.900	95.000	94.900	--  	0.00	0.11	0.600		--  	95.050	
02846	安硕沪深三百	0.32	478950	30.900	30.800	100	15500	0.00	30.900	30.900	30.900	--  	0.00	0.00	0.100		--  	30.900	
03140	领航标普５００	-0.11	454118	19.020	19.040	100	23873	0.11	19.040	19.040	19.000	--  	0.00	0.21	-0.020		--  	19.020	
02838	恒生富时中国５０	-0.49	438800	201.200	202.200	100	2200	0.10	199.300	201.000	199.300	--  	0.00	0.84	-1.000		--  	201.200	
02811	海通沪深三百	0.12	410460	17.220	17.200	200	24000	0.00	17.060	17.220	17.040	--  	0.00	1.05	0.020		--  	17.220	
03160	ＢＭＯ日股对冲	-0.18	356708	11.400	11.420	200	31291	0.00	11.400	11.400	11.400	--  	0.00	0.00	-0.020		--  	11.400	
03173	ＰＰ中国新经济	1.11	353725	8.180	8.090	500	43500	0.25	8.120	8.160	8.100	--  	0.00	0.74	0.090		--  	8.180	
83118	嘉实明晟Ａ股－Ｒ	0.86	337070	14.120	14.000	100	24100	1.00	13.980	14.120	13.980	2820	0.00	1.00	0.120		200	14.120	
02824	力宝专选中港地产	0.94	299005	70.050	69.400	100	4300	0.00	68.800	70.050	68.800	--  	0.00	1.80	0.650		--  	70.050	
83199	南方五年国债－Ｒ	-0.34	273645	101.350	101.700	20	2700	0.00	101.350	101.350	101.350	--  	0.00	0.00	-0.350		--  	101.350	
03081	价值黄金	-0.16	264818	30.400	30.450	100	8718	0.00	30.350	30.400	30.350	--  	0.00	0.16	-0.050		--  	30.400	
07261	ＦＬ二华夏纳一百	-0.39	256250	25.700	25.800	100	10000	0.39	25.650	25.650	25.600	--  	0.00	0.19	-0.100		--  	25.700	
02819	ＡＢＦ港债指数	0.05	244671	100.550	100.500	100	2434	0.00	100.550	100.550	100.550	--  	0.00	0.00	0.050		--  	100.550	
