代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
08207	中新控股	0.00	72503520	1.020	1.020	4000	71348000	0.00	1.020	1.030	1.010	338640	0.00	1.96	0.000	其他金融	332000	1.020	
08429	冰雪集团	3.64	59102956	0.570	0.550	5000	98216896	-1.72	0.570	0.660	0.560	--  	0.00	18.18	0.020	支援服务	--  	0.570	
08462	桥英控股	-1.43	51397652	0.690	0.700	5000	73765000	-2.82	0.670	0.760	0.650	--  	0.00	15.71	-0.010	支援服务	--  	0.690	
08406	合宝丰年	-24.10	32197052	0.315	0.415	10000	89880000	-1.56	0.400	0.430	0.310	--  	0.00	28.92	-0.100	家电及用品	--  	0.315	
08228	国艺娱乐	-2.25	32153802	0.435	0.445	20000	72900000	1.16	0.445	0.465	0.420	--  	0.00	10.11	-0.010	媒体及娱乐	--  	0.435	
08383	东骏控股	9.82	23533762	1.790	1.630	8000	13752000	2.29	1.560	1.820	1.540	--  	0.00	17.18	0.160	工用支援	--  	1.790	
08495	1957 & CO.	5.32	16202321	0.495	0.470	4000	30800000	-1.00	0.475	0.560	0.475	--  	0.00	18.09	0.025	酒店及消闲	--  	0.495	
08227	西安海天天一千	1.16	12277011	6.120	6.050	1000	2008000	0.33	6.100	6.140	6.040	--  	0.00	1.65	0.070	信息器材	--  	6.120	
08420	NEXION TECH	15.74	11772351	1.250	1.080	5000	9510000	0.00	1.130	1.350	1.100	--  	0.00	23.15	0.170	软件服务	--  	1.250	
08373	靛蓝星	0.00	11010401	1.120	1.120	5000	9210000	-2.61	1.150	1.280	1.100	--  	0.00	16.07	0.000	建筑	--  	1.120	
08133	铸能控股	-4.69	10694201	0.305	0.320	20000	34400000	3.39	0.300	0.325	0.280	--  	0.00	14.06	-0.015	工业工程	--  	0.305	
08410	安领国际	2.61	10317600	1.570	1.530	10000	6640000	0.00	1.530	1.630	1.520	--  	0.00	7.19	0.040	软件服务	--  	1.570	
