代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
02828	恒生Ｈ股	3.13	1484138880	121.900	118.200	200	12223158	0.00	118.600	122.000	118.600	621904000	0.00	2.88	3.700		5122200	121.900	
02800	盈富基金	2.00	1423916032	30.650	30.050	500	46559352	0.00	30.100	30.700	30.100	532244576	0.00	2.00	0.600		17395500	30.650	
02822	南方Ａ５０	2.59	1054917312	15.860	15.460	200	66798212	0.00	15.520	15.860	15.520	279021792	0.00	2.20	0.400		17664400	15.860	
02823	安硕Ａ５０	2.26	754416128	15.360	15.020	100	49239756	0.00	15.060	15.380	15.060	39931676	0.00	2.13	0.340		2610000	15.360	
03188	华夏沪深三百	1.72	545276800	50.250	49.400	200	10889478	0.00	49.600	50.250	49.500	195494304	0.00	1.52	0.850		3905000	50.250	
00823	领展房产基金	1.04	162106688	73.200	72.450	500	2223052	0.21	72.500	73.200	72.500	11967526	0.00	0.97	0.750		164000	73.200	
07288	ＦＬ二南方国指	6.00	100633576	10.240	9.660	100	9966900	0.20	9.680	10.240	9.680	21321574	0.00	5.80	0.580		2113900	10.240	
00405	越秀房产信托基金	-0.39	51249972	5.100	5.120	1000	10039490	0.20	5.140	5.140	5.080	2208550	0.00	1.17	-0.020		433000	5.100	
83188	华夏沪深三百－Ｒ	1.46	48385036	41.750	41.150	200	1160322	0.12	41.350	41.750	41.350	43022204	0.00	0.97	0.600		1031800	41.750	
07200	ＦＬ二南方恒指	3.60	45647896	12.100	11.680	100	3812000	0.00	11.760	12.120	11.740	9030554	0.00	3.25	0.420		757800	12.100	
07228	ＦＬ二　三星国指	5.95	28960088	8.550	8.070	200	3453200	0.00	8.190	8.560	8.190	8515674	0.00	4.58	0.480		1013400	8.550	
07300	ＦＩ南方恒指	-2.01	28491368	5.370	5.480	100	5279500	-0.19	5.450	5.460	5.370	5775948	0.00	1.64	-0.110		1067200	5.370	
07267	ＦＬ二华夏国指	5.99	27408970	11.320	10.680	100	2455300	0.00	10.860	11.320	10.860	22095792	0.00	4.31	0.640		1979600	11.320	
03167	南方中国新行业	1.06	26963256	76.350	75.550	50	353550	0.00	75.550	76.450	75.550	--  	0.00	1.19	0.800		--  	76.350	
02840	ＳＰＤＲ金ＥＴＦ	0.99	25546212	970.000	960.500	10	26370	0.00	965.000	971.000	965.000	--  	0.00	0.62	9.500		--  	970.000	
00778	置富产业信托	0.31	24022242	9.690	9.660	1000	2480000	0.10	9.660	9.730	9.640	1706210	0.00	0.93	0.030		176000	9.690	
07388	ＦＩ南方国指	-2.86	22614048	5.770	5.940	100	3892100	0.00	5.900	5.900	5.760	8118602	0.00	2.36	-0.170		1395500	5.770	
07205	ＦＬ二　三星恒指	3.71	19604806	10.060	9.700	200	1970400	0.00	9.790	10.060	9.790	37848	0.00	2.78	0.360		3800	10.060	
02778	冠君产业信托	0.87	16147749	5.780	5.730	1000	2807853	0.52	5.710	5.780	5.700	523560	0.00	1.40	0.050		91000	5.780	
00435	阳光房地产基金	0.00	16091239	5.360	5.360	1000	3000564	0.00	5.380	5.400	5.330	--  	0.00	1.31	0.000		--  	5.360	
07221	ＦＬ二华夏恒指	3.56	13940421	13.380	12.920	100	1052200	0.00	13.100	13.400	13.040	4244452	0.00	2.79	0.460		320200	13.380	
87001	汇贤产业信托	0.00	13739901	3.150	3.150	1000	4355555	-0.32	3.150	3.170	3.140	--  	0.00	0.95	0.000		--  	3.150	
07231	ＦＬ二未来恒指	3.62	13197751	12.600	12.160	100	1058100	0.00	12.380	12.600	12.360	8701536	0.00	1.97	0.440		697200	12.600	
02801	安硕中国ＥＴＦ	1.96	12403791	28.550	28.000	200	434800	-0.17	28.150	28.600	28.150	--  	0.00	1.61	0.550		--  	28.550	
82822	南方Ａ５０－Ｒ	2.01	8737970	13.180	12.920	200	665085	0.15	13.020	13.180	13.020	526476	0.00	1.24	0.260		40000	13.180	
02833	恒指ＥＴＦ	1.97	7698791	31.000	30.400	100	248800	0.00	30.550	31.000	30.550	--  	0.00	1.48	0.600		--  	31.000	
07341	ＦＩ华夏国指	-2.88	6506526	6.410	6.600	100	1007300	0.00	6.550	6.550	6.400	3367015	0.00	2.27	-0.190		521200	6.410	
00808	泓富产业信托	0.90	5985221	3.370	3.340	1000	1783000	0.00	3.340	3.370	3.340	16800	0.00	0.90	0.030		5000	3.370	
