代码	名称	涨幅%%	总金额	市盈(动)	AB股总市值	换手%%	细分行业	现量	涨速%%	卖价	今开	最高	最低	昨收	涨跌	现价	量比	总量	地区	
000725	京东方Ａ	4.42	7757157376	    23.82	       2056.59亿	          3.95	元器件	170649	0.17	5.91	5.68	5.97	5.61	5.66	0.25	5.91	  1.77	13368509	北京	
601318	中国平安	1.31	6973083648	    15.49	       8114.75亿	          0.86	保险	3	0.36	74.88	73.64	75.58	73.21	73.94	0.97	74.91	  1.09	934708	深圳	
000063	中兴通讯	6.95	5216019456	    30.46	       1299.96亿	          4.12	通信设备	26999	0.40	37.86	35.35	38.15	35.14	35.39	2.46	37.85	  1.51	1413652	深圳	
600025	华能水电	10.12	3381054976	    38.22	        822.60亿	         41.91	水力发电	44	0.00	--  	4.57	4.57	4.28	4.15	0.42	4.57	264.17	7544679	云南	
600519	贵州茅台	-0.46	3178595840	    32.14	       8564.00亿	          0.37	白酒	2	0.07	681.90	683.00	687.42	675.50	684.91	-3.17	681.74	  1.11	46680	贵州	
000858	五 粮 液	0.67	3094053120	    33.58	       3118.39亿	          1.00	白酒	4161	0.49	82.16	81.47	83.58	80.50	81.60	0.55	82.15	  1.14	379395	四川	
600460	士兰微	3.43	2709153280	   106.53	        191.81亿	         14.25	半导体	284	0.92	15.38	14.71	15.67	14.64	14.87	0.51	15.38	  1.10	1776858	浙江	
600048	保利地产	7.78	2501603328	    14.01	       1545.15亿	          1.68	全国地产	940	0.31	13.02	12.13	13.24	12.12	12.09	0.94	13.03	  2.06	1967975	广东	
002415	海康威视	5.56	2389555200	    44.89	       3682.32亿	          0.84	电器仪表	4655	0.40	39.91	37.88	40.32	37.81	37.80	2.10	39.90	  2.38	606540	浙江	
002230	科大讯飞	0.47	2382536192	   381.66	        858.07亿	          3.26	软件服务	6658	0.05	61.79	61.00	62.44	60.85	61.50	0.29	61.79	  0.88	385658	安徽	
601933	永辉超市	-1.37	2303215360	    55.67	       1033.61亿	          3.30	超市连锁	53	0.09	10.84	10.80	10.90	10.51	10.95	-0.15	10.80	  0.92	2147495	福建	
002049	紫光国芯	2.75	2224584448	   106.22	        301.71亿	          7.50	元器件	5335	0.20	49.72	47.99	50.58	47.00	48.39	1.33	49.72	  0.91	451996	河北	
002129	中环股份	1.66	2136946048	    56.33	        340.31亿	          6.33	半导体	25405	0.00	12.88	12.62	13.10	12.45	12.66	0.21	12.87	  0.71	1672621	天津	
600030	中信证券	1.79	2063078016	    20.85	       1789.64亿	          1.16	证券	23	0.06	18.20	17.84	18.33	17.78	17.87	0.32	18.19	  1.50	1136958	深圳	
600887	伊利股份	0.48	2054986496	    30.74	       2023.53亿	          1.03	乳制品	22	0.12	33.29	33.16	33.50	32.68	33.13	0.16	33.29	  0.81	620621	内蒙	
000651	格力电器	1.30	2032687872	    13.15	       2710.69亿	          0.76	家用电器	4456	0.07	45.07	44.61	45.21	44.32	44.48	0.58	45.06	  0.93	453032	广东	
000001	平安银行	2.11	2005617664	     9.10	       2324.87亿	          0.88	银行	19563	0.30	13.55	13.18	13.68	13.16	13.26	0.28	13.54	  1.16	1485204	深圳	
600196	复星医药	7.05	1798607744	    36.28	        943.25亿	          2.06	化学制药	69	0.00	46.93	44.11	46.95	43.66	43.81	3.09	46.90	  1.82	393342	上海	
000002	万 科Ａ	3.92	1756898816	    22.19	       2890.03亿	          0.61	全国地产	4755	-0.02	29.73	28.72	30.19	28.63	28.60	1.12	29.72	  1.59	595164	深圳	
600036	招商银行	0.58	1684770432	     9.53	       6114.42亿	          0.28	银行	5	0.30	29.65	29.37	30.00	29.20	29.47	0.17	29.64	  1.04	567380	深圳	
603799	华友钴业	3.75	1667236608	    33.27	        487.00亿	          6.38	小金属	14	0.17	82.18	79.37	83.07	78.51	79.20	2.97	82.17	  1.21	205225	浙江	
600667	太极实业	4.60	1617197056	    49.58	        196.30亿	         14.68	半导体	387	0.00	9.32	9.10	9.49	8.93	8.91	0.41	9.32	  1.80	1748690	江苏	
000333	美的集团	1.58	1615692928	    18.24	       3647.09亿	          0.46	家用电器	2552	0.02	55.95	55.15	56.46	55.10	55.07	0.87	55.94	  0.91	288963	广东	
002008	大族激光	4.96	1575859456	    28.76	        576.00亿	          3.00	电器仪表	5558	0.11	53.99	51.18	54.12	50.98	51.43	2.55	53.98	  1.70	297618	深圳	
600487	亨通光电	4.15	1539468672	    26.19	        583.48亿	          2.92	通信设备	23	0.12	42.91	41.36	43.36	40.80	41.20	1.71	42.91	  1.30	362335	江苏	
601766	中国中车	0.26	1528111488	    36.95	       2843.92亿	          0.57	运输设备	245	0.26	11.70	11.61	11.77	11.51	11.66	0.03	11.69	  1.10	1311212	北京	
600703	三安光电	4.67	1464889600	    35.46	       1124.01亿	          1.32	半导体	5	-0.13	27.57	26.33	27.76	26.25	26.33	1.23	27.56	  1.70	539507	湖北	
600352	浙江龙盛	5.59	1463877504	    15.74	        393.00亿	          4.05	染料涂料	146	0.75	12.08	11.40	12.13	11.33	11.44	0.64	12.08	  2.04	1238567	浙江	
600050	中国联通	1.37	1460706048	   115.46	       2019.63亿	          1.04	电信运营	220	-0.14	6.69	6.56	6.73	6.47	6.59	0.09	6.68	  1.31	2203130	上海	
600516	方大炭素	0.40	1395885056	    16.88	        454.35亿	          3.21	矿物制品	2	0.08	25.46	25.30	25.66	24.81	25.30	0.10	25.40	  0.83	550996	甘肃	
002236	大华股份	3.18	1340938496	    36.15	        696.28亿	          3.34	电器仪表	3407	-0.07	24.03	23.25	24.36	22.67	23.28	0.74	24.02	  1.73	567718	浙江	
600585	海螺水泥	3.08	1283434880	    11.93	       1177.11亿	          1.10	水泥	3	-0.09	29.43	28.53	29.63	28.24	28.55	0.88	29.43	  1.24	440558	安徽	
002460	赣锋锂业	2.11	1271968640	    38.51	        515.34亿	          3.49	小金属	3151	0.14	70.70	69.00	70.99	68.30	69.24	1.46	70.70	  1.07	181358	江西	
600171	上海贝岭	0.28	1215386496	    60.65	        123.34亿	         10.19	半导体	57	0.23	17.66	17.38	18.07	17.15	17.58	0.05	17.63	  0.83	686802	上海	
600176	中国巨石	6.96	1184078464	    22.54	        466.39亿	          2.59	玻璃	1	0.25	16.00	14.95	16.29	14.95	14.94	1.04	15.98	  2.18	756181	浙江	
601012	隆基股份	3.74	1099051520	    24.43	        729.90亿	          1.55	半导体	6	0.16	36.55	35.10	36.80	34.67	35.25	1.32	36.57	  1.55	305370	陕西	
600276	恒瑞医药	2.05	1061412480	    64.26	       1994.35亿	          0.53	化学制药	58	0.06	70.80	69.31	71.45	69.12	69.38	1.42	70.80	  1.70	150574	江苏	
600206	有研新材	3.14	1057658176	   170.65	        110.05亿	          9.63	半导体	90	0.23	13.12	12.62	13.43	12.61	12.72	0.40	13.12	  1.05	808013	北京	
300618	寒锐钴业	7.35	1051223744	    70.91	        294.80亿	         14.55	小金属	781	0.04	245.67	230.18	246.60	228.18	228.86	16.81	245.67	  1.47	43664	江苏	
000503	海虹控股	4.49	1040427072	--  	        380.65亿	          2.80	医疗保健	6253	0.45	42.36	40.19	42.50	40.00	40.53	1.82	42.35	  1.27	251655	海南	
601601	中国太保	1.17	1029920896	    27.43	       2771.81亿	          0.37	保险	12	0.18	44.11	43.34	45.01	42.75	43.58	0.51	44.09	  1.16	234859	上海	
002202	金风科技	2.86	1029470784	    22.13	        553.62亿	          1.95	电气设备	6246	0.37	19.05	18.60	19.40	18.20	18.52	0.53	19.05	  1.10	546173	新疆	
600522	中天科技	1.56	1014207424	    23.91	        458.68亿	          3.00	通信设备	42	-0.06	14.97	14.69	15.14	14.45	14.73	0.23	14.96	  0.82	683076	江苏	
300102	乾照光电	7.30	1011114816	    35.91	         75.80亿	         14.06	半导体	8701	0.38	10.58	9.81	10.85	9.75	9.86	0.72	10.58	  2.55	959693	福建	
002797	第一创业	0.51	1006159552	    87.19	        347.44亿	          5.26	证券	11434	0.10	9.93	9.85	10.14	9.75	9.87	0.05	9.92	  1.44	1009073	深圳	
603019	中科曙光	3.52	999116736	   260.30	        262.74亿	          3.85	电脑设备	55	0.22	40.87	39.54	41.29	39.10	39.47	1.39	40.86	  0.84	247662	天津	
600029	南方航空	1.91	986521408	    12.60	        856.23亿	          1.20	空运	239	0.09	11.74	11.55	11.94	11.38	11.52	0.22	11.74	  1.03	845457	广东	
600330	天通股份	3.66	979702144	    50.46	        101.15亿	         10.02	元器件	160	0.00	12.16	11.60	12.32	11.35	11.75	0.43	12.18	  1.40	821783	浙江	
002027	分众传媒	2.87	963837248	    32.79	       1712.42亿	          1.19	影视音像	11110	0.00	14.01	13.48	14.05	13.48	13.61	0.39	14.00	  1.10	691019	广东	
601166	兴业银行	-0.12	958147200	     5.66	       3556.54亿	          0.29	银行	42	0.06	17.13	17.07	17.20	17.04	17.14	-0.02	17.12	  1.15	559359	福建	
002285	世联行	2.70	955836416	    33.93	        240.78亿	          4.71	房产服务	9527	0.51	11.79	11.88	12.18	11.70	11.47	0.31	11.78	  1.51	801226	深圳	
601108	财通证券	4.00	940281600	    39.32	        634.18亿	         14.78	证券	210	-0.10	17.68	16.88	18.35	16.86	16.99	0.68	17.67	  1.87	530675	浙江	
002281	光迅科技	4.54	920644288	    60.42	        202.69亿	          4.71	通信设备	6102	0.09	32.23	31.00	32.30	30.82	30.83	1.40	32.23	  1.29	290385	湖北	
300666	江丰电子	0.06	912467392	   297.38	        153.13亿	         23.47	元器件	1991	-0.10	70.01	68.99	72.97	68.51	69.96	0.04	70.00	  1.04	128380	浙江	
600256	广汇能源	0.74	898505984	    85.41	        282.48亿	          3.18	石油开采	14	0.00	5.43	5.34	5.52	5.29	5.37	0.04	5.41	  1.05	1659541	新疆	
300676	华大基因	6.51	893823744	   207.94	        866.22亿	         10.48	医疗保健	846	-0.13	216.52	203.00	218.81	201.03	203.26	13.24	216.50	  1.13	42017	深圳	
000830	鲁西化工	4.50	891351872	    16.66	        238.04亿	          3.82	农药化肥	12594	0.25	16.26	15.62	16.41	15.42	15.55	0.70	16.25	  0.92	559648	山东	
600690	青岛海尔	0.88	885267328	    15.63	       1184.12亿	          0.75	家用电器	47	0.05	19.43	19.22	19.57	19.10	19.25	0.17	19.42	  0.90	456876	山东	
601336	新华保险	0.06	884264704	    31.80	       1429.15亿	          0.62	保险	44	0.04	68.64	68.20	69.70	67.71	68.49	0.04	68.53	  0.91	128405	北京	
000786	北新建材	5.62	880744704	    19.02	        396.89亿	          2.84	其他建材	6091	-0.08	22.20	20.88	22.57	20.84	21.01	1.18	22.19	  1.64	401506	北京	
601398	工商银行	-0.17	874744832	     6.99	      16068.89亿	          0.05	银行	97	-0.16	5.97	5.97	5.99	5.94	5.97	-0.01	5.96	  0.82	1465819	北京	
002405	四维图新	1.30	873360000	   160.86	        339.76亿	          3.23	软件服务	8799	0.19	26.49	26.20	26.67	25.97	26.15	0.34	26.49	  0.88	331044	北京	
002185	华天科技	2.23	868943808	    35.91	        185.62亿	          4.71	半导体	12180	0.11	8.72	8.49	8.79	8.38	8.52	0.19	8.71	  0.80	1004284	甘肃	
300316	晶盛机电	8.17	815247680	    64.50	        217.67亿	          4.16	专用机械	5550	0.05	22.10	20.42	22.21	20.15	20.43	1.67	22.10	  1.52	383235	浙江	
002050	三花智控	5.15	805668160	    31.17	        406.89亿	          2.73	机械基件	5770	0.84	19.20	18.08	19.26	17.95	18.25	0.94	19.19	  1.84	426902	浙江	
002024	苏宁云商	-0.08	800070400	   132.64	       1187.96亿	          1.26	电器连锁	8484	0.08	12.77	12.67	12.84	12.55	12.77	-0.01	12.76	  0.85	629333	江苏	
300055	万邦达	2.51	790241024	    49.29	        194.49亿	          4.07	环境保护	4183	0.13	22.49	21.93	22.77	21.88	21.93	0.55	22.48	  1.24	352506	北京	
300059	东方财富	0.16	790187264	    90.68	        553.25亿	          1.92	互联网	8678	0.00	12.91	12.80	13.06	12.63	12.88	0.02	12.90	  0.79	613110	上海	
