代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
08207	中新控股	0.96	69371400	1.050	1.040	4000	66136000	0.00	1.040	1.070	1.040	1312400	0.00	2.88	0.010	其他金融	1252000	1.050	
08059	朝威控股	-1.54	26136256	0.640	0.650	5000	40645000	0.00	0.650	0.660	0.630	--  	0.00	4.62	-0.010	建筑	--  	0.640	
08469	盛业资本	8.09	21619360	6.680	6.180	2000	3400000	-0.15	6.130	7.010	6.120	--  	0.00	14.40	0.500	其他金融	--  	6.680	
08118	濠亮环球	0.00	21367702	0.300	0.300	8000	69226000	1.69	0.295	0.355	0.295	--  	0.00	20.00	0.000	家电及用品	--  	0.300	
08250	丝路能源	-9.68	19553360	0.084	0.093	20000	209520000	-4.55	0.099	0.114	0.084	--  	0.00	32.26	-0.009	煤炭	--  	0.084	
08022	永耀集团控股	1.05	16855650	0.960	0.950	3000	17736000	0.00	0.950	0.960	0.930	--  	0.00	3.16	0.010	酒店及消闲	--  	0.960	
08156	众彩股份	-4.55	16126801	0.840	0.880	5000	19115000	1.20	0.870	0.870	0.820	--  	0.00	5.68	-0.040	酒店及消闲	--  	0.840	
08227	西安海天天一千	3.42	14320221	6.650	6.430	1000	2193000	0.30	6.460	6.650	6.460	--  	0.00	2.95	0.220	信息器材	--  	6.650	
08078	ＨＭＶ数码中国	-0.83	12209632	0.240	0.242	20000	50809496	0.00	0.240	0.241	0.236	143960	0.00	2.07	-0.002	媒体及娱乐	600000	0.240	
08462	桥英控股	5.63	12032201	0.750	0.710	5000	17165000	5.63	0.690	0.750	0.670	--  	0.00	11.27	0.040	支援服务	--  	0.750	
08392	舍图控股	-4.60	11792701	1.660	1.740	10000	6740000	1.84	1.800	1.810	1.560	--  	0.00	14.37	-0.080	家电及用品	--  	1.660	
08383	东骏控股	5.97	10571521	0.710	0.670	8000	14760000	-2.74	0.700	0.810	0.680	--  	0.00	19.40	0.040	工用支援	--  	0.710	
