代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
03988	中国银行	-1.06	1556077568	3.720	3.760	1000	417235008	0.27	3.760	3.770	3.710	--  	0.00	1.60	-0.040	银行	--  	3.720	
601111	中国国航	-5.51	670476416	10.28	10.88	0	642339	0.59	10.91	11.09	10.17	--  	0.99	8.46	-0.60	空运	--  	-0.000	
002583	海能达	-4.79	517291168	18.70	19.64	0	275701	0.00	19.05	19.20	18.33	--  	0.18	4.43	-0.94	通信设备	--  	0.000	
002711	欧浦智网	-10.03	341816320	10.76	11.96	0	307854	0.00	11.92	11.99	10.76	--  	0.78	10.28	-1.20	仓储物流	--  	0.000	
600172	黄河旋风	-3.96	238162368	8.49	8.84	0	277557	-0.22	8.84	8.86	8.48	--  	0.31	4.30	-0.35	矿物制品	--  	-0.000	
300198	纳川股份	0.00	183448960	5.77	5.77	0	325123	-0.16	5.50	5.87	5.40	--  	0.17	8.15	0.00	塑料	--  	-0.000	
603977	国泰集团	-1.25	174003728	16.58	16.79	0	103333	-0.89	17.77	17.78	15.30	--  	2.98	14.77	-0.21	化工原料	--  	-0.000	
603228	景旺电子	-5.97	101082448	49.31	52.44	0	19986	-0.21	52.69	52.69	48.70	--  	0.38	7.61	-3.13	元器件	--  	0.000	
00672	众安房产	-7.22	97424664	0.900	0.970	1000	108163800	1.12	0.970	1.000	0.870	2179620	0.00	13.40	-0.070	地产	2443000	0.900	
300039	上海凯宝	-2.06	47365412	6.19	6.32	0	76102	0.00	6.31	6.32	6.18	--  	1.58	2.22	-0.13	中成药	--  	0.000	
600275	*ST昌鱼	-4.93	46965024	5.79	6.09	0	80014	0.00	6.05	6.05	5.79	--  	0.00	4.27	-0.30	农业综合	--  	-0.000	
00303	VTECH HOLDINGS	-0.95	44312048	104.000	105.000	100	429500	0.19	102.500	104.500	102.000	--  	1.28	2.38	-1.000	信息器材	--  	104.000	
600268	国电南自	-3.19	39975248	5.76	5.95	0	68747	0.00	5.94	5.95	5.75	--  	0.34	3.36	-0.19	电气设备	--  	0.000	
601126	四方股份	-1.35	36859440	8.02	8.13	0	45882	0.38	8.15	8.15	7.98	--  	2.19	2.09	-0.11	电气设备	--  	0.000	
600094	大名城	-1.13	33935436	7.02	7.10	0	48130	0.00	7.11	7.11	7.01	--  	0.70	1.41	-0.08	区域地产	--  	-0.000	
300301	长方集团	-1.24	30746278	6.36	6.44	0	48954	1.60	6.35	6.36	6.20	--  	0.14	2.48	-0.08	半导体	--  	0.000	
600223	鲁商置业	-1.30	30739064	3.81	3.86	0	80552	-0.25	3.86	3.86	3.77	--  	2.08	2.33	-0.05	区域地产	--  	-0.000	
01072	东方电气	0.32	15823083	6.180	6.160	200	2563543	0.16	6.190	6.250	6.080	--  	0.00	2.76	0.020	工业工程	--  	6.180	
00182	协合新能源	-2.99	13815237	0.325	0.335	10000	42201084	1.56	0.330	0.335	0.315	--  	0.00	5.97	-0.010	公用事业	--  	0.325	
00039	中国北大荒	0.00	11187681	0.320	0.320	8000	35968000	1.59	0.315	0.325	0.300	126000	0.00	7.81	0.000	零售	400000	0.320	
00808	泓富产业信托	0.31	8283671	3.280	3.270	1000	2533000	0.31	3.280	3.280	3.260	830620	0.00	0.61	0.010		254000	3.280	
00756	天溢森美	-3.23	7739881	0.900	0.930	4000	8652000	0.00	0.930	0.930	0.870	--  	1.67	6.45	-0.030	食物饮品	--  	0.900	
数据来源:通达信
