代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
600460	士兰微	3.43	2709153280	15.38	14.87	0	1776858	0.92	14.71	15.67	14.64	--  	0.17	6.93	0.51	半导体	--  	0.000	
600522	中天科技	1.56	1014207424	14.96	14.73	0	683076	-0.06	14.69	15.14	14.45	--  	0.68	4.68	0.23	通信设备	--  	0.000	
002285	世联行	2.70	955836416	11.78	11.47	0	801226	0.51	11.88	12.18	11.70	--  	0.70	4.18	0.31	房产服务	--  	-0.000	
000636	风华高科	2.79	756574656	11.41	11.10	0	665148	0.00	11.21	11.56	11.07	--  	0.18	4.41	0.31	元器件	--  	-0.000	
002456	欧菲科技	2.61	721840064	20.82	20.29	0	348174	0.00	20.15	21.10	20.15	--  	0.22	4.68	0.53	元器件	--  	-0.000	
600360	华微电子	5.54	700304000	8.95	8.48	0	800015	0.56	8.41	8.96	8.37	--  	0.24	6.96	0.47	半导体	--  	-0.000	
601688	华泰证券	0.94	643570624	18.24	18.07	0	354129	0.00	18.01	18.43	17.80	--  	2.77	3.49	0.17	证券	--  	-0.000	
002241	歌尔股份	3.28	624175360	17.62	17.06	0	358162	0.00	17.20	17.77	16.99	--  	0.41	4.57	0.56	元器件	--  	0.000	
600406	国电南瑞	2.18	576877952	18.72	18.32	0	309277	0.00	18.38	18.91	18.30	--  	1.64	3.33	0.40	软件服务	--  	-0.000	
600340	华夏幸福	0.03	485059616	30.91	30.90	0	157082	0.06	30.80	31.30	30.52	--  	2.14	2.52	0.01	区域地产	--  	-0.000	
002079	苏州固锝	2.72	481339104	9.83	9.57	0	493675	0.00	9.48	9.95	9.43	--  	0.34	5.43	0.26	半导体	--  	-0.000	
603501	韦尔股份	0.49	478291840	40.99	40.79	0	116156	0.47	40.69	41.90	40.08	--  	0.00	4.46	0.20	半导体	--  	0.000	
600383	金地集团	2.21	395500416	11.58	11.33	0	340149	0.35	11.33	11.91	11.30	--  	6.18	5.38	0.25	全国地产	--  	-0.000	
300101	振芯科技	0.44	350843680	15.95	15.88	0	220567	0.50	16.30	16.35	15.57	--  	0.31	4.91	0.07	通信设备	--  	-0.000	
600801	华新水泥	4.81	340227616	14.38	13.72	0	241567	0.56	13.75	14.41	13.60	--  	0.73	5.90	0.66	水泥	--  	0.000	
000789	万年青	1.98	335401600	10.28	10.08	0	327784	-0.09	10.15	10.42	9.98	--  	1.98	4.37	0.20	水泥	--  	-0.000	
300327	中颖电子	6.34	317031360	31.71	29.82	0	101069	0.32	30.50	32.17	30.50	--  	1.06	5.60	1.89	半导体	--  	-0.000	
002081	金 螳 螂	3.07	266558192	14.78	14.34	0	181343	0.20	14.39	14.96	14.38	--  	1.05	4.04	0.44	装修装饰	--  	-0.000	
601211	国泰君安	0.05	263108208	19.08	19.07	0	137873	0.05	18.97	19.20	18.83	--  	1.79	1.94	0.01	证券	--  	-0.000	
300433	蓝思科技	2.28	249243616	31.44	30.74	0	79979	0.00	30.51	31.65	30.51	--  	0.27	3.71	0.70	元器件	--  	0.000	
601006	大秦铁路	0.11	246882784	8.82	8.81	0	280120	0.11	8.79	8.86	8.74	--  	2.84	1.36	0.01	铁路	--  	-0.000	
300145	中金环境	0.08	217969360	12.51	12.50	0	172851	-0.23	12.47	12.82	12.40	--  	0.36	3.36	0.01	专用机械	--  	0.000	
300183	东软载波	2.89	204551040	20.32	19.75	0	101262	0.05	19.95	20.57	19.78	--  	1.27	4.00	0.57	软件服务	--  	-0.000	
002429	兆驰股份	1.59	176799520	3.83	3.77	0	463308	0.26	3.76	3.86	3.74	--  	0.27	3.18	0.06	家用电器	--  	-0.000	
000402	金 融 街	3.07	175561632	10.74	10.42	0	163824	0.00	10.47	10.87	10.45	--  	3.84	4.03	0.32	全国地产	--  	-0.000	
002384	东山精密	3.96	171173232	30.22	29.07	0	57321	-0.25	28.95	30.50	28.42	--  	0.03	7.16	1.15	通信设备	--  	-0.000	
