代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
00016	新鸿基地产	-0.66	920504000	121.000	121.800	1000	7618770	0.00	121.500	122.000	120.100	--  	2.48	1.56	-0.800	地产	--  	120.700	
601877	正泰电器	-7.11	671891968	23.50	25.30	0	286980	-0.50	23.65	24.08	22.82	--  	1.18	4.98	-1.80	电气设备	--  	0.000	
601231	环旭电子	9.94	666860160	15.27	13.89	0	444578	0.20	13.90	15.28	13.90	--  	0.85	9.94	1.38	元器件	--  	0.000	
00012	恒基地产	-0.21	278764000	48.250	48.350	1000	5794708	0.21	48.400	48.400	47.850	--  	0.99	1.14	-0.100	地产	--  	48.250	
600841	上柴股份	-6.26	204408688	13.62	14.53	0	147130	-0.21	14.41	14.69	13.53	--  	0.24	7.98	-0.91	机械基件	--  	-0.000	
00019	太古股份公司Ａ	-0.61	195373248	73.100	73.550	500	2667289	0.00	73.500	73.900	73.000	--  	1.37	1.22	-0.450	综合企业	--  	73.050	
00489	东风集团股份	-0.96	193656368	9.330	9.420	2000	20669178	-0.11	9.520	9.520	9.240	--  	1.23	2.97	-0.090	汽车	--  	9.300	
000501	鄂武商Ａ	2.70	165940320	16.00	15.58	0	103549	-0.61	15.60	16.30	15.54	--  	2.07	4.88	0.42	百货	--  	0.000	
601991	大唐发电	-0.47	120263464	4.21	4.23	0	286147	-0.23	4.19	4.26	4.13	--  	4.02	3.07	-0.02	火力发电	--  	0.000	
00087	太古股份公司Ｂ	-0.65	104455488	12.260	12.340	2500	8529165	-0.16	12.420	12.420	12.180	--  	1.63	1.94	-0.080	综合企业	--  	12.260	
00064	结好控股	-20.55	87583272	0.290	0.365	2000	270722720	1.75	0.365	0.370	0.275	1110280	3.45	26.03	-0.075	其他金融	3770000	0.290	
002671	龙泉股份	-1.67	71536744	7.07	7.19	0	103608	0.00	7.02	7.21	6.65	--  	0.17	7.79	-0.12	其他建材	--  	0.000	
002772	众兴菌业	2.81	67251160	11.34	11.03	0	59516	-0.25	10.80	11.70	10.79	--  	0.91	8.25	0.31	种植业	--  	0.000	
300269	联建光电	-10.01	42996200	14.38	15.98	0	29900	0.00	14.38	14.38	14.38	--  	1.25	0.00	-1.60	半导体	--  	0.000	
601886	江河集团	1.04	41526392	8.76	8.67	0	47585	0.34	8.70	8.85	8.63	--  	1.15	2.54	0.09	装修装饰	--  	0.000	
300443	金雷风电	0.00	37803404	16.90	16.90	0	22286	0.42	16.89	17.15	16.73	--  	1.07	2.49	0.00	专用机械	--  	-0.000	
603266	天龙股份	0.96	33347212	26.28	26.03	0	12749	0.23	26.02	26.40	25.78	--  	0.96	2.38	0.25	塑料	--  	0.000	
300337	银邦股份	0.48	31921810	8.32	8.28	0	38717	0.60	8.35	8.38	8.19	--  	0.00	2.29	0.04	铝	--  	-0.000	
603633	徕木股份	2.62	29099584	17.63	17.18	0	16562	0.00	17.17	17.88	17.06	--  	0.73	4.77	0.45	元器件	--  	-0.000	
00336	华宝国际	-0.68	28824742	4.370	4.400	1000	6548000	-0.46	4.350	4.530	4.300	--  	3.66	5.23	-0.030	食物饮品	--  	4.390	
01240	青建国际	0.72	22443876	2.790	2.770	2500	8097500	0.36	2.780	2.790	2.710	--  	0.00	2.89	0.020	地产	--  	2.790	
01039	鑫网易商	2.24	18339150	1.370	1.340	1000	13684000	-0.72	1.330	1.380	1.260	--  	0.00	8.96	0.030	工业工程	--  	1.370	
02868	首创置业	3.19	17643650	3.880	3.760	2000	4558000	0.00	3.780	3.920	3.740	1552920	0.00	4.79	0.120	地产	404000	3.880	
00182	协合新能源	0.00	13596917	0.335	0.335	10000	41184800	-1.47	0.335	0.340	0.320	545900	0.00	5.97	0.000	公用事业	1650000	0.335	
03337	安东油田服务	-3.85	12158561	0.750	0.780	2000	15926000	-1.32	0.780	0.780	0.750	318860	0.00	3.85	-0.030	石油天然气	414000	0.750	
00039	中国北大荒	0.00	12149501	0.350	0.350	8000	36390000	2.94	0.345	0.355	0.315	158680	0.00	11.43	0.000	零售	456000	0.350	
03336	巨腾国际	-3.63	11977411	1.860	1.930	2000	6374000	-1.06	1.900	1.900	1.860	812680	0.00	2.07	-0.070	信息器材	432000	1.860	
01345	中国先锋医药	4.15	5840821	2.260	2.170	1000	2686000	0.00	2.200	2.280	2.110	--  	3.27	7.83	0.090	医药医疗	--  	2.260	
01430	苏创燃气	-1.16	4466320	3.420	3.460	2000	1318000	-0.58	3.470	3.500	3.120	--  	0.00	10.98	-0.040	公用事业	--  	3.420	
数据来源:通达信
