代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
08325	中国支付通	21.19	117649704	1.430	1.180	0	82200000	0.00	1.160	1.570	1.120	--  	0.00	38.14	0.250	软件服务	--  	1.430	
08207	中新控股	0.00	71380520	1.030	1.030	0	70068000	0.00	1.030	1.030	1.000	10634481	0.00	2.91	0.000	其他金融	10456000	1.030	
08181	港深联合	6.56	30187570	0.260	0.244	0	120848000	0.00	0.235	0.265	0.221	--  	0.00	18.03	0.016	支援服务	--  	0.260	
08175	中国数码文化	7.84	28388402	0.550	0.510	0	56180000	0.00	0.510	0.570	0.510	--  	0.00	11.76	0.040	酒店及消闲	--  	0.550	
08227	西安海天天	0.96	16509081	6.300	6.240	0	2644000	0.16	6.160	6.340	6.160	--  	0.00	2.88	0.060	信息器材	--  	6.300	
08228	国艺娱乐	2.38	15508291	0.430	0.420	0	35118000	1.18	0.430	0.460	0.420	--  	0.00	9.52	0.010	媒体及娱乐	--  	0.430	
08383	东骏控股	4.48	15278321	1.400	1.340	0	10784000	0.72	1.340	1.450	1.320	--  	0.00	9.70	0.060	工用支援	--  	1.400	
08137	洪桥集团	-5.29	14674521	1.610	1.700	0	8912000	0.00	1.680	1.700	1.600	214180	0.00	5.88	-0.090	工业工程	128000	1.610	
08078	ＨＭＶ数码中国	0.00	14331572	0.245	0.245	0	58720048	0.00	0.245	0.245	0.243	58680	0.00	0.82	0.000	媒体及娱乐	240000	0.245	
08392	舍图控股	6.36	12123801	1.840	1.730	0	6410000	-0.54	1.750	2.000	1.740	--  	0.00	15.03	0.110	家电及用品	--  	1.840	
08226	树熊金融集团	-1.92	9721160	0.255	0.260	0	38174000	0.00	0.260	0.260	0.250	--  	0.00	3.85	-0.005	农业产品	--  	0.255	
08400	亚洲先锋娱乐	3.64	9589700	0.285	0.275	0	32610000	0.00	0.275	0.315	0.270	--  	0.00	16.36	0.010	酒店及消闲	--  	0.285	
08347	Ｆ８企业	6.90	8584240	0.310	0.290	0	26744000	-1.59	0.310	0.370	0.295	--  	0.00	25.86	0.020	石油天然气	--  	0.310	
08470	莹岚集团	-9.76	8277897	0.740	0.820	0	10776600	-1.33	0.820	0.850	0.700	--  	0.00	18.29	-0.080	建筑	--  	0.740	
08413	亚洲杂货	-7.96	8223501	1.040	1.130	0	8280000	7.22	1.140	1.230	0.860	--  	0.00	32.74	-0.090	食物饮品	--  	1.040	
08462	桥英控股	1.28	8074351	0.790	0.780	0	10110000	6.76	0.780	0.830	0.740	--  	0.00	11.54	0.010	支援服务	--  	0.790	
08158	中国再生医学	-5.58	7416961	0.186	0.197	0	38980000	-0.53	0.192	0.197	0.185	402145	0.00	6.09	-0.011	医药医疗	2135000	0.186	
08057	麦迪森控股	-7.78	7208961	1.540	1.670	0	4356000	-3.75	1.660	1.670	1.600	--  	0.00	4.19	-0.130	食物饮品	--  	1.540	
08118	濠亮环球	-10.17	7195201	0.530	0.590	0	13376000	0.00	0.570	0.590	0.520	--  	0.00	11.86	-0.060	家电及用品	--  	0.530	
08291	万成金属包装	-9.09	6607901	1.200	1.320	0	5195000	0.84	1.310	1.590	1.000	--  	0.00	44.70	-0.120	工用支援	--  	1.200	
08022	永耀集团控股	-1.15	6325111	0.860	0.870	0	7435000	1.18	0.860	0.860	0.840	--  	0.00	2.30	-0.010	酒店及消闲	--  	0.860	
08133	铸能控股	3.70	6115501	0.280	0.270	0	22300000	0.00	0.265	0.280	0.265	--  	0.00	5.56	0.010	工业工程	--  	0.280	
08410	安领国际	-0.66	6015601	1.510	1.520	0	3970000	0.00	1.510	1.550	1.500	--  	0.00	3.29	-0.010	软件服务	--  	1.510	
08420	NEXION TECH	12.99	5882351	0.870	0.770	0	6975000	-1.14	0.750	0.920	0.750	--  	0.00	22.08	0.100	软件服务	--  	0.870	
08156	众彩股份	3.95	5862201	0.790	0.760	0	7530000	1.28	0.760	0.800	0.740	--  	0.00	7.89	0.030	酒店及消闲	--  	0.790	
08463	TOMO HOLDINGS	4.76	5840316	1.980	1.890	0	2955500	-1.00	1.910	2.180	1.820	--  	0.00	19.05	0.090	汽车	--  	1.980	
