代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
08207	中新控股	-0.97	85448088	1.020	1.030	4000	84320000	0.00	1.020	1.030	1.000	4222000	0.00	2.91	-0.010	其他金融	4156000	1.020	
08383	东骏控股	25.37	28787502	1.680	1.340	8000	19359000	0.00	1.410	1.770	1.350	--  	0.00	31.34	0.340	工用支援	--  	1.680	
08133	铸能控股	17.86	28180202	0.330	0.280	20000	87540000	1.54	0.280	0.365	0.275	--  	0.00	32.14	0.050	工业工程	--  	0.330	
08291	万成金属包装	-1.55	21933452	1.900	1.930	5000	11015000	0.00	2.050	2.190	1.770	--  	0.00	21.76	-0.030	工用支援	--  	1.900	
08279	亚博科技控股	-9.16	20142540	1.190	1.310	4000	16613000	0.85	1.290	1.290	1.170	401720	0.00	9.16	-0.120	酒店及消闲	332000	1.190	
08420	NEXION TECH	15.24	17798900	1.210	1.050	5000	14475000	-2.42	1.080	1.370	1.080	--  	0.00	27.62	0.160	软件服务	--  	1.210	
08137	洪桥集团	-3.07	16875860	1.580	1.630	2000	10630000	-0.63	1.650	1.650	1.540	410980	0.00	6.75	-0.050	工业工程	254000	1.580	
08227	西安海天天一千	-3.49	15249131	6.080	6.300	1000	2485000	0.16	6.300	6.320	6.020	--  	0.00	4.76	-0.220	信息器材	--  	6.080	
08228	国艺娱乐	1.18	15160201	0.430	0.425	20000	35500000	0.00	0.420	0.440	0.410	--  	0.00	7.06	0.005	媒体及娱乐	--  	0.430	
08392	舍图控股	-4.44	15036101	1.720	1.800	10000	8390000	-1.15	1.770	1.820	1.720	--  	0.00	5.56	-0.080	家电及用品	--  	1.720	
08226	树熊金融集团	-10.80	14030045	0.223	0.250	4000	62252000	0.45	0.250	0.255	0.217	--  	0.00	15.20	-0.027	农业产品	--  	0.223	
08078	ＨＭＶ数码中国	-1.22	13532221	0.242	0.245	20000	55800000	0.41	0.247	0.247	0.241	92400	0.00	2.45	-0.003	媒体及娱乐	380000	0.242	
08156	众彩股份	0.00	12998701	0.810	0.810	5000	16050000	0.00	0.810	0.830	0.790	--  	0.00	4.94	0.000	酒店及消闲	--  	0.810	
08328	信义香港	-2.44	11024938	2.000	2.050	4000	5439500	0.00	2.050	2.080	1.950	--  	0.00	6.34	-0.050		--  	2.000	
08237	华星控股	0.00	10097330	0.750	0.750	2000	14296000	0.00	0.730	0.750	0.410	--  	0.00	45.33	0.000	酒店及消闲	--  	0.750	
08325	中国支付通	-3.03	9695000	1.280	1.320	10000	7720000	0.00	1.320	1.350	1.210	--  	0.00	10.61	-0.040	软件服务	--  	1.280	
08331	飞尚非金属	2.50	9487100	1.640	1.600	10000	5540000	1.23	1.690	2.300	1.600	--  	0.00	43.75	0.040	一般金属	--  	1.640	
08495	1957 & CO.	-3.64	9312320	0.530	0.550	4000	17348000	1.92	0.530	0.570	0.510	--  	0.00	10.91	-0.020	酒店及消闲	--  	0.530	
08008	新意网集团	-0.85	8944245	5.800	5.850	1000	1547706	0.17	5.850	5.890	5.680	52550	0.00	3.59	-0.050	软件服务	9000	5.800	
08410	安领国际	0.00	8389100	1.510	1.510	10000	5550000	0.67	1.510	1.540	1.490	--  	0.00	3.31	0.000	软件服务	--  	1.510	
08055	中国网络信息科技	-1.96	8166689	0.250	0.255	8000	32928000	0.81	0.255	0.255	0.244	--  	0.00	4.31	-0.005	软件服务	--  	0.250	
08370	智升集团控股	0.25	8037521	4.000	3.990	8000	2008000	0.25	4.010	4.050	3.820	--  	0.00	5.76	0.010	家电及用品	--  	4.000	
08158	中国再生医学	2.13	6672076	0.192	0.188	5000	35530000	-0.52	0.188	0.194	0.182	4615	0.00	6.38	0.004	医药医疗	25000	0.192	
08086	ＤＸ．ＣＯＭ控股	-8.93	6410827	0.255	0.280	8000	25114400	0.00	0.265	0.270	0.250	--  	0.00	7.14	-0.025	软件服务	--  	0.255	
08022	永耀集团控股	-2.38	5393469	0.820	0.840	3000	6555200	0.00	0.830	0.830	0.810	--  	0.00	2.38	-0.020	酒店及消闲	--  	0.820	
08130	智城控股	-0.50	5389421	0.199	0.200	20000	27000000	0.00	0.200	0.200	0.193	--  	0.00	3.50	-0.001	媒体及娱乐	--  	0.199	
08462	桥英控股	1.27	5066200	0.800	0.790	5000	6480000	5.26	0.760	0.810	0.750	--  	0.00	7.59	0.010	支援服务	--  	0.800	
08275	永勤集团控股	0.98	5025500	1.030	1.020	10000	4880000	1.98	1.000	1.130	0.960	--  	0.00	16.67	0.010	建筑	--  	1.030	
08083	中国创新支付	-2.50	4958940	0.390	0.400	4000	12544000	0.00	0.405	0.405	0.390	68260	0.00	3.75	-0.010	软件服务	172000	0.390	
08059	朝威控股	5.26	4950300	0.600	0.570	5000	8110000	-1.64	0.580	0.650	0.570	--  	0.00	14.04	0.030	建筑	--  	0.600	
08090	中国融保金融集团	-1.94	4776620	1.010	1.030	2000	4796000	0.00	1.010	1.030	0.980	--  	0.00	4.85	-0.020	其他金融	--  	1.010	
08355	超智能控股	6.76	4765600	0.395	0.370	10000	12050000	-2.47	0.370	0.425	0.370	--  	0.00	14.86	0.025	软件服务	--  	0.395	
08265	中国之信集团	0.00	4546600	3.050	3.050	4000	1492000	0.00	3.010	3.060	3.010	85200	0.00	1.64	0.000	工用支援	28000	3.050	
08292	盛良物流	-5.00	4413900	1.900	2.000	10000	2380000	1.06	2.000	2.000	1.800	--  	0.00	10.00	-0.100	工用运输	--  	1.900	
08129	云信投资控股	-13.89	4375560	0.062	0.072	20000	73150000	3.33	0.074	0.074	0.042	--  	0.00	44.44	-0.010	软件服务	--  	0.062	
08463	TOMO HOLDINGS	-3.47	4352085	1.950	2.020	4000	2263500	2.63	1.990	2.000	1.850	--  	0.00	7.43	-0.070	汽车	--  	1.950	
08138	同仁堂国药	-1.12	4219240	10.560	10.680	1000	399000	0.00	10.620	10.780	10.460	297000	0.00	3.00	-0.120	医药医疗	28000	10.560	
08120	国农金融投资	-4.94	4175888	0.077	0.081	20000	57359000	2.67	0.080	0.080	0.071	--  	0.00	11.11	-0.004	综合企业	--  	0.077	
08261	海天能源	-4.69	4012520	0.305	0.320	8000	13032000	-1.61	0.320	0.325	0.305	--  	0.00	6.25	-0.015	公用事业	--  	0.305	
08470	莹岚集团	4.29	3933520	0.730	0.700	8000	5432000	0.00	0.660	0.770	0.660	--  	0.00	15.71	0.030	建筑	--  	0.730	
08118	濠亮环球	-8.99	3805000	0.405	0.445	8000	9184000	0.00	0.455	0.455	0.400	--  	0.00	12.36	-0.040	家电及用品	--  	0.405	
08347	Ｆ８企业	1.56	3373320	0.325	0.320	8000	10848000	1.56	0.310	0.325	0.295	--  	0.00	9.38	0.005	石油天然气	--  	0.325	
08400	亚洲先锋娱乐	-3.64	3351220	0.265	0.275	10000	12740000	1.92	0.280	0.280	0.248	--  	0.00	11.64	-0.010	酒店及消闲	--  	0.265	
08423	CHI HO DEV	13.45	3279200	1.350	1.190	10000	2490000	0.00	1.200	1.380	1.200	--  	0.00	15.13	0.160	建筑	--  	1.350	
08455	礼建德集团	7.59	3152000	1.700	1.580	10000	1950000	0.00	1.560	1.700	1.540	--  	0.00	10.13	0.120	建筑	--  	1.700	
08293	星亚控股	7.69	3144100	14.000	13.000	5000	230000	0.00	12.900	14.000	12.900	--  	0.00	8.46	1.000	支援服务	--  	14.000	
08187	永骏国际控股	7.59	3140094	1.700	1.580	5000	1890600	6.25	1.720	1.740	1.600	--  	0.00	8.86	0.120	纺织服饰	--  	1.700	
08047	中国海洋捕捞	-1.67	3037120	0.590	0.600	4000	5248000	0.00	0.590	0.600	0.570	--  	0.00	5.00	-0.010	工用支援	--  	0.590	
08089	华人策略控股	0.00	2989888	0.820	0.820	1800	3626000	0.00	0.820	0.830	0.780	--  	0.00	6.10	0.000	其他金融	--  	0.820	
08108	福泽集团	-10.20	2616392	0.088	0.098	2000	30182000	0.00	0.098	0.098	0.084	--  	0.00	14.29	-0.010	支援服务	--  	0.088	
08437	德斯控股	-8.57	2588000	0.640	0.700	8000	4032000	0.00	0.700	0.700	0.620	--  	0.00	11.43	-0.060	医疗服务	--  	0.640	
08469	盛业资本	-1.14	2583840	6.070	6.140	2000	426000	0.00	6.180	6.180	5.950	--  	0.00	3.75	-0.070	其他金融	--  	6.070	
08257	靖洋集团	0.00	2532860	0.990	0.990	10000	2643500	2.06	0.990	0.990	0.920	--  	0.00	7.07	0.000	半导体	--  	0.990	
08471	新达控股	-2.38	2514700	0.410	0.420	10000	6030000	0.00	0.420	0.435	0.410	--  	0.00	5.95	-0.010	纺织服饰	--  	0.410	
08175	中国数码文化	-3.57	2351050	0.540	0.560	10000	4362500	0.00	0.570	0.570	0.530	--  	0.00	7.14	-0.020	酒店及消闲	--  	0.540	
08307	密迪斯肌	4.69	2313600	0.670	0.640	4000	3508000	-1.47	0.640	0.710	0.630	--  	0.00	12.50	0.030	医疗服务	--  	0.670	
08352	成安控股	-1.72	2276500	0.285	0.290	10000	8190000	0.00	0.295	0.305	0.270	--  	0.00	12.07	-0.005	建筑	--  	0.285	
08142	德利机械	-2.70	2218850	0.360	0.370	10000	6090000	0.00	0.375	0.375	0.350	--  	0.00	6.76	-0.010	工业工程	--  	0.360	
08081	互娱中国	2.70	2207380	0.038	0.037	10000	59580000	2.70	0.037	0.038	0.036	--  	0.00	5.41	0.001	医疗服务	--  	0.038	
08283	正力控股	0.00	2112950	0.780	0.780	5000	2670000	0.00	0.760	0.800	0.750	--  	0.00	6.41	0.000	支援服务	--  	0.780	
08413	亚洲杂货	-1.03	2070900	0.960	0.970	10000	2150000	0.00	0.960	1.000	0.950	--  	0.00	5.15	-0.010	食物饮品	--  	0.960	
08057	麦迪森控股	-2.01	2051327	1.460	1.490	4000	1368000	-0.68	1.490	1.500	1.420	--  	0.00	5.37	-0.030	食物饮品	--  	1.460	
08095	北大青鸟环宇	-3.47	2010810	1.670	1.730	1000	1209000	0.60	1.680	1.730	1.620	--  	0.00	6.36	-0.060	软件服务	--  	1.670	
08376	方圆房服集团	-8.82	1979920	0.620	0.680	4000	3080000	-1.59	0.670	0.680	0.620	--  	0.00	8.82	-0.060	地产	--  	0.620	
08102	利宝阁集团	-7.87	1964450	0.410	0.445	10000	4610000	-2.38	0.445	0.460	0.375	--  	0.00	19.10	-0.035	酒店及消闲	--  	0.410	
08373	靛蓝星	-8.00	1946950	0.920	1.000	5000	2110000	-2.13	1.000	1.000	0.860	--  	0.00	14.00	-0.080	建筑	--  	0.920	
08009	华夏能源控股	-3.92	1936560	0.049	0.051	20000	36640000	0.00	0.050	0.054	0.049	--  	0.00	9.80	-0.002	其他金融	--  	0.049	
08087	中国三三传媒	-17.39	1929240	0.038	0.046	20000	53360000	0.00	0.044	0.044	0.025	--  	0.00	41.30	-0.008	媒体及娱乐	--  	0.038	
08157	象兴国际	-1.39	1848600	0.355	0.360	20000	5160000	1.43	0.380	0.380	0.340	--  	0.00	11.11	-0.005	工用运输	--  	0.355	
08349	美固科技控股	-5.84	1783200	2.420	2.570	10000	660000	-12.95	2.570	2.800	2.420	--  	0.00	14.79	-0.150	建筑	--  	2.420	
08217	联旺集团	-3.08	1752800	0.315	0.325	10000	5570000	0.00	0.320	0.320	0.300	--  	0.00	6.15	-0.010	建筑	--  	0.315	
08032	非凡中国	-1.37	1733920	0.720	0.730	8000	2416000	-1.37	0.700	0.730	0.700	153680	0.00	4.11	-0.010	酒店及消闲	216000	0.720	
08491	COOL LINK	-2.63	1711425	0.370	0.380	5000	4530000	-1.33	0.380	0.385	0.350	--  	0.00	9.21	-0.010	食物饮品	--  	0.370	
08073	兴业新材料	-0.84	1630480	1.180	1.190	4000	1364000	0.00	1.200	1.250	1.180	--  	0.00	5.88	-0.010	工业工程	--  	1.180	
08359	HYPEBEAST	-1.92	1608100	0.255	0.260	20000	6140000	-1.92	0.265	0.270	0.255	--  	0.00	5.77	-0.005	媒体及娱乐	--  	0.255	
08181	港深联合	-2.00	1590456	0.245	0.250	8000	6536000	0.00	0.250	0.255	0.235	--  	0.00	8.00	-0.005	支援服务	--  	0.245	
08179	新煮意控股	-4.62	1571923	0.248	0.260	12000	6430400	0.00	0.255	0.260	0.232	--  	0.00	10.77	-0.012	酒店及消闲	--  	0.248	
08446	ITP HOLDINGS	-4.36	1533300	5.270	5.510	10000	300000	-0.57	5.050	5.380	4.900	--  	0.00	8.71	-0.240	媒体及娱乐	--  	5.270	
08402	GT STEEL GROUP	-5.00	1523375	0.380	0.400	5000	4005000	0.00	0.400	0.400	0.370	--  	0.00	7.50	-0.020	建筑	--  	0.380	
08426	雅居投资控股	-5.83	1492151	0.210	0.223	10000	7020002	-0.47	0.220	0.220	0.210	--  	0.00	4.48	-0.013	地产	--  	0.210	
08417	大地教育	-7.41	1489600	0.750	0.810	10000	1910000	0.00	0.830	0.840	0.740	--  	0.00	12.35	-0.060	支援服务	--  	0.750	
08238	惠陶集团	1.82	1467168	0.056	0.055	8000	26664000	0.00	0.056	0.056	0.055	--  	0.00	1.82	0.001	媒体及娱乐	--  	0.056	
08472	立高控股	-8.79	1328950	0.830	0.910	5000	1615000	0.00	0.860	0.860	0.800	--  	0.00	6.59	-0.080	支援服务	--  	0.830	
08300	皇玺餐饮集团	-5.22	1316460	0.109	0.115	20000	12040000	0.00	0.113	0.113	0.109	--  	0.00	3.48	-0.006	酒店及消闲	--  	0.109	
08037	中国生物科技服务	-10.47	1275420	0.770	0.860	20000	1613000	-2.53	0.860	0.860	0.770	--  	0.00	10.47	-0.090	医药医疗	--  	0.770	
