代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
02800	盈富基金	-0.51	1162070400	29.000	29.150	500	39971024	0.17	29.150	29.200	28.900	556615680	0.00	1.03	-0.150		19141000	29.000	
02822	南方Ａ５０	-1.92	853626112	15.360	15.660	200	55023228	-0.13	15.640	15.680	15.340	321766336	0.00	2.17	-0.300		20721600	15.360	
02823	安硕Ａ５０	-1.97	502028992	14.940	15.240	100	33238968	0.00	15.200	15.260	14.920	64918780	0.00	2.23	-0.300		4300500	14.940	
00823	领展房产基金	2.15	432237440	71.400	69.900	500	6123720	0.21	69.500	71.400	69.150	68147376	0.00	3.22	1.500		964000	71.400	
02828	恒生Ｈ股	-0.95	387119904	114.400	115.500	200	3371800	0.09	115.100	115.700	114.200	115707944	0.00	1.30	-1.100		1007800	114.400	
03188	华夏沪深三百	-1.53	386223936	48.350	49.100	200	7938596	0.10	49.100	49.100	48.250	85291512	0.00	1.73	-0.750		1751400	48.350	
03115	安硕恒生指数	-0.37	91098984	106.300	106.700	10	851440	-0.09	106.800	106.800	106.300	--  	0.00	0.47	-0.400		--  	106.300	
07288	ＦＬ二南方国指	-2.06	39714404	9.050	9.240	100	4348600	0.00	9.280	9.280	9.020	8340208	0.00	2.81	-0.190		913600	9.050	
00405	越秀房产信托基金	0.00	23612146	5.120	5.120	1000	4614000	0.00	5.130	5.140	5.110	547950	0.00	0.59	0.000		107000	5.120	
07300	ＦＩ南方恒指	0.53	20216498	5.700	5.670	100	3560500	0.00	5.650	5.710	5.650	2857152	0.00	1.06	0.030		503900	5.700	
07200	ＦＬ二南方恒指	-0.91	19605380	10.840	10.940	100	1797000	0.00	10.960	11.020	10.800	3358990	0.00	2.01	-0.100		307700	10.840	
02778	冠君产业信托	1.22	18544604	5.820	5.750	1000	3200250	0.17	5.750	5.820	5.750	510360	0.00	1.22	0.070		88000	5.820	
02833	恒指ＥＴＦ	-0.34	17363276	29.400	29.500	100	588990	0.17	29.600	29.600	29.300	300140	0.00	1.02	-0.100		10200	29.400	
07228	ＦＬ二　三星国指	-2.07	15397289	7.560	7.720	200	2020600	-0.13	7.690	7.710	7.550	2005436	0.00	2.07	-0.160		262400	7.560	
07230	ＦＬ二未来国指	-2.19	11057325	9.400	9.610	100	1167600	0.00	9.580	9.600	9.400	958490	0.00	2.08	-0.210		101000	9.400	
87001	汇贤产业信托	-0.32	10664180	3.100	3.110	1000	3439741	-0.32	3.100	3.110	3.090	--  	0.00	0.64	-0.010		--  	3.100	
00778	置富产业信托	0.21	9471860	9.490	9.470	1000	999000	0.00	9.470	9.500	9.450	370070	0.00	0.53	0.020		39000	9.490	
82822	南方Ａ５０－Ｒ	-1.66	9042217	13.060	13.280	200	688655	0.00	13.280	13.300	13.040	2095612	0.00	1.96	-0.220		159600	13.060	
07205	ＦＬ二　三星恒指	-1.10	8512242	9.000	9.100	200	937600	0.00	9.100	9.150	8.980	2525800	0.00	1.87	-0.100		278600	9.000	
