代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
00700	腾讯控股	1.74	4736662528	408.200	401.200	100	11662053	0.10	404.000	408.200	402.200	--  	0.00	1.50	7.000	软件服务	--  	408.200	
02318	中国平安	0.87	2687163392	81.600	80.900	500	33140344	0.37	81.000	81.750	79.800	--  	0.00	2.41	0.700	保险	--  	81.600	
00981	中芯国际	6.81	1985462784	13.180	12.340	500	154360256	-0.15	12.400	13.300	12.300	--  	0.00	8.10	0.840	半导体	--  	13.180	
02007	碧桂园	7.91	1559763200	15.280	14.160	1000	103824496	-0.91	14.220	15.460	14.200	--  	1.13	8.90	1.120	地产	--  	15.280	
00939	建设银行	0.84	1399519872	7.170	7.110	1000	195206368	0.00	7.150	7.190	7.140	--  	0.00	0.70	0.060	银行	--  	7.170	
01299	友邦保险	1.16	1309570688	65.250	64.500	200	20106154	-0.31	64.800	65.650	64.300	--  	0.39	2.09	0.750	保险	--  	65.250	
00005	汇丰控股	0.25	1306925184	80.000	79.800	400	16338004	0.00	80.050	80.150	79.900	--  	0.97	0.31	0.200	银行	--  	80.000	
00175	吉利汽车	3.10	1220881280	26.600	25.800	1000	45857540	0.00	26.100	27.000	25.950	--  	0.00	4.07	0.800	汽车	--  	26.600	
01398	工商银行	1.12	1178095616	6.320	6.250	1000	187425152	0.32	6.250	6.320	6.250	--  	0.00	1.12	0.070	银行	--  	6.320	
00388	香港交易所	1.44	1137054336	240.000	236.600	100	4753410	0.08	237.800	240.000	236.600	--  	0.00	1.44	3.400	其他金融	--  	240.000	
01918	融创中国	2.52	916009280	32.500	31.700	1000	28341964	-0.31	31.850	33.000	31.500	--  	0.00	4.73	0.800	地产	--  	32.500	
03333	中国恒大	4.10	787633728	26.650	25.600	1000	30079784	0.00	25.900	26.850	25.700	--  	0.00	4.49	1.050	地产	--  	26.650	
02628	中国人寿	0.62	715849408	24.500	24.350	1000	29287462	0.20	24.300	24.600	24.250	--  	0.00	1.44	0.150	保险	--  	24.500	
02382	舜宇光学科技	4.69	695201024	99.400	94.950	1000	7022599	-0.10	96.500	100.600	96.000	--  	0.00	4.84	4.450	工业工程	--  	99.400	
00688	中国海外发展	1.62	691195840	25.050	24.650	2000	27436248	-0.60	24.750	25.500	24.700	--  	1.40	3.25	0.400	地产	--  	25.050	
00857	中国石油股份	-0.72	664331520	5.480	5.520	2000	120988368	0.18	5.540	5.550	5.460	--  	0.00	1.63	-0.040	石油天然气	--  	5.480	
03988	中国银行	0.00	655991360	3.810	3.810	1000	171685936	-0.52	3.830	3.840	3.800	--  	0.00	1.05	0.000	银行	--  	3.810	
02899	紫金矿业	4.53	619992704	3.000	2.870	2000	208566720	0.33	2.890	3.040	2.870	--  	0.00	5.92	0.130	黄金贵金属	--  	3.000	
00883	中国海洋石油	0.18	601038208	11.300	11.280	1000	53181712	0.18	11.240	11.380	11.200	--  	1.77	1.60	0.020	石油天然气	--  	11.300	
00365	紫光控股	63.88	600029312	4.900	2.990	2000	134052656	4.26	3.150	6.600	3.130	--  	0.00	116.05	1.910	工业工程	--  	4.900	
02018	瑞声科技	3.79	553516096	142.500	137.300	500	3927130	0.00	138.500	143.000	138.200	--  	0.00	3.50	5.200	信息器材	--  	142.500	
01958	北京汽车	5.97	544568000	9.940	9.380	500	55795500	-0.30	9.800	10.200	9.610	--  	0.00	6.29	0.560	汽车	--  	9.940	
00941	中国移动	-0.26	496407232	78.200	78.400	500	6343236	0.00	78.400	78.550	78.000	--  	6.17	0.70	-0.200	电讯	--  	78.200	
00027	银河娱乐	0.57	457541408	62.000	61.650	1000	7393615	0.16	61.800	62.300	61.500	--  	0.00	1.30	0.350	酒店及消闲	--  	62.000	
01211	比亚迪股份	-0.29	432118464	68.100	68.300	500	6293722	-0.58	68.800	70.200	67.750	--  	0.00	3.59	-0.200	汽车	--  	68.100	
02333	长城汽车	1.62	412274432	8.800	8.660	500	46403688	-0.34	8.700	9.030	8.700	--  	0.00	3.81	0.140	汽车	--  	8.800	
01336	新华保险	3.19	411013568	53.400	51.750	100	7773100	0.09	51.900	53.500	51.900	--  	0.00	3.09	1.650	保险	--  	53.400	
00386	中国石油化工股份	-0.69	407627744	5.730	5.770	2000	71008192	-0.17	5.790	5.840	5.710	--  	0.00	2.25	-0.040	石油天然气	--  	5.730	
02601	中国太保	1.47	403267072	37.900	37.350	200	10706110	0.13	37.550	38.000	37.250	--  	0.00	2.01	0.550	保险	--  	37.900	
03993	洛阳钼业	2.85	376270272	5.050	4.910	3000	75338720	0.20	4.900	5.050	4.870	--  	0.00	3.67	0.140	一般金属	--  	5.050	
01548	金斯瑞生物科技	-5.62	360305440	19.300	20.450	2000	18230356	0.21	20.650	20.650	19.200	--  	0.00	7.09	-1.150	医药医疗	--  	19.300	
00001	长和	1.29	351508864	97.800	96.550	500	3600945	0.00	96.900	98.000	96.900	--  	0.80	1.14	1.250	综合企业	--  	97.800	
03968	招商银行	0.66	348329984	30.550	30.350	500	11384269	-0.49	30.700	30.800	30.350	--  	0.00	1.48	0.200	银行	--  	30.550	
01928	金沙中国有限公司	1.64	346477024	40.300	39.650	400	8674809	0.37	39.900	40.300	39.550	--  	0.00	1.89	0.650	酒店及消闲	--  	40.300	
00285	比亚迪电子	11.73	339896928	17.140	15.340	500	20355632	0.12	15.400	17.380	15.160	--  	0.00	14.47	1.800	信息器材	--  	17.140	
01288	农业银行	0.55	321126016	3.630	3.610	1000	88697792	0.00	3.600	3.630	3.600	--  	0.00	0.83	0.020	银行	--  	3.630	
00992	联想集团	-0.67	319947200	4.480	4.510	2000	71226344	0.22	4.500	4.550	4.450	--  	1.34	2.22	-0.030	信息器材	--  	4.480	
00763	中兴通讯	1.39	309977760	29.200	28.800	200	10575343	0.00	29.050	29.800	28.650	--  	0.00	3.99	0.400	信息器材	--  	29.200	
01109	华润置地	2.66	308974112	23.150	22.550	2000	13441457	0.00	22.650	23.300	22.550	--  	0.43	3.33	0.600	地产	--  	23.150	
02328	中国财险	-0.13	297103648	14.980	15.000	2000	19887982	-0.13	15.000	15.100	14.860	--  	0.00	1.60	-0.020	保险	--  	14.980	
02238	广汽集团	1.81	285561376	18.000	17.680	2000	15842370	-0.22	17.900	18.280	17.760	--  	0.00	2.94	0.320	汽车	--  	18.000	
01088	中国神华	0.25	282173824	20.400	20.350	500	13891086	0.00	20.450	20.500	20.100	--  	0.00	1.97	0.050	煤炭	--  	20.400	
02600	中国铝业	1.61	282035200	5.690	5.600	2000	49425032	-0.18	5.650	5.780	5.650	--  	0.00	2.32	0.090	一般金属	--  	5.690	
00358	江西铜业股份	2.30	281047584	12.440	12.160	1000	22600116	0.00	12.240	12.600	12.200	--  	0.00	3.29	0.280	一般金属	--  	12.440	
01128	永利澳门	2.05	274090272	24.900	24.400	400	11214157	0.20	24.600	24.950	23.800	--  	0.84	4.71	0.500	酒店及消闲	--  	24.900	
01357	美图公司	3.82	272682528	10.860	10.460	500	25607100	0.74	10.460	10.860	10.400	--  	0.00	4.40	0.400	软件服务	--  	10.860	
01177	中国生物制药	3.70	263229088	13.440	12.960	1000	20047000	0.60	13.000	13.440	12.800	--  	0.00	4.94	0.480	医药医疗	--  	13.440	
00016	新鸿基地产	0.70	260335872	129.900	129.000	1000	2008237	0.08	129.200	129.900	128.800	--  	2.31	0.85	0.900	地产	--  	129.900	
00288	万洲国际	0.34	249205232	8.960	8.930	500	27940780	0.56	8.920	9.060	8.790	--  	0.56	3.02	0.030	农业产品	--  	8.960	
00762	中国联通	-0.19	237529984	10.540	10.560	2000	22637730	0.00	10.600	10.620	10.420	--  	0.00	1.89	-0.020	电讯	--  	10.540	
02202	万科企业	1.80	227263456	31.150	30.600	100	7293415	-0.48	30.600	31.600	30.100	--  	0.00	4.90	0.550	地产	--  	31.150	
00906	中粮包装	3.28	224769888	6.300	6.100	1000	38354000	-0.32	6.160	6.570	6.140	260470	1.30	7.05	0.200	工用支援	41000	6.300	
03396	联想控股	2.89	213147824	35.600	34.600	100	6077900	0.00	34.600	35.900	33.500	--  	0.00	6.94	1.000	综合企业	--  	35.600	
00914	海螺水泥	1.11	213086064	36.450	36.050	500	5882188	0.28	36.100	36.500	35.650	--  	0.00	2.36	0.400	建筑	--  	36.450	
02196	复星医药	6.59	201115792	50.150	47.050	500	4092230	0.30	47.750	50.700	47.050	--  	0.00	7.76	3.100	医药医疗	--  	50.150	
01997	九龙仓置业	0.10	198250880	51.600	51.550	1000	3853619	0.39	51.600	51.800	51.150	--  	0.00	1.26	0.050	地产	--  	51.600	
