代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
08422	ＷＴ集团	42.62	69388912	0.870	0.610	10000	80447000	0.00	0.670	1.080	0.600	--  	0.00	78.69	0.260	建筑	--  	0.870	
08485	竣球控股	-38.46	63224304	0.320	0.520	10000	142450000	-1.54	0.540	0.650	0.310	--  	0.00	65.38	-0.200	工用支援	--  	0.320	
08207	中新控股	0.00	38300800	1.030	1.030	4000	37388000	0.00	1.020	1.030	1.020	--  	0.00	0.97	0.000	其他金融	--  	1.030	
08385	万里印刷	42.37	36542428	0.420	0.295	10000	84953000	-2.33	0.300	0.510	0.300	--  	0.00	71.19	0.125	媒体及娱乐	--  	0.420	
08083	中国创新支付	-5.81	28043902	0.405	0.430	4000	66732000	1.25	0.450	0.460	0.400	491080	0.00	13.95	-0.025	软件服务	1184000	0.405	
08470	莹岚集团	4.65	26315842	0.900	0.860	8000	28936000	-1.10	0.880	0.940	0.810	--  	0.00	15.12	0.040	建筑	--  	0.900	
08227	西安海天天	-1.03	20682010	7.690	7.770	1000	2711000	-0.13	7.830	7.840	7.420	--  	0.00	5.41	-0.080	信息器材	--  	7.690	
08392	舍图控股	-2.99	19749750	0.325	0.335	10000	55200000	-1.52	0.330	0.440	0.310	--  	0.00	38.81	-0.010	家电及用品	--  	0.325	
08469	盛业资本	-0.29	14701681	6.950	6.970	2000	2134000	-0.43	7.050	7.050	6.800	--  	0.00	3.59	-0.020	其他金融	--  	6.950	
08022	永耀集团控股	-6.67	12572191	0.980	1.050	3000	12672000	1.03	1.050	1.100	0.960	--  	0.00	13.33	-0.070	酒店及消闲	--  	0.980	
08446	ITP HOLDINGS	-1.64	12176301	6.000	6.100	10000	1990000	-1.96	6.290	6.290	6.000	--  	0.00	4.75	-0.100	媒体及娱乐	--  	6.000	
08170	KSL HOLDINGS	-1.64	10615251	2.400	2.440	1000	4418000	0.42	2.400	2.460	2.390	--  	0.00	2.87	-0.040	建筑	--  	2.400	
08292	盛良物流	-5.79	10419300	1.790	1.900	10000	5570000	-3.24	1.900	1.900	1.780	--  	0.00	6.32	-0.110	工用运输	--  	1.790	
