代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
00700	腾讯控股	-3.19	16918176768	376.000	388.400	100	44389024	-0.37	380.000	386.000	376.000	--  	0.00	2.57	-12.400	软件服务	--  	376.000	
02318	中国平安	-1.30	3077876992	76.200	77.200	500	39817840	-0.07	76.400	78.250	76.200	--  	0.00	2.66	-1.000	保险	--  	76.200	
00388	香港交易所	-2.64	2059119872	228.800	235.000	100	8864835	-0.61	233.000	236.800	228.800	--  	0.00	3.40	-6.200	其他金融	--  	228.800	
00005	汇丰控股	-0.45	1791049344	77.350	77.700	400	23071288	-0.13	77.250	77.950	77.250	--  	1.00	0.90	-0.350	银行	--  	77.350	
02382	舜宇光学科技	-5.68	1582261248	124.500	132.000	1000	12519618	0.32	129.000	130.500	123.800	--  	0.00	5.08	-7.500	工业工程	--  	124.500	
00939	建设银行	-0.44	1538651008	6.780	6.810	1000	225948960	-0.29	6.800	6.840	6.780	--  	0.00	0.88	-0.030	银行	--  	6.780	
01398	工商银行	-0.82	1447376896	6.020	6.070	1000	239711936	0.00	6.020	6.070	6.020	--  	0.00	0.82	-0.050	银行	--  	6.020	
01299	友邦保险	-1.57	1045403520	62.600	63.600	200	16658073	0.40	62.350	63.700	62.300	--  	0.41	2.20	-1.000	保险	--  	62.600	
02018	瑞声科技	-2.22	1044224000	149.800	153.200	500	6861505	-0.20	150.000	156.300	149.200	--  	0.00	4.63	-3.400	信息器材	--  	149.800	
00175	吉利汽车	-2.49	994459584	27.400	28.100	1000	35822736	0.00	28.050	28.400	27.300	--  	0.00	3.91	-0.700	汽车	--  	27.400	
03988	中国银行	0.00	910515456	3.820	3.820	1000	238224560	0.00	3.830	3.840	3.800	--  	0.00	1.05	0.000	银行	--  	3.820	
00981	中芯国际	-6.07	793192384	10.520	11.200	500	73570160	-0.57	11.060	11.160	10.500	--  	0.00	5.89	-0.680	半导体	--  	10.520	
02628	中国人寿	-0.79	712657728	25.250	25.450	1000	28121260	0.20	25.300	25.550	25.100	--  	0.00	1.77	-0.200	保险	--  	25.250	
00016	新鸿基地产	-1.28	709272192	123.300	124.900	1000	5757376	0.16	123.300	124.100	122.500	--  	2.43	1.28	-1.600	地产	--  	123.300	
01918	融创中国	-0.99	663390720	34.850	35.200	1000	18707476	0.00	35.200	36.200	34.500	--  	0.00	4.83	-0.350	地产	--  	34.850	
00941	中国移动	-0.19	640974912	78.350	78.500	500	8155716	0.13	78.300	79.100	78.200	--  	6.16	1.15	-0.150	电讯	--  	78.350	
00004	九龙仓集团	2.32	614882624	26.500	25.900	1000	23360700	0.00	25.800	26.550	25.700	--  	2.75	3.28	0.600	地产	--  	26.500	
00883	中国海洋石油	0.55	601105856	10.920	10.860	1000	55116664	0.18	10.860	10.980	10.840	--  	1.83	1.29	0.060	石油天然气	--  	10.920	
01336	新华保险	1.36	582477632	52.200	51.500	100	11066500	-0.38	51.000	53.200	51.000	--  	0.00	4.27	0.700	保险	--  	52.200	
00027	银河娱乐	-2.86	529984288	56.000	57.650	1000	9362326	-0.09	57.250	57.450	56.000	--  	0.00	2.52	-1.650	酒店及消闲	--  	56.000	
03968	招商银行	0.16	514195296	30.400	30.350	500	16745545	-0.49	30.000	31.050	30.000	--  	0.00	3.46	0.050	银行	--  	30.400	
02601	中国太保	0.39	483492864	38.200	38.050	200	12605569	0.26	37.600	38.700	37.550	--  	0.00	3.02	0.150	保险	--  	38.200	
00763	中兴通讯	-4.57	477092288	27.150	28.450	200	17287644	-0.37	28.000	28.350	27.150	--  	0.00	4.22	-1.300	信息器材	--  	27.150	
02282	美高梅中国	1.65	456581856	21.550	21.200	400	20843004	0.94	21.250	22.700	21.250	--  	0.54	6.84	0.350	酒店及消闲	--  	21.550	
02007	碧桂园	-2.26	452372576	12.980	13.280	1000	34640316	0.46	13.280	13.380	12.880	--  	1.33	3.77	-0.300	地产	--  	12.980	
01928	金沙中国有限公司	-1.04	447147424	37.950	38.350	400	11664201	0.13	38.400	38.800	37.850	--  	0.00	2.48	-0.400	酒店及消闲	--  	37.950	
00386	中国石油化工股份	0.18	435459936	5.580	5.570	2000	77693856	-0.18	5.560	5.630	5.560	--  	0.00	1.26	0.010	石油天然气	--  	5.580	
06088	FIT HON TENG	-8.02	408046528	6.420	6.980	1000	61038552	-0.16	6.900	7.030	6.350	--  	0.00	9.74	-0.560	信息器材	--  	6.420	
00914	海螺水泥	1.20	382741696	38.100	37.650	500	10102617	0.66	36.700	38.500	36.700	--  	0.00	4.78	0.450	建筑	--  	38.100	
00001	长和	0.05	364960832	98.950	98.900	500	3689586	0.10	98.050	99.200	98.050	--  	0.79	1.16	0.050	综合企业	--  	98.950	
00857	中国石油股份	-0.19	355767552	5.310	5.320	2000	67042936	0.19	5.290	5.340	5.260	--  	0.00	1.50	-0.010	石油天然气	--  	5.310	
01288	农业银行	0.28	348898688	3.630	3.620	1000	96182232	0.28	3.640	3.640	3.610	--  	0.00	0.83	0.010	银行	--  	3.630	
01800	中国交通建设	1.73	325219936	8.820	8.670	1000	36795616	-0.11	8.650	8.950	8.630	--  	0.00	3.69	0.150	建筑	--  	8.820	
00762	中国联通	-1.41	318730400	11.200	11.360	2000	28425080	0.00	11.300	11.360	11.160	--  	0.00	1.76	-0.160	电讯	--  	11.200	
02388	中银香港	-0.89	318340032	39.100	39.450	500	8128045	0.00	39.100	39.400	39.000	--  	1.64	1.01	-0.350	银行	--  	39.100	
00288	万洲国际	-1.31	299978976	8.280	8.390	500	36174384	0.12	8.420	8.420	8.240	--  	0.60	2.15	-0.110	农业产品	--  	8.280	
00966	中国太平	-0.51	296126976	29.350	29.500	200	9981972	0.17	29.000	30.250	29.000	--  	0.00	4.24	-0.150	保险	--  	29.350	
01113	长实集团	-0.46	284835680	65.100	65.400	500	4366568	0.08	65.000	65.800	64.900	--  	0.65	1.38	-0.300	地产	--  	65.100	
01044	恒安国际	-1.32	284224800	74.950	75.950	500	3784311	-0.13	75.200	76.750	74.800	--  	1.46	2.57	-1.000	纺织服饰	--  	74.950	
02238	广汽集团	-3.11	279436032	19.320	19.940	2000	14280590	-0.21	19.800	20.150	19.320	--  	0.00	4.16	-0.620	汽车	--  	19.320	
01088	中国神华	1.44	277220896	19.660	19.380	500	14166714	0.41	19.380	19.720	19.260	--  	0.00	2.37	0.280	煤炭	--  	19.660	
01211	比亚迪股份	-0.58	264233088	68.850	69.250	500	3801604	0.07	69.800	70.600	68.700	--  	0.00	2.74	-0.400	汽车	--  	68.850	
00494	利丰	3.44	263674240	3.610	3.490	2000	72959968	0.00	3.500	3.660	3.500	--  	3.05	4.58	0.120	纺织服饰	--  	3.610	
01339	中国人民保险集团	-2.73	262871472	3.920	4.030	1000	66067500	0.00	4.010	4.070	3.920	--  	0.00	3.72	-0.110	保险	--  	3.920	
02328	中国财险	0.53	258617200	15.180	15.100	2000	16957450	-0.26	15.000	15.440	15.000	--  	0.00	2.91	0.080	保险	--  	15.180	
