代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
002460	赣锋锂业	4.04	2199199488	71.64	68.86	0	309470	0.29	68.80	72.68	68.80	--  	0.15	5.63	2.78	小金属	--  	-0.000	
603799	华友钴业	0.58	1178853120	81.81	81.34	0	143230	0.01	81.33	83.17	81.00	--  	0.11	2.67	0.47	小金属	--  	-0.000	
01918	融创中国	4.79	1134890496	31.700	30.250	1000	36264816	0.48	29.800	32.000	29.800	--  	0.00	7.27	1.450	地产	--  	31.700	
603993	洛阳钼业	2.18	974931520	6.56	6.42	0	1483617	0.15	6.41	6.67	6.38	--  	0.43	4.52	0.14	小金属	--  	-0.000	
300014	亿纬锂能	5.60	664559232	19.41	18.38	0	346823	0.57	18.40	19.45	18.40	--  	0.33	5.71	1.03	元器件	--  	-0.000	
002497	雅化集团	3.33	636052288	13.36	12.93	0	477997	0.45	12.96	13.48	12.94	--  	0.39	4.18	0.43	化工原料	--  	-0.000	
600019	宝钢股份	0.24	531612160	8.37	8.35	0	630843	-0.11	8.34	8.52	8.30	--  	2.52	2.63	0.02	普钢	--  	-0.000	
000413	东旭光电	0.21	531225760	9.40	9.38	0	567230	0.00	9.34	9.46	9.27	--  	0.69	2.03	0.02	元器件	--  	-0.000	
002241	歌尔股份	0.06	521391136	16.79	16.78	0	307337	-0.05	16.93	17.25	16.75	--  	0.42	2.98	0.01	元器件	--  	0.000	
000868	安凯客车	10.01	498061792	8.02	7.29	0	654933	0.00	7.23	8.02	7.21	--  	0.27	11.11	0.73	汽车整车	--  	0.000	
600497	驰宏锌锗	2.14	473405184	6.67	6.53	0	709061	0.76	6.53	6.82	6.48	--  	0.65	5.21	0.14	铅锌	--  	0.000	
002176	江特电机	2.00	417094496	11.20	10.98	0	372870	0.18	11.04	11.34	10.98	--  	0.13	3.28	0.22	电气设备	--  	-0.000	
002092	中泰化学	1.61	392240384	13.28	13.07	0	296012	0.00	13.08	13.42	12.98	--  	0.69	3.37	0.21	化工原料	--  	-0.000	
000800	一汽轿车	3.43	340383488	10.55	10.20	0	326191	0.19	10.20	10.65	10.15	--  	0.42	4.90	0.35	汽车整车	--  	0.000	
300418	昆仑万维	0.71	306269376	21.37	21.22	0	143378	0.00	21.12	21.72	20.94	--  	0.50	3.68	0.15	互联网	--  	0.000	
600282	南钢股份	0.42	300263552	4.73	4.71	0	631410	0.21	4.67	4.84	4.64	--  	1.31	4.25	0.02	普钢	--  	0.000	
600808	马钢股份	0.74	286813216	4.09	4.06	0	698449	0.25	4.06	4.16	4.03	--  	1.23	3.20	0.03	普钢	--  	0.000	
600569	安阳钢铁	0.22	269477664	4.62	4.61	0	578341	0.00	4.58	4.77	4.57	--  	0.43	4.34	0.01	普钢	--  	-0.000	
600409	三友化工	0.53	265604528	9.46	9.41	0	279639	0.00	9.43	9.61	9.33	--  	1.19	2.98	0.05	化工原料	--  	0.000	
600720	祁连山	0.69	253231744	10.27	10.20	0	244956	0.10	10.28	10.46	10.21	--  	0.64	2.45	0.07	水泥	--  	0.000	
