代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
600171	上海贝岭	3.27	1862074752	18.31	17.73	0	1040267	0.66	17.49	18.63	17.15	--  	0.11	8.35	0.58	半导体	--  	-0.000	
603019	中科曙光	1.69	1642967040	45.11	44.36	0	359762	-0.30	44.81	46.55	44.81	--  	0.18	3.92	0.75	电脑设备	--  	0.000	
002027	分众传媒	0.36	1457563904	13.77	13.72	0	1068765	1.70	13.67	13.91	13.38	--  	2.12	3.86	0.05	影视音像	--  	0.000	
002024	苏宁云商	0.40	1088266880	12.55	12.50	0	864249	-0.31	12.44	12.82	12.32	--  	0.56	4.00	0.05	电器连锁	--  	0.000	
002151	北斗星通	5.45	974518016	33.30	31.58	0	296117	-0.17	31.26	33.80	31.26	--  	0.16	8.04	1.72	通信设备	--  	-0.000	
600760	中航黑豹	4.94	945454912	34.61	32.98	0	279874	-0.45	33.16	34.80	32.41	--  	0.03	7.25	1.63	汽车整车	--  	0.000	
600346	恒力股份	6.12	919564544	12.49	11.77	0	728546	-0.39	12.38	12.95	12.17	--  	1.27	6.63	0.72	化纤	--  	-0.000	
000856	冀东装备	10.02	898400448	21.42	19.47	0	431722	0.00	19.41	21.42	19.30	--  	0.00	10.89	1.95	机械基件	--  	0.000	
300055	万邦达	1.84	815722368	22.18	21.78	0	368394	-0.08	21.80	22.36	21.71	--  	0.07	2.98	0.40	环境保护	--  	0.000	
600125	铁龙物流	0.59	776590784	10.19	10.13	0	758444	0.00	10.18	10.39	10.12	--  	0.59	2.67	0.06	铁路	--  	-0.000	
002506	协鑫集成	9.95	760822144	4.75	4.32	0	1635319	0.00	4.33	4.75	4.29	--  	0.00	10.65	0.43	电气设备	--  	0.000	
600835	上海机电	2.97	730359936	27.37	26.58	0	266059	0.00	26.45	28.32	26.25	--  	1.62	7.79	0.79	运输设备	--  	0.000	
002419	天虹股份	5.51	689531072	15.90	15.07	0	437929	0.19	15.54	16.50	15.25	--  	2.39	8.29	0.83	百货	--  	-0.000	
600699	均胜电子	2.85	647929536	34.70	33.74	0	187213	0.12	33.87	34.94	33.87	--  	0.59	3.17	0.96	汽车配件	--  	0.000	
00494	利丰	8.58	564721856	4.430	4.080	2000	129482264	0.45	4.350	4.470	4.240	--  	2.48	5.64	0.350	纺织服饰	--  	4.430	
600846	同济科技	6.58	562369280	9.88	9.27	0	580029	0.10	9.21	10.14	9.16	--  	1.08	10.57	0.61	综合类	--  	0.000	
000759	中百集团	9.96	550295296	11.37	10.34	0	495478	0.00	10.80	11.37	10.45	--  	0.77	8.90	1.03	超市连锁	--  	-0.000	
02611	国泰君安	1.15	518843392	17.660	17.460	200	29426228	1.49	17.300	17.700	17.200	--  	0.00	2.86	0.200	其他金融	--  	17.660	
002362	汉王科技	9.98	470541696	25.67	23.34	0	185641	0.00	23.88	25.67	23.85	--  	0.00	7.80	2.33	电脑设备	--  	0.000	
600520	文一科技	10.02	450839008	25.48	23.16	0	178260	0.00	24.50	25.48	24.50	--  	0.15	4.23	2.32	机械基件	--  	-0.000	
600859	王府井	1.02	434895264	21.84	21.62	0	198380	-0.17	21.50	22.57	21.13	--  	1.99	6.66	0.22	百货	--  	0.000	
300024	机器人	2.58	431569920	19.51	19.02	0	220587	0.00	19.15	19.89	19.09	--  	0.24	4.21	0.49	专用机械	--  	0.000	
300074	华平股份	2.40	402969600	8.53	8.33	0	453747	0.00	9.16	9.16	8.43	--  	0.24	8.76	0.20	通信设备	--  	-0.000	
601117	中国化学	4.00	401196320	6.76	6.50	0	600084	0.00	6.46	6.80	6.46	--  	1.66	5.23	0.26	建筑施工	--  	0.000	
002383	合众思壮	4.20	398294432	20.60	19.77	0	195292	0.00	19.89	20.75	19.66	--  	0.17	5.51	0.83	通信设备	--  	0.000	
00839	天大石油管材	-1.86	397558592	6.330	6.450	1000	62420000	-0.16	6.350	6.470	6.240	--  	0.00	3.57	-0.120	支援服务	--  	6.330	
300560	中富通	7.33	391239328	42.04	39.17	0	94981	-0.72	38.67	42.99	38.67	--  	0.19	11.03	2.87	通信设备	--  	0.000	
000504	南华生物	5.40	390710400	25.00	23.72	0	156878	0.36	25.50	25.50	24.00	--  	0.13	6.32	1.28	出版业	--  	0.000	
601069	西部黄金	10.03	388719296	15.58	14.16	0	261776	0.00	14.08	15.58	13.86	--  	0.45	12.15	1.42	黄金	--  	-0.000	
300053	欧比特	1.42	383093344	15.01	14.80	0	256397	0.07	14.88	15.19	14.58	--  	0.10	4.12	0.21	半导体	--  	0.000	
600874	创业环保	2.20	350692448	12.98	12.70	0	271758	0.00	12.65	13.12	12.62	--  	0.75	3.94	0.28	环境保护	--  	-0.000	
002145	中核钛白	2.60	348876288	6.32	6.16	0	548433	0.00	6.18	6.66	6.11	--  	0.00	8.93	0.16	化工原料	--  	0.000	
002402	和而泰	1.93	333502816	11.07	10.86	0	303466	0.00	10.84	11.16	10.75	--  	0.18	3.78	0.21	元器件	--  	-0.000	
603708	家家悦	0.62	326040512	21.15	21.02	0	152050	0.57	20.95	22.22	20.70	--  	1.65	7.23	0.13	超市连锁	--  	-0.000	
002152	广电运通	2.57	325716096	7.18	7.00	0	454046	-0.27	6.99	7.27	6.97	--  	0.95	4.29	0.18	电脑设备	--  	-0.000	
600876	洛阳玻璃	0.49	313281696	20.47	20.37	0	149619	-1.20	20.99	21.37	20.42	--  	0.24	4.66	0.10	玻璃	--  	-0.000	
300170	汉得信息	0.84	302669120	11.96	11.86	0	249658	-0.32	11.88	12.34	11.80	--  	0.42	4.55	0.10	软件服务	--  	0.000	
600008	首创股份	1.53	295220160	5.31	5.23	0	559218	0.19	5.22	5.34	5.20	--  	1.53	2.68	0.08	环境保护	--  	-0.000	
002457	青龙管业	4.23	282784160	12.07	11.58	0	237126	-0.16	11.48	12.47	11.43	--  	0.13	8.98	0.49	塑料	--  	-0.000	
300344	太空板业	4.97	270343648	10.78	10.27	0	253920	-0.18	10.26	10.99	10.20	--  	0.14	7.69	0.51	其他建材	--  	-0.000	
300222	科大智能	3.28	269425280	22.99	22.26	0	117272	0.04	22.57	23.30	22.57	--  	0.27	3.28	0.73	电气设备	--  	-0.000	
600988	赤峰黄金	4.99	266144112	5.89	5.61	0	463887	0.00	5.57	5.92	5.52	--  	0.00	7.13	0.28	黄金	--  	-0.000	
600827	百联股份	2.10	253380496	14.10	13.81	0	178881	0.36	13.75	14.45	13.73	--  	1.30	5.21	0.29	超市连锁	--  	0.000	
002343	慈文传媒	3.12	245976304	36.65	35.54	0	67597	0.05	35.81	36.70	35.70	--  	0.24	2.81	1.11	影视音像	--  	0.000	
300181	佐力药业	9.95	243013536	7.29	6.63	0	338659	0.00	6.80	7.29	6.80	--  	0.30	7.39	0.66	中成药	--  	-0.000	
002071	长城影视	7.47	242798048	10.65	9.91	0	235098	-0.64	10.04	10.74	10.04	--  	0.52	7.06	0.74	影视音像	--  	-0.000	
002108	沧州明珠	2.95	237299616	11.52	11.19	0	207723	0.00	11.22	11.59	11.14	--  	0.84	4.02	0.33	塑料	--  	0.000	
600517	置信电气	0.42	234315296	7.19	7.16	0	319143	0.00	7.49	7.68	7.17	--  	2.10	7.12	0.03	电气设备	--  	0.000	
002730	电光科技	5.03	228360752	13.56	12.91	0	168476	0.37	13.25	13.96	13.16	--  	0.19	6.20	0.65	电气设备	--  	0.000	
03898	中车时代电气	1.91	222187616	47.950	47.050	100	4655333	0.42	47.000	48.300	46.700	--  	0.00	3.40	0.900	工业工程	--  	47.950	
000923	河北宣工	5.19	221191296	24.14	22.95	0	92624	-0.24	22.94	24.88	22.74	--  	0.01	9.32	1.19	工程机械	--  	-0.000	
000697	炼石有色	6.80	219832208	21.99	20.59	0	102266	0.37	20.69	22.55	20.17	--  	0.07	11.56	1.40	小金属	--  	-0.000	
600838	上海九百	5.88	218694752	10.63	10.04	0	209052	0.09	9.95	10.96	9.89	--  	1.36	10.66	0.59	百货	--  	0.000	
002721	金一文化	5.63	214729584	16.14	15.28	0	138416	1.19	15.10	16.14	15.07	--  	0.23	7.00	0.86	服饰	--  	-0.000	
300500	启迪设计	10.01	214535264	38.45	34.95	0	58134	0.00	34.90	38.45	34.21	--  	0.36	12.13	3.50	建筑施工	--  	0.000	
300212	易华录	4.66	212589184	27.16	25.95	0	79107	0.04	26.22	27.47	26.19	--  	0.46	4.93	1.21	软件服务	--  	-0.000	
002531	天顺风能	2.38	211087840	8.19	8.00	0	257287	-0.48	7.93	8.46	7.83	--  	1.50	7.88	0.19	电气设备	--  	-0.000	
002654	万润科技	1.94	211012192	7.37	7.23	0	278808	-0.26	7.80	7.80	7.37	--  	0.55	5.95	0.14	半导体	--  	-0.000	
002158	汉钟精机	3.75	210349616	11.91	11.48	0	178770	-0.07	11.43	12.10	11.38	--  	1.92	6.27	0.43	工程机械	--  	-0.000	
000600	建投能源	2.65	207264048	8.14	7.93	0	256448	-0.24	7.90	8.25	7.86	--  	5.04	4.92	0.21	火力发电	--  	0.000	
600207	安彩高科	2.90	206276000	7.09	6.89	0	285121	0.14	7.28	7.48	7.01	--  	2.22	6.82	0.20	元器件	--  	0.000	
300273	和佳股份	10.04	205894064	9.43	8.57	0	222331	0.00	8.61	9.43	8.59	--  	0.17	9.80	0.86	医疗保健	--  	0.000	
600306	商业城	9.96	204434496	11.70	10.64	0	177145	0.00	10.66	11.70	10.64	--  	0.19	9.96	1.06	百货	--  	-0.000	
300064	豫金刚石	2.75	201941648	14.20	13.82	0	144902	-0.34	13.83	14.32	13.66	--  	0.11	4.78	0.38	矿物制品	--  	-0.000	
000975	银泰资源	4.15	197792016	13.55	13.01	0	149586	0.22	12.92	13.58	12.87	--  	1.54	5.46	0.54	铅锌	--  	0.000	
300675	建科院	3.44	187347728	28.90	27.94	0	65253	0.03	27.79	29.53	27.61	--  	0.23	6.87	0.96	建筑施工	--  	-0.000	
300456	耐威科技	0.21	183886928	47.30	47.20	0	37964	-0.22	48.80	50.19	46.79	--  	0.10	7.20	0.10	元器件	--  	-0.000	
002277	友阿股份	1.48	183352560	6.16	6.07	0	298957	0.33	6.06	6.25	6.00	--  	0.82	4.12	0.09	百货	--  	-0.000	
00806	惠理集团	1.55	181244672	7.850	7.730	1000	22585000	0.38	7.820	8.330	7.740	--  	0.00	7.63	0.120	其他金融	--  	7.850	
02186	绿叶制药	4.62	179155344	5.440	5.200	500	33634952	0.55	5.220	5.460	5.160	--  	0.61	5.77	0.240	医药医疗	--  	5.440	
002042	华孚时尚	0.87	176999680	12.71	12.60	0	139645	0.08	12.54	12.83	12.49	--  	0.38	2.70	0.11	纺织	--  	0.000	
002806	华锋股份	10.02	176466640	22.28	20.25	0	82029	0.00	20.03	22.28	20.03	--  	0.29	11.11	2.03	元器件	--  	0.000	
300016	北陆药业	9.97	171418704	13.79	12.54	0	127963	0.00	12.56	13.79	12.56	--  	0.08	9.81	1.25	中成药	--  	-0.000	
600737	中粮糖业	1.72	164468160	8.28	8.14	0	198589	0.12	8.13	8.35	8.10	--  	1.60	3.07	0.14	食品	--  	-0.000	
