代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
01918	融创中国	3.24	753403136	30.250	29.300	1000	25017592	0.33	29.550	30.700	29.350	--  	0.00	4.61	0.950	地产	--  	30.250	
300676	华大基因	2.55	665830528	217.00	211.60	0	30788	-0.13	211.15	218.48	211.11	--  	0.00	3.48	5.40	医疗保健	--  	0.000	
002594	比亚迪	2.21	649400768	63.36	61.99	0	102637	-0.01	62.39	63.95	62.01	--  	0.29	3.13	1.37	汽车整车	--  	0.000	
300355	蒙草生态	0.94	523910080	12.90	12.78	0	405722	0.08	12.79	13.07	12.73	--  	0.29	2.66	0.12	环境保护	--  	-0.000	
02601	中国太保	0.13	369637504	37.950	37.900	200	9739750	0.13	38.300	38.400	37.700	--  	0.00	1.85	0.050	保险	--  	37.950	
300017	网宿科技	0.00	316498976	9.49	9.49	0	335090	0.42	9.45	9.55	9.34	--  	0.88	2.21	0.00	电信运营	--  	-0.000	
600230	沧州大化	1.51	312936384	40.89	40.28	0	76127	0.00	40.30	41.69	40.30	--  	0.32	3.45	0.61	农药化肥	--  	-0.000	
000839	中信国安	0.91	309309024	8.90	8.82	0	349481	0.23	8.84	8.90	8.77	--  	0.57	1.47	0.08	综合类	--  	-0.000	
300678	中科信息	3.68	291166784	59.20	57.10	0	49311	-0.01	57.07	60.00	57.07	--  	0.00	5.13	2.10	软件服务	--  	0.000	
000776	广发证券	0.84	288669216	16.74	16.60	0	173105	0.06	16.61	16.75	16.56	--  	1.64	1.14	0.14	证券	--  	-0.000	
03968	招商银行	0.82	280366272	30.900	30.650	500	9087572	0.49	30.750	31.000	30.600	--  	0.00	1.31	0.250	银行	--  	30.900	
002340	格林美	-0.29	273151712	6.96	6.98	0	394820	0.00	6.94	6.98	6.86	--  	0.11	1.72	-0.02	小金属	--  	0.000	
000938	紫光股份	0.45	253782560	66.72	66.42	0	38345	0.05	66.42	66.98	65.10	--  	0.15	2.83	0.30	软件服务	--  	0.000	
000998	隆平高科	0.23	231603680	26.55	26.49	0	87637	0.11	26.40	26.60	26.15	--  	0.57	1.70	0.06	种植业	--  	-0.000	
000672	上峰水泥	-1.10	189097936	9.89	10.00	0	192056	0.20	9.91	9.99	9.72	--  	0.30	2.70	-0.11	水泥	--  	0.000	
603978	深圳新星	2.31	183190096	95.85	93.69	0	19333	0.07	92.96	96.96	91.59	--  	0.00	5.73	2.16	铝	--  	-0.000	
000970	中科三环	0.59	178258048	13.67	13.59	0	131835	0.15	13.54	13.67	13.32	--  	0.74	2.58	0.08	元器件	--  	0.000	
300176	鸿特精密	1.21	157917424	136.67	135.03	0	11602	0.12	135.18	137.46	134.49	--  	0.15	2.20	1.64	汽车配件	--  	-0.000	
02020	安踏体育	2.93	142104016	33.350	32.400	1000	4319623	0.60	33.450	33.450	32.300	--  	1.23	3.55	0.950	纺织服饰	--  	33.350	
600221	海航控股	0.96	141682608	3.16	3.13	0	448778	0.00	3.13	3.17	3.13	--  	1.64	1.28	0.03	空运	--  	0.000	
600259	广晟有色	0.26	126659064	37.99	37.89	0	33631	-0.02	38.00	38.09	37.18	--  	0.04	2.40	0.10	小金属	--  	0.000	
300689	澄天伟业	4.90	122935952	45.00	42.90	0	27841	0.20	42.50	45.00	42.45	--  	0.00	5.94	2.10	元器件	--  	0.000	
002016	世荣兆业	-1.92	116788560	10.21	10.41	0	114211	0.00	10.29	10.41	10.13	--  	3.65	2.69	-0.20	区域地产	--  	0.000	
000980	众泰汽车	-0.09	104774992	11.51	11.52	0	92119	0.17	11.45	11.51	11.24	--  	0.05	2.34	-0.01	汽车配件	--  	0.000	
000625	长安汽车	-0.32	103279352	12.56	12.60	0	82434	0.00	12.62	12.62	12.47	--  	5.10	1.19	-0.04	汽车整车	--  	0.000	
00285	比亚迪电子	1.34	91892480	15.080	14.880	500	6100111	0.13	15.040	15.140	14.900	--  	0.00	1.61	0.200	信息器材	--  	15.080	
300693	盛弘股份	4.63	91180696	35.28	33.72	0	26122	-0.27	33.55	35.80	33.55	--  	0.00	6.67	1.56	电气设备	--  	-0.000	
002401	中远海科	0.91	85369688	12.17	12.06	0	70037	0.75	12.05	12.38	12.05	--  	0.17	2.74	0.11	软件服务	--  	0.000	
601369	陕鼓动力	1.59	82264056	7.69	7.57	0	108154	0.26	7.53	7.74	7.45	--  	1.98	3.83	0.12	机械基件	--  	0.000	
02313	申洲国际	3.27	80994624	72.550	70.250	1000	1129088	-0.07	70.700	72.700	70.200	--  	0.96	3.56	2.300	纺织服饰	--  	72.550	
002307	北新路桥	0.89	80086312	11.39	11.29	0	70620	0.09	11.25	11.45	11.16	--  	0.70	2.57	0.10	建筑施工	--  	0.000	
600967	内蒙一机	0.97	79362096	11.41	11.30	0	70043	-0.16	11.27	11.47	11.16	--  	0.27	2.74	0.11	运输设备	--  	-0.000	
601669	中国电建	-0.41	65608324	7.30	7.33	0	90009	0.00	7.31	7.34	7.27	--  	1.17	0.95	-0.03	建筑施工	--  	0.000	
01193	华润燃气	0.72	63746284	28.100	27.900	2000	2273600	0.36	28.150	28.400	27.950	--  	0.53	1.61	0.200	公用事业	--  	28.100	
300110	华仁药业	0.07	60874456	13.90	13.89	0	43820	0.22	13.96	13.96	13.85	--  	0.05	0.79	0.01	化学制药	--  	-0.000	
600728	佳都科技	0.62	56439716	8.16	8.11	0	69335	-0.23	8.11	8.19	8.09	--  	0.00	1.23	0.05	软件服务	--  	-0.000	
600280	中央商场	0.60	56252920	8.36	8.31	0	67452	0.12	8.39	8.46	8.28	--  	0.54	2.17	0.05	百货	--  	-0.000	
600823	世茂股份	0.82	54563196	4.89	4.85	0	111883	0.00	4.86	4.91	4.83	--  	1.18	1.65	0.04	全国地产	--  	-0.000	
002642	荣之联	1.07	53820096	13.22	13.08	0	40753	0.08	13.15	13.33	13.06	--  	0.15	2.06	0.14	软件服务	--  	0.000	
600170	上海建工	1.09	53659288	3.72	3.68	0	144964	0.27	3.70	3.72	3.68	--  	2.97	1.09	0.04	建筑施工	--  	0.000	
01478	丘钛科技	1.10	51891912	10.980	10.860	1000	4759000	0.55	10.900	11.000	10.720	--  	0.00	2.58	0.120	家电及用品	--  	10.980	
