代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
002129	中环股份	1.65	1295195904	11.68	11.49	0	1127458	0.09	11.51	11.73	11.23	--  	0.26	4.35	0.19	半导体	--  	0.000	
601313	江南嘉捷	10.01	1194708608	50.57	45.97	0	241170	0.00	49.00	50.57	47.80	--  	0.28	6.03	4.60	运输设备	--  	-0.000	
600050	中国联通	1.74	998885632	6.44	6.33	0	1558389	0.00	6.35	6.45	6.34	--  	0.63	1.74	0.11	电信运营	--  	0.000	
600690	青岛海尔	0.80	789394688	18.99	18.84	0	415687	0.00	18.95	19.18	18.79	--  	1.32	2.07	0.15	家用电器	--  	-0.000	
000977	浪潮信息	1.56	664287872	20.19	19.88	0	330702	0.00	20.00	20.27	19.82	--  	0.12	2.26	0.31	电脑设备	--  	0.000	
600171	上海贝岭	0.74	635196800	16.39	16.27	0	394053	0.43	16.31	16.44	15.88	--  	0.12	3.44	0.12	半导体	--  	-0.000	
002466	天齐锂业	0.04	598330432	53.23	53.21	0	112335	0.04	53.25	53.70	52.70	--  	0.29	1.88	0.02	小金属	--  	-0.000	
601989	中国重工	0.17	557680384	6.04	6.03	0	922430	-0.16	6.00	6.11	6.00	--  	0.61	1.82	0.01	船舶	--  	-0.000	
601211	国泰君安	1.13	550520000	18.73	18.52	0	295485	0.05	18.53	18.75	18.47	--  	1.84	1.51	0.21	证券	--  	-0.000	
600570	恒生电子	2.54	531701728	47.58	46.40	0	112653	0.11	46.46	47.83	46.20	--  	0.22	3.51	1.18	软件服务	--  	0.000	
000895	双汇发展	3.51	421384736	27.43	26.50	0	155037	0.11	26.73	27.51	26.73	--  	4.53	2.94	0.93	食品	--  	0.000	
600206	有研新材	1.00	421072224	12.10	11.98	0	351511	0.08	12.00	12.16	11.73	--  	0.00	3.59	0.12	半导体	--  	0.000	
600208	新湖中宝	0.19	392999552	5.23	5.22	0	747459	0.77	5.24	5.37	5.13	--  	0.96	4.60	0.01	全国地产	--  	0.000	
002856	美芝股份	3.88	382081440	46.32	44.59	0	84670	0.13	44.49	46.50	43.82	--  	0.00	6.01	1.73	装修装饰	--  	-0.000	
600835	上海机电	1.47	363649088	24.86	24.50	0	146187	0.04	24.51	25.18	24.48	--  	1.76	2.86	0.36	运输设备	--  	0.000	
300115	长盈精密	0.15	322599264	20.10	20.07	0	161648	0.30	20.09	20.22	19.68	--  	0.75	2.69	0.03	元器件	--  	0.000	
300077	国民技术	1.20	313456576	10.12	10.00	0	311721	0.20	9.98	10.19	9.87	--  	0.20	3.20	0.12	半导体	--  	-0.000	
600919	江苏银行	1.22	306711904	7.44	7.35	0	413536	0.00	7.33	7.45	7.33	--  	2.42	1.63	0.09	银行	--  	0.000	
000998	隆平高科	0.43	265404512	25.83	25.72	0	103208	0.16	25.60	25.90	25.40	--  	0.58	1.94	0.11	种植业	--  	-0.000	
000596	古井贡酒	2.33	264738512	67.20	65.67	0	39765	0.00	65.93	67.48	65.10	--  	0.91	3.62	1.53	白酒	--  	-0.000	
600886	国投电力	1.23	252459504	7.43	7.34	0	341749	-0.12	7.33	7.44	7.32	--  	2.75	1.63	0.09	水力发电	--  	-0.000	
002068	黑猫股份	4.44	249148048	10.12	9.69	0	250096	0.00	9.68	10.13	9.67	--  	0.43	4.75	0.43	化工原料	--  	-0.000	
002151	北斗星通	0.87	248725040	32.30	32.02	0	77191	0.00	32.17	32.49	31.88	--  	0.16	1.91	0.28	通信设备	--  	-0.000	
000155	川化股份	1.66	248363360	6.13	6.03	0	407350	0.16	6.03	6.20	5.98	--  	0.00	3.65	0.10	农药化肥	--  	0.000	
000670	盈方微	0.29	247629472	6.92	6.90	0	361219	0.29	6.90	6.94	6.71	--  	0.00	3.33	0.02	元器件	--  	0.000	
300413	快乐购	4.52	233985952	31.20	29.85	0	75712	0.00	30.00	31.50	29.56	--  	0.15	6.50	1.35	百货	--  	0.000	
600705	中航资本	0.18	229519568	5.53	5.52	0	416518	0.18	5.51	5.55	5.47	--  	0.27	1.45	0.01	多元金融	--  	0.000	
