代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
600516	方大炭素	0.24	3553648896	28.95	28.88	0	1242188	0.24	28.70	29.13	28.12	--  	0.07	3.50	0.07	矿物制品	--  	0.000	
02318	中国平安	0.48	3463692288	82.900	82.500	500	41815492	0.24	82.950	83.500	82.250	--  	0.00	1.52	0.400	保险	--  	82.900	
600031	三一重工	7.33	2370170880	9.08	8.46	0	2683804	-0.21	8.54	9.20	8.46	--  	0.24	8.75	0.62	工程机械	--  	-0.000	
600036	招商银行	1.43	1817411840	29.71	29.29	0	614000	-0.09	29.22	29.80	29.21	--  	2.07	2.01	0.42	银行	--  	-0.000	
600048	保利地产	2.21	1576582528	13.85	13.55	0	1152057	0.65	13.63	13.87	13.45	--  	2.32	3.10	0.30	全国地产	--  	0.000	
002001	新 和 成	-4.03	1493864832	39.50	41.16	0	377475	0.38	41.16	41.39	38.62	--  	1.26	6.73	-1.66	化学制药	--  	0.000	
601398	工商银行	1.33	1313822208	6.08	6.00	0	2165329	0.00	6.00	6.10	5.98	--  	3.90	2.00	0.08	银行	--  	-0.000	
01548	金斯瑞生物科技	31.64	1183160192	21.300	16.180	2000	58198888	2.65	19.280	21.750	18.500	--  	0.00	20.09	5.120	医药医疗	--  	21.300	
600115	东方航空	4.26	1157652608	8.32	7.98	0	1406877	-0.11	7.92	8.37	7.92	--  	0.61	5.64	0.34	空运	--  	-0.000	
601288	农业银行	2.17	1062487104	3.76	3.68	0	2848256	0.00	3.68	3.76	3.68	--  	4.62	2.17	0.08	银行	--  	-0.000	
600029	南方航空	2.67	1052795200	12.30	11.98	0	859866	0.24	12.01	12.45	11.98	--  	0.81	3.92	0.32	空运	--  	0.000	
600176	中国巨石	-0.48	988195008	16.43	16.51	0	589353	0.00	16.33	17.17	16.24	--  	1.26	5.63	-0.08	玻璃	--  	0.000	
600362	江西铜业	3.85	976724224	18.87	18.17	0	525969	0.05	18.00	19.06	17.92	--  	0.83	6.27	0.70	铜	--  	0.000	
01299	友邦保险	1.35	910869760	63.950	63.100	200	14292740	0.16	63.700	64.000	63.200	--  	0.40	1.27	0.850	保险	--  	63.950	
000807	云铝股份	1.59	893551872	8.96	8.82	0	1018546	0.11	8.69	8.99	8.55	--  	0.20	4.99	0.14	铝	--  	0.000	
600111	北方稀土	1.63	869724864	13.71	13.49	0	642705	0.07	13.43	13.73	13.24	--  	0.07	3.63	0.22	小金属	--  	0.000	
000002	万 科Ａ	0.43	850307968	30.50	30.37	0	278846	0.03	30.49	30.80	30.12	--  	2.60	2.24	0.13	全国地产	--  	0.000	
02800	盈富基金	0.51	802277248	29.700	29.550	500	27021768	0.00	29.650	29.800	29.600	338678528	0.00	0.68	0.150		11416500	29.700	
600392	盛和资源	0.97	780230080	16.69	16.53	0	470964	-0.35	16.53	16.85	16.27	--  	0.12	3.51	0.16	小金属	--  	0.000	
601899	紫金矿业	0.00	760081920	4.18	4.18	0	1819128	-0.23	4.16	4.22	4.13	--  	1.44	2.15	0.00	黄金	--  	-0.000	
01918	融创中国	3.24	753403136	30.250	29.300	1000	25017592	0.33	29.550	30.700	29.350	--  	0.00	4.61	0.950	地产	--  	30.250	
000503	海虹控股	-0.29	722153472	44.86	44.99	0	160077	0.09	45.00	45.67	44.60	--  	0.00	2.38	-0.13	医疗保健	--  	0.000	
00941	中国移动	0.78	720683904	78.000	77.400	500	9269905	0.45	77.750	78.000	77.350	--  	6.18	0.84	0.600	电讯	--  	78.000	
600741	华域汽车	0.18	720389376	28.61	28.56	0	249114	-0.13	28.65	29.38	28.30	--  	3.50	3.78	0.05	汽车配件	--  	0.000	
03988	中国银行	0.26	706080128	3.800	3.790	1000	186186528	0.53	3.800	3.820	3.780	--  	0.00	1.06	0.010	银行	--  	3.800	
601939	建设银行	1.89	688912512	7.54	7.40	0	920589	0.13	7.41	7.54	7.35	--  	3.76	2.57	0.14	银行	--  	-0.000	
603689	皖天然气	5.22	671392320	18.73	17.80	0	370090	0.32	17.57	19.29	17.12	--  	0.17	12.19	0.93	供气供热	--  	-0.000	
300676	华大基因	2.55	665830528	217.00	211.60	0	30788	-0.13	211.15	218.48	211.11	--  	0.00	3.48	5.40	医疗保健	--  	0.000	
600856	中天能源	1.10	655992512	12.00	11.87	0	556903	-0.49	12.00	12.07	11.40	--  	0.00	5.64	0.13	供气供热	--  	0.000	
00175	吉利汽车	0.59	654776448	25.650	25.500	1000	25641106	0.59	25.800	25.800	25.300	--  	0.00	1.96	0.150	汽车	--  	25.650	
600383	金地集团	2.87	653947776	12.55	12.20	0	528326	0.24	12.19	12.62	12.13	--  	5.74	4.02	0.35	全国地产	--  	0.000	
002594	比亚迪	2.21	649400768	63.36	61.99	0	102637	-0.01	62.39	63.95	62.01	--  	0.29	3.13	1.37	汽车整车	--  	0.000	
002505	大康农业	0.96	635036480	3.17	3.14	0	1992300	0.63	3.34	3.34	3.04	--  	0.00	9.55	0.03	农业综合	--  	0.000	
600333	长春燃气	10.06	629901312	8.86	8.05	0	751541	0.00	8.04	8.86	7.82	--  	0.54	12.92	0.81	供气供热	--  	-0.000	
00658	中国高速传动	15.64	609043712	11.980	10.360	1000	52346000	0.34	10.500	12.000	10.500	--  	0.00	14.48	1.620	工业工程	--  	11.980	
600917	重庆燃气	4.33	581894080	12.53	12.01	0	478902	-0.23	11.80	12.80	11.49	--  	1.08	10.91	0.52	供气供热	--  	-0.000	
02828	恒生Ｈ股	0.34	572369472	117.500	117.100	200	4873024	0.09	117.600	117.900	117.100	87796504	0.00	0.68	0.400		747600	117.500	
00992	联想集团	3.62	564582848	4.580	4.420	2000	123845968	0.22	4.460	4.610	4.440	--  	1.31	3.85	0.160	信息器材	--  	4.580	
601988	中国银行	0.77	563804544	3.95	3.92	0	1430029	0.00	3.92	3.97	3.91	--  	4.29	1.53	0.03	银行	--  	0.000	
600104	上汽集团	-0.56	555713344	31.71	31.89	0	174455	-0.02	31.89	32.14	31.59	--  	5.17	1.72	-0.18	汽车整车	--  	-0.000	
600028	中国石化	0.50	551467648	6.06	6.03	0	908443	-0.15	6.03	6.10	6.01	--  	1.66	1.49	0.03	石油加工	--  	-0.000	
000786	北新建材	0.34	550409152	23.41	23.33	0	236269	0.09	23.22	23.60	23.01	--  	0.77	2.53	0.08	其他建材	--  	-0.000	
600549	厦门钨业	1.04	548648512	24.32	24.07	0	228261	0.41	24.00	24.39	23.53	--  	0.83	3.57	0.25	小金属	--  	-0.000	
00981	中芯国际	2.04	527601600	12.020	11.780	500	44212248	-0.33	11.840	12.100	11.640	--  	0.00	3.90	0.240	半导体	--  	12.020	
300355	蒙草生态	0.94	523910080	12.90	12.78	0	405722	0.08	12.79	13.07	12.73	--  	0.29	2.66	0.12	环境保护	--  	-0.000	
300181	佐力药业	0.61	516955008	8.21	8.16	0	629404	0.98	8.40	8.49	7.93	--  	0.25	6.86	0.05	中成药	--  	0.000	
000069	华侨城Ａ	5.04	508218400	8.33	7.93	0	619624	0.12	7.95	8.34	7.93	--  	1.26	5.17	0.40	旅游景点	--  	-0.000	
600606	绿地控股	1.11	497755808	7.27	7.19	0	688920	0.14	7.15	7.30	7.14	--  	3.48	2.23	0.08	全国地产	--  	-0.000	
601139	深圳燃气	3.74	482221600	8.87	8.55	0	560176	0.80	8.57	9.04	8.23	--  	1.23	9.47	0.32	供气供热	--  	-0.000	
00857	中国石油股份	0.92	450800896	5.490	5.440	2000	82421048	0.37	5.470	5.490	5.440	--  	0.00	0.92	0.050	石油天然气	--  	5.490	
600183	生益科技	1.31	449848896	16.96	16.74	0	268438	-0.11	16.83	17.11	16.40	--  	1.96	4.24	0.22	元器件	--  	-0.000	
002081	金 螳 螂	3.12	446225664	15.52	15.05	0	289292	0.00	14.96	15.58	14.91	--  	1.00	4.45	0.47	装修装饰	--  	0.000	
000157	中联重科	5.15	433924032	4.49	4.27	0	985285	-0.21	4.28	4.54	4.25	--  	3.51	6.79	0.22	工程机械	--  	-0.000	
600016	民生银行	0.59	426629600	8.54	8.49	0	500539	0.00	8.49	8.55	8.47	--  	1.14	0.94	0.05	银行	--  	-0.000	
300349	金卡智能	2.41	421009120	38.70	37.79	0	109678	0.44	39.33	39.40	37.70	--  	0.26	4.50	0.91	电器仪表	--  	0.000	
00688	中国海外发展	1.04	417330048	24.400	24.150	2000	17056854	0.00	24.350	24.650	24.200	--  	1.43	1.86	0.250	地产	--  	24.400	
600600	青岛啤酒	0.54	414766240	41.00	40.78	0	102944	0.27	41.09	41.40	39.68	--  	0.86	4.22	0.22	啤酒	--  	0.000	
