代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
00700	腾讯控股	1.50	6515707392	405.800	399.800	100	16146080	0.50	403.800	405.800	400.800	--  	0.00	1.25	6.000	软件服务	--  	405.800	
02318	中国平安	0.48	3463692288	82.900	82.500	500	41815492	0.30	82.950	83.500	82.250	--  	0.00	1.52	0.400	保险	--  	82.900	
00005	汇丰控股	0.57	1782665600	80.000	79.550	400	22311368	0.00	80.000	80.100	79.650	--  	0.97	0.57	0.450	银行	--  	80.000	
00939	建设银行	0.14	1318348672	7.050	7.040	1000	187421344	0.43	7.050	7.050	7.010	--  	0.00	0.57	0.010	银行	--  	7.050	
01398	工商银行	0.48	1259100416	6.280	6.250	1000	201320064	0.48	6.250	6.280	6.210	--  	0.00	1.12	0.030	银行	--  	6.280	
01548	金斯瑞生物科技	31.64	1183160192	21.300	16.180	2000	58198888	2.65	19.280	21.750	18.500	--  	0.00	20.09	5.120	医药医疗	--  	21.300	
01299	友邦保险	1.35	910869760	63.950	63.100	200	14292740	0.16	63.700	64.000	63.200	--  	0.40	1.27	0.850	保险	--  	63.950	
00027	银河娱乐	-1.82	854730560	61.950	63.100	1000	13786213	0.08	63.050	63.200	61.650	--  	0.00	2.46	-1.150	酒店及消闲	--  	61.950	
01918	融创中国	3.24	753403136	30.250	29.300	1000	25017592	0.33	29.550	30.700	29.350	--  	0.00	4.61	0.950	地产	--  	30.250	
00941	中国移动	0.78	720683904	78.000	77.400	500	9269905	0.39	77.750	78.000	77.350	--  	6.18	0.84	0.600	电讯	--  	78.000	
03988	中国银行	0.26	706080128	3.800	3.790	1000	186186528	0.53	3.800	3.820	3.780	--  	0.00	1.06	0.010	银行	--  	3.800	
00175	吉利汽车	0.59	654776448	25.650	25.500	1000	25641106	0.39	25.800	25.800	25.300	--  	0.00	1.96	0.150	汽车	--  	25.650	
00388	香港交易所	0.08	616693248	236.000	235.800	100	2610519	-0.08	236.800	237.000	235.600	--  	0.00	0.59	0.200	其他金融	--  	236.000	
02382	舜宇光学科技	-0.95	612821824	99.550	100.500	1000	6157152	0.15	101.000	102.400	98.700	--  	0.00	3.68	-0.950	工业工程	--  	99.550	
00658	中国高速传动	15.64	609043712	11.980	10.360	1000	52346000	0.34	10.500	12.000	10.500	--  	0.00	14.48	1.620	工业工程	--  	11.980	
00883	中国海洋石油	1.28	587081472	11.080	10.940	1000	53253388	0.36	11.040	11.080	10.940	--  	1.81	1.28	0.140	石油天然气	--  	11.080	
00992	联想集团	3.62	564582848	4.580	4.420	2000	123845968	0.44	4.460	4.610	4.440	--  	1.31	3.85	0.160	信息器材	--  	4.580	
02018	瑞声科技	0.00	563036480	142.500	142.500	500	3953488	0.14	144.000	144.500	141.400	--  	0.00	2.18	0.000	信息器材	--  	142.500	
00981	中芯国际	2.04	527601600	12.020	11.780	500	44212248	-0.33	11.840	12.100	11.640	--  	0.00	3.90	0.240	半导体	--  	12.020	
02628	中国人寿	0.00	517960768	24.650	24.650	1000	21046820	0.20	24.750	24.800	24.500	--  	0.00	1.22	0.000	保险	--  	24.650	
02319	蒙牛乳业	5.62	469069088	23.500	22.250	1000	20330724	0.21	22.250	23.800	22.200	--  	0.00	7.19	1.250	食物饮品	--  	23.500	
00857	中国石油股份	0.92	450800896	5.490	5.440	2000	82421048	0.37	5.470	5.490	5.440	--  	0.00	0.92	0.050	石油天然气	--  	5.490	
01928	金沙中国有限公司	-1.37	437929600	39.700	40.250	400	10991361	0.38	40.350	40.500	39.500	--  	0.00	2.48	-0.550	酒店及消闲	--  	39.700	
00688	中国海外发展	1.04	417330048	24.400	24.150	2000	17056854	0.00	24.350	24.650	24.200	--  	1.43	1.86	0.250	地产	--  	24.400	
00016	新鸿基地产	0.32	396235328	127.000	126.600	1000	3130040	-0.08	127.900	127.900	125.900	--  	2.36	1.58	0.400	地产	--  	127.000	
00386	中国石油化工股份	0.88	383700928	5.760	5.710	2000	66823492	0.35	5.750	5.760	5.710	--  	0.00	0.88	0.050	石油天然气	--  	5.760	
00001	长和	0.10	371610624	96.600	96.500	500	3852814	0.21	96.700	97.000	96.100	--  	0.81	0.93	0.100	综合企业	--  	96.600	
02601	中国太保	0.13	369637504	37.950	37.900	200	9739750	0.13	38.300	38.400	37.700	--  	0.00	1.85	0.050	保险	--  	37.950	
02007	碧桂园	2.60	360636096	13.400	13.060	1000	27050818	0.15	13.080	13.400	13.060	--  	1.29	2.60	0.340	地产	--  	13.400	
01088	中国神华	-0.20	340612352	19.900	19.940	500	17137074	0.51	20.000	20.050	19.780	--  	0.00	1.35	-0.040	煤炭	--  	19.900	
00763	中兴通讯	2.11	339382368	29.000	28.400	200	11753204	0.17	28.700	29.000	28.400	--  	0.00	2.11	0.600	信息器材	--  	29.000	
03396	联想控股	5.67	334315936	31.700	30.000	100	10645140	-0.16	29.700	31.900	29.400	--  	0.00	8.33	1.700	综合企业	--  	31.700	
00607	丰盛控股	0.31	318324192	3.240	3.230	2500	96559040	0.00	3.260	3.450	3.190	--  	0.00	8.05	0.010	地产	--  	3.240	
02238	广汽集团	3.45	317451296	18.000	17.400	2000	17729008	0.22	17.400	18.160	17.400	--  	0.00	4.37	0.600	汽车	--  	18.000	
01658	邮储银行	1.24	303691232	4.090	4.040	1000	74495000	0.25	4.050	4.100	4.030	--  	0.00	1.73	0.050	银行	--  	4.090	
01336	新华保险	0.58	303209152	52.350	52.050	100	5784082	0.10	52.550	52.900	52.100	--  	0.00	1.54	0.300	保险	--  	52.350	
03800	保利协鑫能源	2.22	297015872	1.380	1.350	1000	215745072	0.00	1.360	1.400	1.320	--  	0.00	5.93	0.030	工业工程	--  	1.380	
02388	中银香港	0.00	296046496	39.000	39.000	500	7614625	0.26	39.000	39.250	38.400	--  	1.64	2.18	0.000	银行	--  	39.000	
02202	万科企业	4.54	290284384	29.950	28.650	100	9809909	1.01	28.650	29.950	28.650	--  	0.00	4.54	1.300	地产	--  	29.950	
01114	BRILLIANCE CHI	5.24	280703808	19.700	18.720	2000	14378108	0.10	18.940	19.800	18.900	--  	0.56	4.81	0.980	汽车	--  	19.700	
03968	招商银行	0.82	280366272	30.900	30.650	500	9087572	0.49	30.750	31.000	30.600	--  	0.00	1.31	0.250	银行	--  	30.900	
01789	爱康医疗	17.98	279543008	3.150	2.670	2000	92605000	0.64	2.760	3.210	2.620	--  	0.00	22.10	0.480	医药医疗	--  	3.150	
00656	复星国际	-1.70	253811200	17.340	17.640	500	14669962	0.35	17.680	17.680	17.000	--  	0.00	3.85	-0.300	综合企业	--  	17.340	
01109	华润置地	1.84	250760240	22.150	21.750	2000	11310340	0.45	21.800	22.450	21.800	--  	0.45	2.99	0.400	地产	--  	22.150	
00762	中国联通	0.38	248104304	10.500	10.460	2000	23639080	0.38	10.520	10.580	10.420	--  	0.00	1.53	0.040	电讯	--  	10.500	
02333	长城汽车	-0.11	247770896	8.730	8.740	500	28336920	0.11	8.780	8.800	8.680	--  	0.00	1.37	-0.010	汽车	--  	8.730	
02186	绿叶制药	5.92	240817456	6.260	5.910	500	38997376	0.64	5.960	6.290	5.880	--  	0.53	6.94	0.350	医药医疗	--  	6.260	
01211	比亚迪股份	0.78	239327072	64.550	64.050	500	3714810	0.16	64.900	64.900	63.950	--  	0.00	1.48	0.500	汽车	--  	64.550	
02282	美高梅中国	-3.96	236065136	23.050	24.000	400	10123295	0.00	24.000	24.100	23.000	--  	0.50	4.58	-0.950	酒店及消闲	--  	23.050	
03888	金山软件	0.21	235539808	23.850	23.800	1000	9890044	0.21	23.800	24.100	23.650	--  	0.00	1.89	0.050	软件服务	--  	23.850	
01113	长实集团	1.63	233047136	68.650	67.550	500	3412131	0.29	68.400	68.650	67.650	--  	0.61	1.48	1.100	地产	--  	68.650	
03333	中国恒大	1.84	228420752	24.850	24.400	1000	9225528	0.40	24.500	25.100	24.200	--  	0.00	3.69	0.450	地产	--  	24.850	
00291	华润啤酒	5.72	222142752	28.650	27.100	2000	7826324	0.00	27.100	28.800	26.750	--  	0.28	7.56	1.550	食物饮品	--  	28.650	
00572	未来世界金融	20.00	219897152	0.360	0.300	4000	634774656	1.41	0.300	0.375	0.300	--  	0.00	25.00	0.060	工用支援	--  	0.360	
01988	民生银行	0.77	209277568	7.810	7.750	500	26966596	0.39	7.780	7.810	7.700	--  	0.00	1.42	0.060	银行	--  	7.810	
01288	农业银行	-0.27	209218704	3.640	3.650	1000	57441548	0.00	3.670	3.670	3.630	--  	0.00	1.10	-0.010	银行	--  	3.640	
00136	恒腾网络	0.00	208093664	0.375	0.375	4000	551648000	1.35	0.375	0.390	0.365	--  	0.00	6.67	0.000	家电及用品	--  	0.375	
01177	中国生物制药	-0.46	206823200	13.000	13.060	1000	15907756	-0.15	13.120	13.200	12.860	--  	0.00	2.60	-0.060	医药医疗	--  	13.000	
01099	国药控股	2.15	205515392	33.250	32.550	400	6207636	-0.15	32.800	33.350	32.600	--  	0.00	2.30	0.700	医药医疗	--  	33.250	
00966	中国太平	0.00	202968224	29.650	29.650	200	6822314	0.68	29.750	30.100	29.400	--  	0.00	2.36	0.000	保险	--  	29.650	
01357	美图公司	2.98	202582176	10.380	10.080	500	19633776	0.19	10.320	10.480	10.200	--  	0.00	2.78	0.300	软件服务	--  	10.380	
00932	御药堂（新）	-13.48	202569968	1.220	1.410	4000	173504000	5.17	1.400	1.400	1.060	317920	0.00	24.11	-0.190	医药医疗	256000	1.220	
02328	中国财险	0.93	201492384	15.220	15.080	2000	13249882	0.26	15.180	15.320	15.060	--  	0.00	1.72	0.140	保险	--  	15.220	
01800	中国交通建设	0.23	198354144	8.750	8.730	1000	22746724	0.23	8.750	8.790	8.650	--  	0.00	1.60	0.020	建筑	--  	8.750	
02899	紫金矿业	2.59	194803056	2.770	2.700	2000	70111560	0.00	2.700	2.830	2.690	--  	0.00	5.19	0.070	黄金贵金属	--  	2.770	
00522	ASM PACIFIC	1.68	187634272	109.200	107.400	100	1717418	0.18	109.700	110.500	108.600	--  	0.00	1.77	1.800	半导体	--  	109.200	
03836	和谐汽车	14.92	179739872	5.700	4.960	500	32849000	0.35	4.870	5.770	4.870	--  	0.00	18.15	0.740	汽车	--  	5.700	
00914	海螺水泥	-0.83	174971648	35.850	36.150	500	4874287	0.00	36.250	36.500	35.600	--  	0.00	2.49	-0.300	建筑	--  	35.850	
01093	石药集团	-0.25	170590480	15.960	16.000	2000	10677570	0.25	16.400	16.400	15.760	--  	0.00	4.00	-0.040	医药医疗	--  	15.960	
01128	永利澳门	-2.22	169811440	24.200	24.750	400	6962734	0.00	24.850	25.000	23.900	--  	0.87	4.44	-0.550	酒店及消闲	--  	24.200	
01972	太古地产	0.40	169795648	25.400	25.300	200	6710577	0.20	25.500	25.500	25.250	--  	0.98	0.99	0.100	地产	--  	25.400	
00998	中信银行	0.41	166000368	4.880	4.860	1000	34069536	0.21	4.890	4.900	4.850	--  	0.00	1.03	0.020	银行	--  	4.880	
00728	中国电信	0.54	160525264	3.750	3.730	2000	42918008	0.00	3.730	3.760	3.720	--  	0.00	1.07	0.020	电讯	--  	3.750	
01766	中国中车	0.25	160255072	7.900	7.880	1000	20259452	0.13	7.920	7.970	7.860	--  	0.00	1.40	0.020	工业工程	--  	7.900	
02098	卓尔集团	0.24	159663648	8.480	8.460	1000	18918000	0.36	8.460	8.490	8.360	--  	0.00	1.54	0.020	地产	--  	8.480	
01044	恒安国际	0.65	148566960	85.100	84.550	500	1749141	0.00	83.700	85.200	83.500	--  	1.29	2.01	0.550	纺织服饰	--  	85.100	
00582	蓝鼎国际	-4.55	145652784	0.315	0.330	60000	435849504	0.00	0.330	0.350	0.315	--  	0.00	10.61	-0.015	酒店及消闲	--  	0.315	
00011	恒生银行	0.52	145600848	191.800	190.800	100	763031	0.42	190.800	191.800	189.900	--  	1.25	1.00	1.000	银行	--  	191.800	
02689	玖龙纸业	-1.85	145450928	12.700	12.940	1000	11442321	0.00	13.040	13.080	12.580	--  	2.33	3.86	-0.240	原材料	--  	12.700	
02020	安踏体育	2.93	142104016	33.350	32.400	1000	4319623	0.60	33.450	33.450	32.300	--  	1.23	3.55	0.950	纺织服饰	--  	33.350	
01171	兖州煤业股份	0.00	137173712	8.610	8.610	2000	15834180	0.12	8.650	8.760	8.500	--  	0.00	3.02	0.000	煤炭	--  	8.610	
03878	VICON HOLDINGS	5.00	136011104	1.260	1.200	2000	102996000	3.28	1.240	1.440	1.200	--  	0.00	20.00	0.060	建筑	--  	1.260	
03323	中国建材	1.07	135575872	6.630	6.560	2000	20467632	-0.15	6.600	6.690	6.520	--  	0.00	2.59	0.070	建筑	--  	6.630	
02688	新奥能源	0.70	134275184	57.150	56.750	1000	2362619	0.00	57.050	57.400	56.100	--  	0.00	2.29	0.400	公用事业	--  	57.150	
00168	青岛啤酒股份	5.87	128492304	39.650	37.450	2000	3281398	-0.63	37.350	40.700	36.900	--  	0.00	10.15	2.200	食物饮品	--  	39.650	
02208	金风科技	-0.94	127059784	12.680	12.800	200	9929592	-0.63	12.680	13.160	12.640	--  	0.00	4.06	-0.120	工业工程	--  	12.680	
00135	昆仑能源	-1.21	124976448	8.180	8.280	2000	15284662	-0.24	8.270	8.270	8.110	--  	0.00	1.93	-0.100	石油天然气	--  	8.180	
00148	建滔化工	0.12	122087368	40.900	40.850	500	2979464	0.12	41.450	41.500	40.650	--  	1.47	2.08	0.050	工业工程	--  	40.900	
