代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
02800	盈富基金	-0.51	1087315840	29.300	29.450	500	37047176	-0.17	29.500	29.600	29.250	756496640	0.00	1.19	-0.150		25787000	29.300	
02822	南方Ａ５０	-0.51	740462656	15.500	15.580	200	47686524	-0.13	15.620	15.660	15.420	348828800	0.00	1.54	-0.080		22464200	15.500	
02823	安硕Ａ５０	-0.66	594177536	15.060	15.160	100	39353788	-0.13	15.180	15.220	15.000	54903756	0.00	1.45	-0.100		3639600	15.060	
02828	恒生Ｈ股	0.00	592911168	116.400	116.400	200	5090211	0.00	117.000	117.200	115.800	173406128	0.00	1.20	0.000		1488200	116.400	
03188	华夏沪深三百	-0.41	504500960	48.650	48.850	200	10382400	0.00	49.000	49.000	48.400	109461264	0.00	1.23	-0.200		2251400	48.650	
00823	领展房产基金	-0.50	294893056	69.500	69.850	500	4238297	-0.22	69.600	70.200	69.300	31980676	0.00	1.29	-0.350		459500	69.500	
07231	ＦＬ二未来恒指	-0.52	80511248	11.560	11.620	100	6968700	0.00	11.620	11.640	11.480	29236398	0.00	1.38	-0.060		2524300	11.560	
07288	ＦＬ二南方国指	-0.11	41968804	9.380	9.390	100	4465400	0.00	9.450	9.510	9.280	5170745	0.00	2.45	-0.010		551500	9.380	
07200	ＦＬ二南方恒指	-0.54	38166416	11.100	11.160	100	3440600	0.00	11.260	11.280	11.020	4126990	0.00	2.33	-0.060		371200	11.100	
02833	恒指ＥＴＦ	-0.34	37837336	29.750	29.850	100	1267121	0.00	29.950	30.050	29.700	--  	0.00	1.17	-0.100		--  	29.750	
03010	安硕亚洲除日	0.45	27962170	55.800	55.550	100	500209	0.00	56.100	56.100	55.800	--  	0.00	0.54	0.250		--  	55.800	
00405	越秀房产信托基金	0.59	27000422	5.120	5.090	1000	5272475	-0.19	5.100	5.140	5.090	117940	0.00	0.98	0.030		23000	5.120	
07230	ＦＬ二未来国指	-0.31	23584676	9.740	9.770	100	2420100	0.21	9.850	9.860	9.660	--  	0.00	2.05	-0.030		--  	9.740	
07300	ＦＩ南方恒指	0.18	18127936	5.620	5.610	100	3229600	0.00	5.580	5.650	5.580	1668990	0.00	1.25	0.010		297400	5.620	
82822	南方Ａ５０－Ｒ	-0.61	17372068	13.120	13.200	200	1323068	-0.15	13.200	13.240	13.080	893260	0.00	1.21	-0.080		68000	13.120	
03115	安硕恒生指数	-0.28	16511653	107.600	107.900	10	152310	0.37	108.500	108.500	107.200	--  	0.00	1.20	-0.300		--  	107.600	
07228	ＦＬ二　三星国指	0.00	11795323	7.840	7.840	200	1505400	0.00	7.910	7.940	7.760	--  	0.00	2.30	0.000		--  	7.840	
02840	ＳＰＤＲ金ＥＴＦ	1.09	11092336	931.000	921.000	10	11900	-0.11	931.000	934.000	931.000	--  	0.00	0.33	10.000		--  	931.000	
02827	Ｘ标智沪深３００	-0.52	10110350	37.900	38.100	200	266600	-0.13	38.250	38.250	37.800	--  	0.00	1.18	-0.200		--  	37.900	
00778	置富产业信托	-0.21	8094385	9.520	9.540	1000	850915	0.00	9.530	9.530	9.500	713540	0.00	0.31	-0.020		75000	9.520	
07388	ＦＩ南方国指	0.17	7938941	6.050	6.040	100	1316600	0.00	6.010	6.060	6.000	--  	0.00	0.99	0.010		--  	6.050	
07205	ＦＬ二　三星恒指	-0.54	7671105	9.230	9.280	200	829800	0.11	9.360	9.390	9.160	1884260	0.00	2.48	-0.050		204000	9.230	
07321	ＦＩ华夏恒指	0.32	5971250	6.250	6.230	100	959000	0.00	6.200	6.260	6.200	--  	0.00	0.96	0.020		--  	6.250	
83188	华夏沪深三百－Ｒ	-0.85	4653973	41.050	41.400	200	113288	-0.36	41.200	41.300	41.000	1765440	0.00	0.72	-0.350		43000	41.050	
07341	ＦＩ华夏国指	0.00	4636774	6.700	6.700	100	692700	0.00	6.670	6.730	6.670	--  	0.00	0.90	0.000		--  	6.700	
02778	冠君产业信托	0.00	4539129	5.750	5.750	1000	789541	0.17	5.750	5.770	5.730	178320	0.00	0.70	0.000		31000	5.750	
03087	ＸＤＢ富时越南	1.55	4074426	236.400	232.800	10	17400	0.00	232.800	236.400	232.800	--  	0.00	1.55	3.600		--  	236.400	
01426	春泉产业信托	-0.87	3863326	3.410	3.440	1000	1131376	0.00	3.420	3.470	3.400	6880	0.00	2.03	-0.030		2000	3.410	
07221	ＦＬ二华夏恒指	-0.49	3078198	12.280	12.340	100	250400	0.16	12.320	12.460	12.240	122600	0.00	1.78	-0.060		10000	12.280	
03141	ＢＭＯ亚洲投资债	0.00	3006934	15.600	15.600	200	193245	-0.32	15.600	15.650	15.500	--  	0.00	0.96	0.000		--  	15.600	
07210	ＸＬ二易亚中概股	2.75	2789684	17.200	16.740	200	162200	0.00	17.220	17.220	17.180	--  	0.00	0.24	0.460		--  	17.200	
03095	价值中国Ａ股	1.11	2786895	8.210	8.120	500	341500	0.00	8.180	8.210	8.140	40875	0.00	0.86	0.090		5000	8.210	
03110	未来恒生高股息率	0.86	2514255	29.250	29.000	100	86500	0.00	29.100	29.250	29.050	--  	0.00	0.69	0.250		--  	29.250	
03165	ＢＭＯ欧优股对冲	0.96	2446097	10.560	10.460	200	231941	0.00	10.520	10.560	10.520	--  	0.00	0.38	0.100		--  	10.560	
07336	ＦＩ未来恒指	0.51	2372508	5.890	5.860	100	402900	0.00	5.870	5.900	5.870	--  	0.00	0.51	0.030		--  	5.890	
07267	ＦＬ二华夏国指	-0.39	2341978	10.340	10.380	100	225400	0.19	10.440	10.440	10.320	96516	0.00	1.16	-0.040		9300	10.340	
00808	泓富产业信托	0.00	2276021	3.280	3.280	1000	693384	-0.30	3.280	3.290	3.270	78800	0.00	0.61	0.000		24000	3.280	
02803	ＰＰ中国基石经济	-0.24	2274030	8.240	8.260	500	276000	0.00	8.270	8.270	8.220	--  	0.00	0.61	-0.020		--  	8.240	
87001	汇贤产业信托	0.32	2209062	3.110	3.100	1000	711415	0.00	3.100	3.110	3.100	43540	0.00	0.32	0.010		14000	3.110	
00435	阳光房地产基金	-0.38	2144091	5.290	5.310	1000	405564	0.19	5.300	5.300	5.280	95270	0.00	0.38	-0.020		18000	5.290	
07312	ＦＩ　三星恒指	0.43	1888004	4.710	4.690	200	401400	0.00	4.680	4.710	4.670	--  	0.00	0.85	0.020		--  	4.710	
02802	安硕亚洲新兴	0.18	1467330	56.350	56.250	200	26000	-0.09	56.450	56.500	56.300	113000	0.00	0.36	0.100		2000	56.350	
07328	ＦＩ　三星国指	0.00	1165960	5.050	5.050	200	231200	0.00	5.050	5.070	5.040	--  	0.00	0.59	0.000		--  	5.050	
03173	ＰＰ中国新经济	0.12	1035110	8.190	8.180	500	126500	0.00	8.190	8.190	8.160	--  	0.00	0.37	0.010		--  	8.190	
03161	易亚中概股	1.55	919800	13.140	12.940	200	70000	0.00	13.140	13.140	13.140	--  	0.00	0.00	0.200		--  	13.140	
03128	恒生Ａ股龙头	-0.18	799560	56.950	57.050	200	14000	0.00	57.350	57.350	56.900	--  	0.00	0.79	-0.100		--  	56.950	
01881	富豪产业信托	0.00	759750	2.380	2.380	1000	320000	-0.42	2.380	2.390	2.370	49980	0.00	0.84	0.000		21000	2.380	
02801	安硕中国ＥＴＦ	-0.54	729975	27.850	28.000	200	25944	-0.54	28.200	28.550	27.850	141000	0.00	2.50	-0.150		5000	27.850	
00820	汇丰中国翔龙基金	-1.06	726141	11.200	11.320	500	64677	0.00	11.280	11.280	11.180	--  	0.00	0.88	-0.120		--  	11.200	
02836	安硕印度	-0.43	714320	23.400	23.500	200	30400	0.21	23.800	23.750	23.350	--  	0.00	1.70	-0.100		--  	23.400	
03140	领航标普５００	0.42	709484	19.100	19.020	100	37149	0.00	19.020	19.120	19.020	--  	0.00	0.53	0.080		--  	19.100	
03167	南方中国新行业	0.60	606020	74.850	74.400	50	8100	0.00	75.450	75.450	74.600	--  	0.00	1.14	0.450		--  	74.850	
03085	领航亚洲高股息率	0.45	566158	22.550	22.450	100	25123	0.22	22.550	22.600	22.450	--  	0.00	0.67	0.100		--  	22.550	
03027	ＸＤＢ俄罗斯	0.75	501550	20.150	20.000	125	24625	-0.25	20.200	20.600	20.200	--  	0.00	2.00	0.150		--  	20.150	
03147	南方中创业板	-0.52	488138	7.620	7.660	200	64000	0.00	7.640	7.650	7.590	--  	0.00	0.78	-0.040		--  	7.620	
03101	领航富时发展欧洲	0.30	469682	19.740	19.680	100	23789	0.00	19.760	19.800	19.740	--  	0.00	0.30	0.060		--  	19.740	
