代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
08422	ＷＴ集团	117.9	51395704	0.610	0.280	10000	113940000	8.93	0.290	0.630	0.290	--  	0.00	121.43	0.330	建筑	--  	0.610	
08207	中新控股	0.00	50723324	1.030	1.030	4000	49472000	0.98	1.030	1.030	1.020	1075320	0.00	0.97	0.000	其他金融	1044000	1.030	
08227	西安海天天	0.26	48543964	7.770	7.750	1000	6027000	0.00	7.750	8.400	7.700	--  	0.00	9.03	0.020	信息器材	--  	7.770	
08485	竣球控股	62.50	44501608	0.520	0.320	10000	102312000	0.00	0.315	0.540	0.295	--  	0.00	76.56	0.200	工用支援	--  	0.520	
08083	中国创新支付	7.50	37382428	0.430	0.400	4000	86370936	1.18	0.400	0.455	0.400	120240	0.00	13.75	0.030	软件服务	280000	0.430	
08200	修身堂	-18.18	37352540	0.063	0.077	40000	528480000	-4.55	0.083	0.085	0.060	--  	0.00	32.47	-0.014	医疗服务	--  	0.063	
08176	超人智能	-3.16	29526102	12.880	13.300	5000	2180000	-0.92	13.300	13.900	12.800	--  	0.00	8.27	-0.420	医疗服务	--  	12.880	
08429	冰雪集团	-6.49	21814252	0.720	0.770	5000	27235000	-1.37	0.770	0.870	0.710	--  	0.00	20.78	-0.050	媒体及娱乐	--  	0.720	
08228	国艺娱乐	-1.22	16797722	0.405	0.410	20000	41522648	0.00	0.410	0.420	0.390	--  	0.00	7.32	-0.005	媒体及娱乐	--  	0.405	
08419	ＡＶ策划推广	23.53	15366601	0.630	0.510	5000	23980000	-1.56	0.530	0.730	0.520	--  	0.00	41.18	0.120	家电及用品	--  	0.630	
08005	裕兴科技	10.11	15220821	0.980	0.890	2000	16312000	2.08	0.880	0.990	0.830	--  	0.00	17.98	0.090	信息器材	--  	0.980	
08238	惠陶集团	1.75	14139681	0.058	0.057	8000	248064000	0.00	0.058	0.058	0.057	--  	0.00	1.75	0.001	媒体及娱乐	--  	0.058	
08469	盛业资本	-0.29	11748521	6.970	6.990	2000	1692000	0.29	6.900	6.980	6.890	--  	0.00	1.29	-0.020	其他金融	--  	6.970	
08133	铸能控股	-3.77	9444500	0.255	0.265	20000	36500000	0.00	0.270	0.270	0.250	--  	0.00	7.55	-0.010	工业工程	--  	0.255	
08373	靛蓝星	9.88	9205150	0.890	0.810	5000	11655000	0.00	0.770	0.940	0.760	--  	0.00	22.22	0.080	建筑	--  	0.890	
08377	申酉控股	0.00	8909250	0.520	0.520	10000	18200000	5.05	0.510	0.560	0.435	--  	0.00	24.04	0.000	纺织服饰	--  	0.520	
08022	永耀集团控股	6.06	8531400	1.050	0.990	3000	8607000	0.00	0.980	1.090	0.970	--  	0.00	12.12	0.060	酒店及消闲	--  	1.050	
08328	信义香港	0.46	7955858	2.190	2.180	4000	3605750	0.00	2.190	2.240	2.180	--  	0.00	2.75	0.010		--  	2.190	
08226	树熊金融集团	1.82	7826441	0.280	0.275	4000	27056000	0.00	0.290	0.295	0.275	--  	0.00	7.27	0.005	农业产品	--  	0.280	
08055	中国网络信息科技	8.20	7720681	0.330	0.305	8000	24256000	1.54	0.305	0.330	0.305	--  	0.00	8.20	0.025	软件服务	--  	0.330	
08156	众彩股份	2.56	7628951	0.800	0.780	5000	9665000	0.00	0.780	0.800	0.780	--  	0.00	2.56	0.020	酒店及消闲	--  	0.800	
08181	港深联合	1.33	7220941	0.380	0.375	8000	19348000	0.00	0.375	0.380	0.365	--  	0.00	4.00	0.005	支援服务	--  	0.380	
08237	华星控股	1.33	7196081	0.760	0.750	2000	9572000	5.56	0.750	0.820	0.720	--  	0.00	13.33	0.010	酒店及消闲	--  	0.760	
08392	舍图控股	-9.46	6818201	0.335	0.370	10000	20030000	-1.47	0.365	0.370	0.330	--  	0.00	10.81	-0.035	家电及用品	--  	0.335	
08137	洪桥集团	-2.25	6712801	1.740	1.780	2000	3820000	-0.57	1.780	1.820	1.720	190980	0.00	5.62	-0.040	工业工程	108000	1.740	
