代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
02269	药明生物	2.76	5856212480	42.750	41.600	500	144839024	0.59	41.300	42.850	40.550	--  	0.00	5.53	1.150	医药医疗	--  	42.750	
002049	紫光国芯	3.09	3836821248	52.76	51.18	0	728250	0.88	51.20	54.47	50.86	--  	0.00	7.05	1.58	元器件	--  	-0.000	
002302	西部建设	10.01	1403924864	19.79	17.99	0	736273	0.00	17.85	19.79	17.85	--  	0.00	10.78	1.80	水泥	--  	0.000	
00016	新鸿基地产	3.24	1402172032	127.500	123.500	1000	11073665	0.47	125.000	127.600	125.000	--  	2.35	2.11	4.000	地产	--  	127.500	
000425	徐工机械	5.45	1179807488	4.06	3.85	0	2900746	0.25	3.93	4.18	3.90	--  	0.40	7.27	0.21	工程机械	--  	-0.000	
600271	航天信息	5.26	1146179456	22.82	21.68	0	508102	0.13	21.57	23.15	21.55	--  	0.00	7.38	1.14	电脑设备	--  	-0.000	
002281	光迅科技	3.50	1087635072	31.36	30.30	0	348531	-0.09	30.68	31.95	30.50	--  	0.79	4.79	1.06	通信设备	--  	0.000	
002264	新 华 都	5.38	1000745216	12.33	11.70	0	831458	-0.55	11.50	12.75	11.36	--  	0.00	11.88	0.63	超市连锁	--  	-0.000	
300231	银信科技	9.99	978153856	13.98	12.71	0	715106	0.00	12.61	13.98	12.48	--  	0.00	11.80	1.27	软件服务	--  	-0.000	
300666	江丰电子	10.00	924975168	69.21	62.92	0	139353	0.00	62.70	69.21	62.60	--  	0.00	10.51	6.29	元器件	--  	-0.000	
000703	恒逸石化	3.31	866303872	18.44	17.85	0	472235	0.16	17.91	18.83	17.81	--  	0.62	5.71	0.59	化纤	--  	0.000	
002153	石基信息	0.78	861017536	29.83	29.60	0	284628	0.13	29.57	31.44	29.38	--  	0.00	6.96	0.23	软件服务	--  	-0.000	
600760	中航黑豹	1.88	767111104	32.98	32.37	0	229062	0.09	32.74	34.16	32.68	--  	0.00	4.57	0.61	汽车整车	--  	-0.000	
000868	安凯客车	3.65	652245248	7.95	7.67	0	827535	0.00	7.60	8.06	7.57	--  	0.00	6.39	0.28	汽车整车	--  	-0.000	
600125	铁龙物流	9.99	641210304	10.13	9.21	0	662018	0.00	9.24	10.13	9.22	--  	0.46	9.88	0.92	铁路	--  	0.000	
