代码	名称	涨幅%%	总金额	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	
002850	科达利	5.56	102409656	2.70	51.29	51.30	20382	584	0.69	          3.29	49.48	51.30	
002352	顺丰控股	0.18	102051232	0.09	50.67	50.68	20062	191	-0.05	          0.39	50.58	51.31	
600886	国投电力	1.30	101824912	0.09	6.98	7.00	146478	10	0.00	          0.22	6.90	7.01	
000889	茂业通信	4.24	101236824	0.54	13.27	13.28	77256	727	0.00	          1.24	12.75	13.38	
600562	国睿科技	1.60	100342336	0.32	20.36	20.38	49251	38	0.39	          1.50	20.30	20.74	
300526	中潜股份	10.01	100056432	1.40	15.39	--  	66436	234	0.00	         11.11	14.10	15.39	
002452	长高集团	10.00	99610608	0.56	6.16	--  	162958	207	0.00	          4.27	6.16	6.16	
600611	大众交通	2.77	99592480	0.13	4.82	4.83	206125	516	0.21	          1.32	4.69	4.95	
002288	超华科技	4.07	97151504	0.21	5.37	5.38	183309	2217	0.00	          2.78	5.19	5.42	
601689	拓普集团	3.10	96994344	0.66	21.95	21.96	44331	10	-0.04	          2.60	21.40	22.23	
002254	泰和新材	1.93	96970224	0.23	12.16	12.17	80386	1461	0.00	          1.32	11.94	12.20	
002336	人人乐	7.14	96774776	0.93	13.95	13.96	70157	837	0.22	          2.07	12.99	14.30	
002023	海特高新	2.44	96255296	0.23	9.65	9.66	100152	1451	0.21	          1.52	9.50	9.72	
000402	金 融 街	0.39	95577936	0.04	10.36	10.37	92324	1937	0.10	          0.31	10.33	10.43	
300698	万马科技	5.84	95299216	1.28	23.19	23.20	42011	1485	-0.55	         12.54	22.09	23.38	
600027	华电国际	1.08	95191568	0.04	3.72	3.73	257064	5	0.00	          0.38	3.67	3.75	
603228	景旺电子	4.95	93670192	2.46	52.19	52.20	18010	1	-0.09	          2.22	49.74	53.49	
300661	圣邦股份	8.25	93606392	7.08	92.89	92.98	10281	72	-0.11	          6.90	86.28	94.39	
300209	天泽信息	3.70	93566520	0.67	18.77	18.78	50755	882	0.27	          2.08	18.13	18.85	
002327	富安娜	0.34	92615952	0.04	11.69	11.70	79741	2672	0.09	          1.60	11.65	11.77	
300729	乐歌股份	6.56	92342848	1.70	27.59	27.60	33822	549	-0.53	         15.73	26.59	28.19	
002614	奥佳华	3.68	92236880	0.77	21.69	21.70	42882	765	0.28	          1.48	20.94	21.80	
002677	浙江美大	1.47	92210752	0.25	17.24	17.30	53435	272	0.00	          1.89	16.98	17.50	
600693	东百集团	5.03	91994552	0.36	7.50	7.51	125258	11	-0.52	          1.83	7.25	7.56	
600023	浙能电力	1.44	91971944	0.08	5.62	5.63	164115	18	0.00	          0.12	5.53	5.64	
002106	莱宝高科	2.50	91451072	0.20	8.20	8.21	111438	2029	-0.23	          1.58	8.01	8.40	
002747	埃斯顿	3.46	90925960	0.37	11.06	11.07	82814	1214	0.09	          2.93	10.48	11.33	
002429	兆驰股份	2.73	90742800	0.09	3.38	3.39	268688	2723	0.00	          0.68	3.38	3.43	
300726	宏达电子	4.36	90061192	0.98	23.47	23.48	38380	875	0.13	          9.57	22.82	23.99	
300306	远方信息	4.80	89228840	0.76	16.58	16.59	55029	1572	0.06	          4.06	16.00	16.65	
603386	广东骏亚	5.27	88973376	0.77	15.36	15.38	58756	31	0.26	         11.63	14.66	15.39	
000876	新 希 望	0.00	88327896	0.00	7.57	7.58	116193	2694	0.00	          0.28	7.60	7.65	
600761	安徽合力	1.90	87813744	0.20	10.70	10.71	81851	5	0.00	          1.11	10.46	10.88	
300691	联合光电	5.13	87733976	2.76	56.55	56.56	15733	195	0.32	          7.35	53.81	56.56	
300094	国联水产	3.74	87660376	0.27	7.48	7.49	118184	3077	0.54	          1.58	7.22	7.56	
300300	汉鼎宇佑	5.04	87346312	0.78	16.25	16.26	54598	1210	0.12	          2.00	15.65	16.29	
002145	中核钛白	1.47	87268744	0.08	5.51	5.52	158932	2617	0.36	          1.46	5.46	5.55	
603081	大丰实业	4.05	87044320	0.93	23.89	23.91	37046	3	0.13	          7.15	23.02	23.98	
300609	汇纳科技	10.02	86554512	2.89	31.74	--  	28500	57	0.00	          5.39	28.98	31.74	
300339	润和软件	2.40	86244976	0.24	10.25	10.26	84520	1218	0.29	          1.68	10.28	10.47	
002522	浙江众成	5.47	85650432	0.50	9.63	9.64	90920	2687	0.73	          1.09	9.10	9.64	
600133	东湖高新	0.32	85537240	0.03	9.48	9.49	90170	60	0.11	          1.68	9.47	9.57	
600195	中牧股份	3.93	85319728	0.79	20.90	20.91	41569	2	0.00	          0.97	20.17	20.95	
002278	神开股份	0.10	84392840	0.01	10.48	10.49	80819	1436	0.19	          2.36	10.48	10.55	
000799	酒鬼酒	1.08	84101296	0.23	21.53	21.54	39057	433	0.09	          1.20	21.41	21.67	
300149	量子高科	6.14	83977048	0.90	15.56	15.57	55219	464	0.00	          1.36	14.60	15.69	
002657	中科金财	1.55	83165592	0.30	19.63	19.64	42410	621	0.00	          1.54	19.41	19.90	
600803	新奥股份	0.82	82735192	0.10	12.30	12.31	67382	5	0.24	          0.55	12.18	12.45	
600053	九鼎投资	4.59	82708144	1.01	23.03	23.04	35891	20	0.48	          0.83	22.35	23.99	
002684	猛狮科技	0.29	82691624	0.04	13.86	13.88	60109	481	0.29	          1.86	13.82	14.00	
002876	三利谱	1.30	82441032	0.87	67.85	67.93	12122	80	0.07	          6.06	67.00	68.48	
600080	金花股份	4.23	82408480	0.37	9.10	9.11	91230	5	0.11	          2.99	8.80	9.16	
603801	志邦股份	0.83	81572736	0.52	63.28	63.29	12842	2	0.13	          3.21	62.11	64.48	
600256	广汇能源	0.68	80508528	0.03	4.45	4.46	180056	10	0.00	          0.34	4.42	4.50	
600456	宝钛股份	2.44	80467288	0.46	19.28	19.29	41757	4	0.05	          0.97	18.86	19.48	
600695	绿庭投资	4.30	80280096	0.47	11.39	11.40	72520	2	0.09	          1.98	10.91	11.44	
603885	吉祥航空	0.43	80242984	0.07	16.20	16.21	49424	50	-0.11	          0.92	16.13	16.39	
300437	清水源	7.00	80174016	1.04	15.89	15.90	51423	746	0.00	          5.21	14.78	16.30	
001965	招商公路	0.88	79108552	0.09	10.27	10.28	77104	2113	0.10	          1.39	10.21	10.36	
300696	爱乐达	6.86	79013600	3.43	53.40	53.45	15075	621	0.47	          8.74	50.85	53.40	
600114	东睦股份	3.43	78983280	0.51	15.38	15.39	51836	10	-0.25	          1.23	14.98	15.49	
002550	千红制药	3.95	78572192	0.22	5.79	5.80	137866	2214	0.00	          1.63	5.62	5.82	
603898	好莱客	5.55	78121544	1.60	30.37	30.41	25550	18	0.23	          2.87	29.58	31.70	
002773	康弘药业	3.93	77451192	1.84	48.70	48.72	16091	276	0.41	          2.28	47.40	48.96	
300046	台基股份	3.62	77440040	0.60	17.16	17.17	45892	1541	-0.16	          3.23	16.60	17.21	
300543	朗科智能	3.78	76684416	0.89	24.45	24.46	31923	682	-0.15	          7.49	23.90	24.53	
002177	御银股份	3.38	76584008	0.16	4.89	4.90	158590	5749	0.20	          2.63	4.73	4.94	
300298	三诺生物	1.69	76490416	0.37	22.31	22.35	34141	370	0.09	          1.14	21.80	22.77	
002214	大立科技	4.22	76458160	0.28	6.90	6.91	111941	2112	0.29	          3.07	6.68	6.92	
002602	世纪华通	2.26	76280632	0.75	33.98	33.99	22657	457	0.06	          0.22	33.58	34.10	
000020	深华发Ａ	6.03	75620440	0.75	13.18	13.20	57488	403	0.23	          3.17	13.01	13.54	
600433	冠豪高新	0.86	75323976	0.04	4.68	4.69	160282	102	0.21	          1.26	4.63	4.80	
002841	视源股份	3.78	75285744	2.74	75.27	75.28	10063	83	0.15	          2.48	73.85	75.88	
300723	一品红	2.53	74925112	0.80	32.39	32.40	23331	499	-0.02	          5.83	31.81	32.50	
600580	卧龙电气	0.00	74524448	0.00	8.14	8.15	91921	20	0.37	          0.83	8.20	8.20	
300671	富满电子	3.22	74509520	1.12	35.93	35.95	20933	588	-0.24	          8.26	34.80	36.28	
002158	汉钟精机	0.51	74423688	0.06	11.88	11.90	62521	946	0.17	          1.18	11.78	12.12	
000683	远兴能源	0.35	73804968	0.01	2.86	2.87	257362	1372	-0.34	          0.91	2.85	2.89	
002489	浙江永强	2.50	73667776	0.11	4.51	4.52	162601	799	-0.21	          0.87	4.42	4.74	
002329	皇氏集团	0.16	73417832	0.01	6.26	6.27	117285	1162	0.00	          2.07	6.21	6.35	
000818	方大化工	1.55	73083064	0.19	12.43	12.44	58902	896	0.16	          0.85	12.30	12.55	
002328	新朋股份	2.12	72812616	0.14	6.75	6.76	109777	1649	0.15	          3.38	6.60	6.77	
002479	富春环保	0.00	72536864	0.00	8.64	8.65	83537	813	0.00	          1.14	8.61	8.85	
002815	崇达技术	4.76	72109088	1.38	30.38	30.40	24169	158	0.23	          2.28	29.02	30.46	
300079	数码科技	0.81	71736376	0.03	3.75	3.76	192022	1854	-0.26	          1.59	3.71	3.80	
300068	南都电源	0.06	70810840	0.01	15.89	15.90	44561	973	0.25	          0.76	16.12	16.15	
600933	爱柯迪	1.54	70330360	0.22	14.45	14.46	48995	6	0.07	          3.54	14.25	14.48	
300731	科创新源	4.04	69952640	1.10	28.30	28.31	24961	348	-0.13	         11.35	27.12	28.58	
000688	建新矿业	0.31	69850272	0.03	9.72	9.73	71820	560	0.10	          0.63	9.69	9.76	
000023	深天地Ａ	3.51	69242728	0.62	18.25	18.26	37694	691	0.33	          2.72	18.00	18.87	
603018	中设集团	1.34	69225496	0.37	28.03	28.05	24492	26	0.11	          1.18	28.60	28.68	
002115	三维通信	2.99	69016960	0.25	8.59	8.60	80870	1560	0.12	          2.34	8.32	8.73	
600262	北方股份	7.09	68946096	1.43	21.61	21.62	32948	23	-0.22	          1.94	20.10	21.72	
600765	中航重机	1.15	67821752	0.12	10.60	10.61	63761	12	-0.18	          0.82	10.55	10.79	
600622	光大嘉宝	3.26	67533264	0.48	15.20	15.22	44273	10	0.07	          0.66	14.66	15.50	
603896	寿仙谷	1.65	67041120	0.76	46.69	46.70	14468	42	0.15	          4.14	45.47	47.20	
002093	国脉科技	2.19	66818708	0.20	9.32	9.33	72682	1628	0.11	          0.75	9.14	9.32	
002029	七 匹 狼	2.21	66249864	0.20	9.25	9.26	72186	645	0.00	          0.96	9.11	9.26	
603458	勘设股份	2.77	65794664	1.73	64.26	64.27	10389	8	0.47	          3.35	62.83	64.30	
000090	天健集团	0.31	65410408	0.03	9.81	9.82	66297	918	-0.09	          0.86	9.79	9.95	
002210	飞马国际	0.40	65046644	0.05	12.64	12.65	51243	876	-0.23	          0.40	12.60	12.79	
300589	江龙船艇	3.76	64975892	0.68	18.76	18.78	34294	775	-0.10	         10.28	18.58	19.60	
600862	中航高科	2.74	64948696	0.23	8.63	8.64	75826	1	0.12	          0.96	8.50	8.65	
002568	百润股份	1.63	64677680	0.21	13.12	13.13	49176	1137	-0.29	          1.29	12.89	13.48	
600986	科达股份	5.35	64067904	0.53	10.43	10.44	62678	5	0.10	          1.27	10.02	10.48	
000088	盐 田 港	0.77	63881748	0.06	7.83	7.84	80907	782	0.00	          0.42	8.06	8.06	
002446	盛路通信	1.85	63672220	0.15	8.25	8.26	78470	3725	0.36	          1.85	8.20	8.29	
002651	利君股份	6.33	63515592	0.41	6.89	6.90	91945	1243	-0.13	          2.43	6.53	7.07	
600738	兰州民百	7.49	63455008	0.59	8.46	8.47	75775	1	-0.11	          2.06	7.90	8.67	
300118	东方日升	0.58	63086520	0.07	12.13	12.14	52105	261	0.17	          1.03	12.09	12.23	
300469	信息发展	7.72	63010568	2.56	35.70	35.71	18112	461	-0.35	          6.33	32.95	36.28	
002184	海得控制	10.02	62979624	1.21	13.28	--  	47550	101	0.00	          3.50	13.28	13.28	
300394	天孚通信	2.86	62820896	0.53	19.03	19.05	33596	423	0.11	          2.05	18.41	19.30	
600280	中央商场	0.99	62674960	0.08	8.19	8.20	76546	15	0.12	          0.67	8.10	8.34	
603165	荣晟环保	1.23	62669896	0.61	50.10	50.14	12535	59	-0.01	          3.96	49.50	50.33	
002862	实丰文化	4.24	62309032	1.25	30.68	30.75	20448	42	0.03	         10.22	29.50	32.35	
300081	恒信东方	0.44	62253384	0.05	11.39	11.40	54289	1488	-0.08	          2.21	11.26	11.66	
603833	欧派家居	0.89	62062768	1.25	140.96	140.99	4435	2	0.21	          1.07	139.65	142.52	
300579	数字认证	4.82	61779816	2.01	43.72	43.73	14330	144	0.02	          4.99	41.68	43.88	
601326	秦港股份	1.48	61742836	0.08	5.48	5.49	113257	2	0.00	          2.03	5.42	5.51	
300456	耐威科技	3.84	61041660	1.28	34.58	34.60	17801	568	-2.03	          2.46	33.31	35.44	
600677	航天通信	0.81	60797012	0.08	9.98	9.99	60724	20	-0.09	          1.46	10.11	10.18	
002768	国恩股份	1.14	60670560	0.30	26.53	26.54	23110	494	0.08	          2.66	26.19	26.56	
600310	桂东电力	5.27	60508776	0.27	5.38	5.39	113612	50	0.19	          1.37	5.20	5.58	
300241	瑞丰光电	0.12	60418292	0.02	17.33	17.34	34711	700	0.17	          1.89	17.31	17.76	
002588	史丹利	2.61	59745528	0.19	7.48	7.49	80391	2265	0.13	          1.14	7.30	7.52	
603269	海鸥股份	5.27	59545420	1.78	35.53	35.60	16932	10	0.03	          7.40	33.85	35.74	
002293	罗莱生活	2.58	59509492	0.39	15.47	15.49	38800	2803	0.26	          0.55	15.11	15.50	
600843	上工申贝	3.96	59006076	0.39	10.24	10.25	58025	9	0.59	          1.90	9.85	10.37	
603181	皇马科技	3.77	58932144	0.74	20.39	20.40	29247	11	0.10	          5.85	19.66	20.45	
300604	长川科技	4.15	58911828	1.91	47.88	47.90	12507	158	0.15	          6.57	46.08	48.29	
300581	晨曦航空	2.73	58857472	0.76	28.58	28.59	20280	260	-0.27	          6.46	29.09	30.00	
600185	格力地产	0.75	58856760	0.04	5.39	5.40	108843	227	0.19	          0.53	5.39	5.45	
300716	国立科技	3.28	58770480	0.73	22.98	22.99	25779	477	0.04	          9.66	22.26	23.20	
000957	中通客车	0.32	57928916	0.03	9.48	9.49	60823	817	-0.10	          1.28	9.40	9.77	
300357	我武生物	0.06	57324060	0.03	49.76	49.77	11429	77	-0.05	          0.81	50.20	51.16	
600419	天润乳业	0.12	56006296	0.05	42.42	42.48	12852	1	0.07	          1.44	42.05	45.28	
600064	南京高科	1.71	55783792	0.23	13.65	13.66	40980	10	0.00	          0.53	13.44	13.78	
600057	象屿股份	0.12	55746640	0.01	8.55	8.56	64799	2	-0.22	          0.45	8.58	8.71	
300607	拓斯达	4.07	55704980	2.58	65.89	65.90	8579	162	0.02	          2.63	63.02	66.50	
300291	华录百纳	2.33	55656812	0.27	11.85	11.86	47860	6136	1.28	          0.80	11.58	11.88	
000967	盈峰环境	2.51	55591116	0.20	8.16	8.17	68151	641	0.37	          0.92	7.97	8.58	
000532	华金资本	6.99	55520372	0.69	10.56	10.57	52993	486	0.09	          1.54	9.92	10.86	
002515	金字火腿	1.82	55185812	0.14	7.83	7.84	70724	685	0.00	          1.15	7.82	8.00	
000089	深圳机场	1.64	55049384	0.14	8.69	8.70	63728	2462	0.35	          0.31	8.58	8.70	
002375	亚厦股份	0.89	54954688	0.06	6.78	6.79	80784	639	0.30	          0.69	6.72	7.00	
603797	联泰环保	2.08	54942944	0.37	18.19	18.20	30291	3	0.00	          5.68	18.00	18.40	
600082	海泰发展	4.10	54416104	0.22	5.58	5.59	95837	1	-0.35	          1.52	5.42	5.90	
300689	澄天伟业	3.98	54060348	1.38	36.05	36.06	15233	414	0.14	          8.96	34.51	36.16	
600978	宜华生活	2.00	54018976	0.17	8.69	8.70	62709	126	-0.10	          0.42	8.54	8.71	
300710	万隆光电	4.99	53927284	1.67	35.12	35.13	15690	576	-0.08	          8.97	33.90	35.17	
002022	科华生物	0.38	53642792	0.05	13.20	13.21	40689	573	-0.07	          0.89	13.15	13.35	
603668	天马科技	9.99	53522452	1.03	11.34	--  	47625	20	0.00	          2.56	10.72	11.34	
600717	天津港	0.69	53475952	0.07	10.21	10.22	52523	3	0.10	          0.31	10.15	10.25	
002831	裕同科技	2.29	52963328	1.30	58.00	58.02	9126	100	-0.08	          0.76	56.88	59.18	
002789	建艺集团	3.04	52705064	1.10	37.23	37.25	14131	217	-0.58	          3.81	35.88	39.77	
002459	天业通联	1.60	52687788	0.20	12.73	12.74	41484	401	0.08	          1.07	12.58	12.85	
002342	巨力索具	0.35	52572836	0.02	5.81	5.82	90415	2407	0.00	          1.03	5.80	5.86	
002886	沃特股份	6.21	52552948	1.72	29.39	29.40	18104	539	-0.43	          9.23	28.58	29.55	
601718	际华集团	0.75	52099728	0.04	5.38	5.39	96741	100	0.00	          0.25	5.37	5.44	
600202	哈空调	1.59	51548720	0.12	7.66	7.67	67272	37	0.26	          1.75	7.60	7.80	
603488	展鹏科技	0.95	51500500	0.18	19.05	19.06	27120	11	-0.04	          5.22	18.84	19.20	
002299	圣农发展	0.64	51272000	0.09	14.24	14.25	35885	164	0.07	          0.89	14.09	14.49	
601969	海南矿业	0.41	51187992	0.03	7.43	7.44	68428	60	0.00	          0.35	7.35	7.59	
603607	京华激光	3.57	51092004	1.16	33.70	33.72	15408	1	0.33	          6.76	32.55	33.74	
000158	常山北明	0.89	50977692	0.07	7.96	7.97	64072	1092	0.13	          0.63	7.78	8.07	
000713	丰乐种业	1.65	50878440	0.11	6.78	6.79	75338	2784	-0.14	          2.52	6.65	6.86	
600113	浙江东日	2.70	50758588	0.24	9.13	9.14	55893	9	0.11	          1.75	8.87	9.24	
000926	福星股份	0.19	50683360	0.02	10.50	10.51	48179	2573	-0.09	          0.51	10.55	10.58	
000546	金圆股份	2.58	50612812	0.37	14.71	14.72	34695	290	0.00	          0.61	14.55	14.80	
600888	新疆众和	1.33	50360108	0.08	6.08	6.09	83190	11	0.33	          1.00	6.01	6.09	
002877	智能自控	4.50	50020948	0.86	19.99	20.00	25228	574	-0.29	          8.26	19.08	20.51	
300084	海默科技	2.44	49592896	0.15	6.30	6.31	78919	1794	-0.15	          2.54	6.17	6.36	
000921	海信科龙	0.00	49460888	0.00	13.32	13.33	37090	559	0.15	          0.41	13.29	13.46	
600679	上海凤凰	3.07	49315552	0.50	16.79	16.80	29576	71	0.12	          1.55	16.16	17.12	
601018	宁波港	0.19	49114496	0.01	5.33	5.34	92206	635	0.00	          0.07	5.32	5.35	
002887	绿茵生态	0.68	49046376	0.46	68.40	68.41	7221	162	-0.14	          3.61	67.61	68.97	
000848	承德露露	2.30	48920376	0.21	9.35	9.36	52739	1568	0.11	          0.54	9.19	9.35	
000701	厦门信达	1.82	48861208	0.15	8.37	8.38	58654	1122	0.24	          1.55	8.26	8.39	
603848	好太太	2.71	48844800	0.45	17.06	17.07	28928	20	0.18	          7.06	16.63	17.10	
002717	岭南股份	0.16	48648212	0.04	25.72	25.73	18963	263	0.00	          0.84	25.63	25.98	
603416	信捷电气	3.97	48619020	1.18	30.86	30.87	15931	4	0.06	          4.53	29.97	31.00	
603922	金鸿顺	2.95	48429972	0.69	24.07	24.10	20166	22	-0.57	          6.30	23.60	24.45	
300309	吉艾科技	0.13	48302152	0.03	22.28	22.30	21606	276	-0.26	          0.50	22.23	22.60	
300114	中航电测	1.40	48150720	0.13	9.39	9.40	51302	386	-0.10	          0.87	9.54	9.59	
603917	合力科技	2.75	47961952	0.62	23.19	23.20	20867	18	-0.21	          7.45	22.57	23.26	
300648	星云股份	5.13	47504312	2.60	53.27	53.28	9075	157	0.23	          5.34	50.85	53.57	
603555	贵人鸟	0.66	47145120	0.15	22.71	22.72	20772	5	0.22	          0.33	22.56	22.98	
603856	东宏股份	2.25	46942632	0.38	17.24	17.25	27446	4	0.06	          5.56	16.82	17.30	
600662	强生控股	2.07	46619324	0.10	4.93	4.94	94803	96	0.00	          0.90	4.84	5.09	
603699	纽威股份	1.12	46372696	0.19	17.14	17.19	26914	10	0.18	          0.36	16.89	17.70	
002003	伟星股份	1.26	46372320	0.15	12.09	12.10	38426	365	0.00	          0.81	11.75	12.18	
300632	光莆股份	5.61	46312864	1.02	19.21	19.22	23847	266	0.05	          8.24	18.42	20.01	
300505	川金诺	3.51	46219140	0.93	27.45	27.46	17057	459	0.07	          4.50	27.02	27.50	
603903	中持股份	2.03	45515036	0.63	31.59	31.60	14515	10	-0.08	          5.67	30.75	31.70	
300681	英搏尔	2.43	45472500	1.21	50.93	50.94	8948	242	0.16	          4.73	49.73	51.88	
000802	北京文化	0.92	44932592	0.11	12.11	12.12	37427	701	0.25	          0.97	12.03	12.17	
603507	振江股份	2.56	44734752	0.76	30.39	30.40	14857	19	0.03	          4.73	29.78	30.43	
600211	西藏药业	5.40	44530524	1.76	34.38	34.39	13141	5	0.20	          0.90	32.65	34.59	
600370	三房巷	1.90	44515936	0.06	3.20	3.23	136685	2385	-0.61	          1.71	3.15	3.35	
002200	云投生态	5.03	44482780	0.45	9.39	9.40	47753	668	0.00	          3.39	9.00	9.55	
000951	中国重汽	0.84	44456924	0.13	15.69	15.72	28343	169	-0.05	          0.42	15.57	15.88	
002843	泰嘉股份	4.30	44425828	0.72	17.46	17.47	25439	212	-0.05	          3.03	17.03	17.86	
002557	洽洽食品	3.92	44360536	0.58	15.39	15.40	29156	19	-0.05	          0.58	14.81	15.50	
002041	登海种业	1.66	44302568	0.19	11.64	11.65	38289	556	0.00	          0.44	11.46	11.75	
603110	东方材料	3.62	44107384	0.78	22.35	22.37	19950	31	0.18	          7.77	21.57	22.41	
000697	炼石有色	1.39	43850984	0.26	19.02	19.04	23060	400	0.11	          0.51	18.92	19.13	
603096	新经典	2.82	43806332	1.92	70.00	70.08	6257	1	-0.02	          1.88	67.99	71.28	
300178	腾邦国际	1.71	43773524	0.23	13.70	13.71	31970	662	-0.06	          0.60	13.53	13.89	
002846	英联股份	2.41	43623352	0.34	14.44	14.45	30303	596	0.00	          6.01	14.11	14.60	
600684	珠江实业	0.49	43448060	0.03	6.18	6.19	70069	43	0.00	          0.82	6.18	6.26	
000597	东北制药	1.68	43143432	0.16	9.68	9.69	44891	823	0.00	          0.95	9.52	9.72	
300481	濮阳惠成	3.09	42910332	0.61	20.36	20.37	21240	243	-0.09	          2.91	19.60	20.66	
300430	诚益通	9.49	42777016	1.65	19.03	19.04	23206	380	0.05	          3.51	17.38	19.09	
000613	*ST东海A	0.55	42443716	0.05	9.13	9.14	47344	558	-0.10	          1.78	9.05	9.23	
300260	新莱应材	10.02	42442716	1.23	13.50	--  	32078	126	0.00	          3.17	12.27	13.50	
600371	万向德农	4.57	42135308	0.42	9.61	9.63	43847	6	0.21	          1.95	9.25	9.76	
603617	君禾股份	1.45	41689096	0.30	20.94	20.95	20081	3	0.14	          8.03	20.67	21.15	
600710	ST常林	1.24	41626880	0.08	6.52	6.53	64226	1	-0.45	          1.00	6.48	6.63	
000999	华润三九	0.63	41514484	0.16	25.44	25.45	16383	147	0.04	          0.17	25.25	25.49	
601106	*ST一重	1.68	41456592	0.06	3.63	3.64	114235	10	0.00	          0.17	3.61	3.67	
002377	国创高新	1.38	41400660	0.11	8.09	8.10	51599	467	0.00	          1.19	7.86	8.18	
002344	海宁皮城	0.79	41285784	0.05	6.37	6.38	64732	561	0.00	          0.51	6.32	6.55	
000955	欣龙控股	0.29	41227944	0.02	6.95	6.96	59224	655	0.29	          1.10	6.94	7.06	
600590	泰豪科技	3.79	40965888	0.36	9.86	9.87	42044	30	-0.09	          0.83	9.59	9.90	
300577	开润股份	2.07	40897596	1.36	66.80	66.98	6113	44	0.16	          1.73	66.00	68.50	
600067	冠城大通	0.63	40626104	0.04	6.35	6.36	64037	10	0.00	          0.43	6.28	6.38	
603278	大业股份	2.43	40570512	0.43	18.09	18.10	22574	45	0.06	          4.34	17.80	18.18	
300569	天能重工	2.74	40182344	0.60	22.50	22.51	17905	118	0.22	          2.24	21.90	22.88	
603298	杭叉集团	1.61	39908192	0.24	15.12	15.13	26419	3	-0.06	          1.55	14.94	15.20	
603179	新泉股份	1.92	39733492	0.69	36.58	36.64	10971	2	-0.29	          2.75	35.83	36.80	
603685	晨丰科技	2.78	39633792	0.81	29.91	29.92	13403	15	0.23	          5.36	29.04	29.93	
600890	中房股份	2.64	39537292	0.28	10.90	10.91	36571	22	0.18	          0.63	10.62	11.10	
603359	东珠景观	1.39	39449156	0.45	32.83	32.84	12106	1	0.03	          2.13	32.38	32.86	
002900	哈三联	2.26	39227792	0.55	24.83	24.85	15889	516	0.04	          3.01	24.32	24.90	
002823	凯中精密	2.81	39102052	0.39	14.29	14.30	27387	428	-0.13	          2.78	14.01	14.63	
603320	迪贝电气	2.37	38963392	0.50	21.56	21.59	18287	15	0.05	          7.31	21.18	21.71	
603698	航天工程	3.53	38792608	0.63	18.47	18.50	21019	7	0.16	          0.51	17.96	18.65	
001696	宗申动力	3.32	38668912	0.19	5.91	5.92	65988	1166	-0.16	          0.74	5.73	5.95	
300011	鼎汉技术	3.93	38563092	0.40	10.58	10.59	36945	544	0.00	          0.83	10.30	10.61	
002755	东方新星	6.32	38002136	1.52	25.56	25.57	14671	194	0.04	          4.17	25.50	26.45	
603198	迎驾贡酒	1.93	37976968	0.30	15.88	15.89	24077	43	-0.24	          1.45	15.58	15.96	
600757	长江传媒	1.33	37964340	0.09	6.86	6.87	55824	4	0.00	          0.46	6.78	6.87	
300390	天华超净	10.05	37831752	0.65	7.12	--  	53282	20	0.00	          2.87	6.99	7.12	
300712	永福股份	1.95	37729400	0.39	20.34	20.35	18692	469	0.10	          5.34	20.07	20.39	
603609	禾丰牧业	3.25	37582720	0.28	8.89	8.90	42325	20	0.34	          0.51	8.78	9.00	
002741	光华科技	3.91	37374652	0.56	14.86	14.87	25323	342	-0.33	          0.82	14.36	14.95	
000505	珠江控股	0.24	37266812	0.02	8.18	8.19	45609	508	0.24	          1.27	8.14	8.28	
002417	深南股份	4.26	37175864	0.46	11.25	11.26	33335	729	-0.08	          1.48	10.80	11.50	
600776	东方通信	2.06	37137052	0.13	6.45	6.46	58047	40	0.00	          0.61	6.30	6.47	
002492	恒基达鑫	0.16	37132228	0.01	6.08	6.09	61054	439	0.16	          1.73	6.15	6.18	
300285	国瓷材料	0.11	36133924	0.02	18.45	18.46	19598	317	0.11	          0.48	18.36	18.88	
000617	中油资本	3.56	36098100	0.48	13.94	13.95	25928	158	-0.20	          0.90	13.47	14.12	
000777	中核科技	1.32	35754024	0.18	13.83	13.84	25900	571	0.07	          0.68	13.79	13.91	
000838	财信发展	1.74	35618296	0.09	5.26	5.27	67577	1146	0.19	          1.07	5.18	5.39	
603963	大理药业	2.99	35334556	0.75	25.78	25.79	13815	5	0.12	          5.53	25.07	25.88	
600834	申通地铁	5.71	35057300	0.48	8.88	8.89	39933	70	-0.10	          0.84	8.37	9.04	
300201	海伦哲	2.89	35045324	0.18	6.39	6.40	54947	852	0.00	          0.64	6.28	6.49	
002526	山东矿机	1.95	34668560	0.11	5.73	5.74	60293	434	0.00	          1.31	5.63	5.94	
002388	新亚制程	3.44	34565264	0.26	7.82	7.83	44455	925	-0.12	          1.11	7.73	7.95	
603126	中材节能	0.00	34531464	0.00	8.80	8.81	39247	13	0.00	          0.64	8.81	8.92	
002672	东江环保	1.05	34503584	0.16	15.34	15.35	22545	247	0.07	          0.41	15.28	15.44	
300193	佳士科技	0.80	34501656	0.06	7.52	7.53	45856	1126	-0.12	          1.04	7.48	7.68	
300473	德尔股份	4.02	34305900	1.60	41.39	41.40	8369	102	0.07	          1.79	39.80	41.49	
300123	亚光科技	2.59	34160160	0.29	11.50	11.51	29845	1014	0.09	          1.08	11.31	11.57	
600233	圆通速递	0.70	33833712	0.11	15.77	15.78	21444	3	0.13	          0.27	15.85	15.95	
