代码	名称	涨幅%%	总金额	买价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
08142	德利机械	0.00	3165500	--  	--  	8790000	20000	0.00	          0.88	  0.66	0.360	
08062	俊盟国际	-2.50	3048700	--  	--  	7750000	10000	0.00	          1.61	 21.53	0.390	
08379	汇安智能	-4.82	2751550	--  	--  	6770000	10000	0.00	          0.85	  0.36	0.415	
08158	中国再生医学	0.56	2743620	--  	--  	15650000	35000	0.00	          0.09	  0.26	0.174	
08422	ＷＴ集团	-1.46	2678600	--  	--  	2030000	20000	0.75	          0.20	  0.43	1.370	
08100	智易控股	-1.16	2614245	--  	--  	6077363	6000	2.41	          1.37	  1.38	0.420	
08055	中国网络信息科技	-1.33	2495960	--  	--  	6776000	160000	-1.33	          0.18	  1.08	0.370	
08175	中国数码文化	0.00	2447950	--  	--  	3755000	100000	0.00	          0.19	  2.17	0.660	
08522	德益控股	-0.86	2187280	--  	--  	1856000	20000	-0.86	          0.50	  0.20	1.160	
08373	靛蓝星	4.42	2079100	--  	--  	1760000	5000	1.72	          0.44	  3.30	1.180	
08462	桥英控股	2.58	2036300	--  	--  	1325000	10000	2.58	          0.22	  0.66	1.560	
08307	密迪斯肌	3.70	2029800	--  	--  	3640000	120000	0.00	          0.76	  1.63	0.540	
08266	卓信国际控股	-4.11	1956896	--  	--  	13392000	16000	0.00	          0.32	  0.88	0.146	
08410	安领国际	0.00	1860800	--  	--  	1430000	10000	0.00	          0.14	  1.56	1.300	
08413	亚洲杂货	-5.97	1854100	--  	--  	9660000	10000	0.53	          0.83	  0.73	0.211	
08089	华人策略控股	-1.06	1812524	--  	--  	656800	3600	1.09	          0.32	  0.59	2.820	
08455	礼建德集团	3.47	1785600	--  	--  	1010000	30000	-0.56	          0.13	  3.14	1.730	
08406	合宝丰年	1.59	1509150	--  	--  	4610000	20000	0.00	          0.58	  0.73	0.320	
08292	盛良物流	-6.33	1481900	--  	--  	980000	10000	0.68	          0.12	  0.16	1.600	
08032	非凡中国	0.00	1466473	--  	--  	1651289	8000	0.00	          0.02	  0.62	0.880	
08250	丝路能源	5.36	1385160	--  	--  	23240000	240000	1.72	          0.34	  2.92	0.055	
08279	亚博科技控股	-2.27	1332840	--  	--  	1556000	4000	1.18	          0.01	  0.79	0.880	
08145	电讯首科	4.08	1273560	--  	--  	624000	2000	-0.49	          0.49	 15.45	1.990	
08265	中国之信集团	-1.63	1176440	--  	--  	392000	4000	0.33	          0.02	  1.56	3.010	
08523	常满控股	-3.23	1154800	--  	--  	2570000	100000	0.00	          0.64	  0.39	0.455	
08217	联旺集团	-3.39	1126300	--  	--  	3930000	30000	-1.72	          0.31	  0.49	0.290	
08013	ECI TECH	-2.63	1115740	--  	--  	5920000	40000	0.00	          0.37	  0.69	0.191	
08192	环球能源资源	-4.05	1086536	--  	--  	3070400	36000	0.00	          0.30	  8.35	0.360	
08361	中国育儿网络	2.04	1077680	--  	--  	2186000	2000	2.04	          0.21	  0.20	0.490	
08510	TOPSTANDARDCORP	-0.40	980240	--  	--  	3808000	8000	-0.40	          0.48	  0.87	0.241	
08423	CHI HO DEV	-4.76	973200	--  	--  	790000	20000	0.00	          0.10	  0.84	1.250	
08457	健升物流中国	-5.00	937000	--  	--  	3270000	240000	-1.72	          0.41	  0.58	0.300	
08005	裕兴科技	-1.28	936300	--  	--  	1190000	2000	0.00	          0.07	  1.22	0.820	
08428	国茂控股	-5.17	928404	--  	--  	4080000	288000	2.33	          0.34	  2.70	0.236	
08362	运兴泰集团	14.42	831640	--  	--  	7460000	20000	0.00	          0.53	  8.76	0.104	
08342	飞思达科技	-2.19	804600	--  	--  	595000	5000	0.00	          0.12	  2.02	1.370	
08118	濠亮环球	-1.69	802840	--  	--  	2816000	8000	1.75	          0.56	  0.78	0.290	
08090	中国融保金融集团	-1.16	789180	--  	--  	930000	2000	-1.16	          0.05	  0.35	0.850	
08345	火岩控股	-3.02	740040	--  	--  	126000	2000	0.17	          0.08	  9.26	5.960	
08237	华星控股	5.36	730840	--  	--  	1294000	2000	5.36	          0.04	  1.06	0.560	
08007	环球战略集团	-2.90	729860	--  	--  	5460000	40000	0.00	          0.10	  1.29	0.138	
08001	东方汇财证券	0.00	719120	--  	--  	904000	36000	-1.25	          0.21	  0.67	0.790	
08471	新达控股	0.00	686250	--  	--  	1820000	50000	1.33	          0.23	  0.97	0.380	
08200	修身堂	2.33	681440	--  	--  	15500000	5120000	2.33	          0.28	  2.02	0.044	
08450	钜京控股	-0.53	680680	--  	--  	3620000	10000	-0.53	          0.36	  0.40	0.190	
08415	乐嘉思控股	-0.47	675350	--  	--  	3210000	30000	-0.47	          0.29	  3.31	0.215	
08043	ATLINKS	-4.92	647550	--  	--  	1090000	20000	-1.69	          0.27	  0.61	0.610	
08226	树熊金融集团	-3.43	628188	--  	--  	3136000	4000	-1.50	          0.13	  0.60	0.203	
08519	JIA GROUP	-3.11	624190	--  	--  	3330000	10000	1.08	          0.39	  0.26	0.190	
08485	竣球控股	-4.73	621200	--  	--  	3810000	230000	0.63	          0.38	  1.08	0.165	
08078	ＨＭＶ数码中国	0.83	611990	--  	--  	2545280	20000	0.41	          0.02	  0.42	0.247	
08535	荧德控股	-3.47	604960	--  	--  	4300000	20000	0.00	          0.36	  0.27	0.144	
08157	象兴国际	0.00	601900	--  	--  	2020000	40000	0.00	          0.20	  0.40	0.295	
08050	量子思维	4.79	588140	--  	--  	342000	14000	0.00	          0.03	  0.86	1.690	
08278	CMON	0.00	553100	--  	--  	2170000	1000000	0.00	          0.12	  0.21	0.250	
08231	节能元件	-4.64	545250	--  	--  	2400000	60000	0.00	          0.15	  1.62	0.230	
08085	香港生命科学	-3.30	534856	--  	--  	6088000	4000	0.00	          0.11	  0.58	0.090	
08420	NEXION TECH	-3.45	518850	--  	--  	935000	70000	0.00	          0.16	  1.08	0.570	
08456	民信国际控股	-4.71	509040	--  	--  	1256000	12000	-2.41	          0.31	  1.40	0.420	
08193	汉华专业服务	4.00	505605	--  	--  	9695000	20000	0.00	          0.17	  0.38	0.050	
08385	万里印刷	8.47	494100	--  	--  	1560000	20000	0.00	          0.20	  1.77	0.305	
08195	L&A INTL HOLD	3.64	480216	--  	--  	8472000	240000	0.00	          0.66	  0.50	0.055	
08313	杰地集团	-1.61	468400	--  	--  	1520000	60000	0.00	          0.08	  0.77	0.310	
08328	信义香港	-1.40	460358	--  	--  	216250	8000	0.00	--  	 26.71	2.130	
08325	中国支付通	0.00	451800	--  	--  	490000	10000	0.00	          0.03	  0.53	0.920	
08167	中国新电信	4.37	448096	--  	--  	2748000	200000	0.00	          0.03	  0.87	0.165	
08285	森浩集团	-4.62	437875	--  	--  	1365000	5000	0.00	          0.24	  0.16	0.335	
08257	靖洋集团	-1.72	428550	--  	--  	1520000	10000	1.79	          0.15	  0.37	0.290	
08383	东骏控股	-6.58	426880	--  	--  	1184000	136000	-2.74	          0.15	  0.28	0.370	
08356	中国新华电视	1.25	418220	--  	--  	5060000	150000	0.00	          0.12	  0.47	0.086	
08376	方圆房服集团	-5.17	417160	--  	--  	752000	196000	-1.79	          0.19	  0.18	0.570	
08129	云信投资控股	-3.85	415780	--  	--  	16300000	20000	0.00	          0.55	  0.96	0.026	
08053	比优集团	-3.13	401800	--  	--  	680000	80000	1.64	          0.02	  1.44	0.580	
08046	恒芯中国	0.00	398596	--  	--  	10520000	184000	0.00	          0.13	  0.10	0.038	
08176	超人智能	-2.76	395850	--  	--  	45000	40000	0.00	          0.01	  2.24	8.790	
08041	荟萃国际（控股）	4.35	386040	--  	--  	4140000	140000	-1.03	          0.06	  1.38	0.091	
08181	港深联合	-1.35	376680	--  	--  	1040000	40000	0.00	          0.12	  0.40	0.370	
08419	ＡＶ策划推广	-2.90	370150	--  	--  	560000	5000	1.52	          0.14	  0.87	0.670	
08030	汇联金融服务	-2.25	364250	--  	--  	415000	10000	-1.14	          0.02	  0.69	0.890	
08463	TOMO HOLDINGS	-3.52	355600	--  	--  	260000	100000	1.48	          0.06	  0.86	1.400	
08402	GT STEEL GROUP	0.00	354125	--  	--  	1190000	150000	0.00	          0.25	  1.51	0.300	
08071	中彩网通控股	0.56	353870	--  	--  	1980000	10000	1.13	          0.04	  0.48	0.177	
08513	迎宏控股	-2.04	351180	--  	--  	724000	4000	0.00	          0.18	  0.51	0.500	
08021	汇隆控股	0.00	342800	--  	--  	9650000	1000000	0.00	          0.08	  0.17	0.036	
08069	纵横游控股	0.00	336100	--  	--  	410000	400000	0.00	          0.10	  5.13	0.800	
08299	大唐潼金	0.00	329356	--  	--  	21908000	12000	0.00	          0.10	  1.53	0.015	
08493	龙皇集团	-2.08	327384	--  	--  	1716000	24000	0.00	          0.12	  1.03	0.193	
08487	ISP GLOBAL	0.00	325800	--  	--  	570000	20000	0.00	          0.07	  0.88	0.590	
08400	亚洲先锋娱乐	-5.07	318960	--  	--  	1510000	50000	0.00	          0.15	  0.48	0.216	
08452	富银融资股份	-1.60	310860	--  	--  	256000	30000	-1.60	          0.28	  0.79	1.240	
08059	朝威控股	1.85	308450	--  	--  	560000	40000	0.00	          0.06	  0.13	0.540	
08321	泰锦控股	-4.88	307540	--  	--  	1570000	60000	0.52	          0.20	  0.40	0.200	
08395	齐家控股	-2.26	288460	--  	--  	2260000	100000	1.56	          0.14	  0.79	0.130	
08095	北大青鸟环宇	-0.70	285140	--  	--  	205000	1000	2.17	          0.03	  0.53	1.420	
08315	冠辉集团控股	-5.56	281540	--  	--  	8240000	160000	0.00	          0.11	  0.26	0.036	
08411	K W NELSON GP	0.00	278900	--  	--  	1020000	10000	-1.82	          0.10	  0.89	0.270	
08267	蓝港互动	-3.68	278810	--  	--  	210000	5500	0.00	          0.06	  1.10	1.360	
08212	誉满国际控股	-0.59	276352	--  	--  	1632000	96000	0.00	          0.11	  1.22	0.168	
08347	Ｆ８企业	-1.30	275400	--  	--  	720000	80000	0.00	          0.09	  1.40	0.385	
08003	世大控股	-4.00	274846	--  	--  	3712000	142000	0.00	          0.16	  0.70	0.077	
08331	飞尚非金属	-8.62	269400	--  	--  	490000	20000	-3.64	          0.09	  0.37	0.560	
08431	浩柏国际	1.19	263500	--  	--  	1550000	1380000	0.00	          0.12	  1.21	0.170	
08445	怡康泰工程集团	0.00	253200	--  	--  	510000	100000	0.00	          0.09	  0.70	0.495	
08170	KSL HOLDINGS	-0.56	251440	--  	--  	69000	1000	0.00	          0.02	  0.05	3.570	
08196	建禹集团	5.05	248760	--  	--  	48000	16000	0.00	          0.02	  0.44	5.000	
08075	寰亚传媒	-0.48	246024	--  	--  	1179000	4000	5.56	          0.06	  1.49	0.216	
08113	扬宇科技	-1.49	245327	--  	--  	370864	288	0.00	          0.06	  1.68	0.660	
08179	新煮意控股	0.00	229044	--  	--  	1332000	48000	-0.58	          0.06	  0.31	0.179	
08057	麦迪森控股	3.25	228920	--  	--  	148000	40000	0.00	          0.00	  2.61	1.430	
08102	利宝阁集团	0.00	227550	--  	--  	540000	40000	0.00	          0.07	  0.42	0.415	
08436	德宝集团控股	-3.64	217800	--  	--  	405000	95000	-1.85	          0.10	  0.90	0.540	
08491	COOL LINK	-8.00	216850	--  	--  	620000	20000	1.47	          0.10	  0.81	0.340	
08426	雅居投资控股	0.50	212060	--  	--  	1040000	100000	0.50	          0.13	  0.52	0.196	
08087	中国三三传媒	-9.09	210900	--  	--  	6820000	5000000	0.00	          0.12	  1.37	0.032	
08352	成安控股	-1.33	198100	--  	--  	530000	10000	0.00	          0.08	  0.33	0.370	
08301	明华科技	0.00	197520	--  	--  	208000	8000	0.00	          0.10	  0.14	0.940	
08065	高萌科技	-1.18	195625	--  	--  	470000	100000	2.44	          0.12	  0.36	0.420	
08407	兴证国际	0.00	192440	--  	--  	156000	2000	1.63	          0.00	  1.52	1.230	
08425	兴铭控股	3.76	192040	--  	--  	140000	20000	0.00	          0.04	  0.11	1.330	
08029	太阳国际	1.39	185350	--  	--  	255000	45000	0.00	          0.02	  0.60	0.760	
08136	英马斯集团	-2.90	182550	--  	--  	540000	40000	1.52	          0.05	  0.04	0.325	
08405	恒智控股	2.22	181160	--  	--  	196000	16000	0.00	          0.05	  0.95	0.910	
08427	瑞强集团	1.89	180800	--  	--  	680000	8000	0.00	          0.11	  0.11	0.265	
08281	中国金典集团	3.57	180320	--  	--  	632000	40000	0.00	          0.06	  1.33	0.285	
08350	骏溢环球金融	-2.63	177240	--  	--  	488000	32000	0.00	          0.06	  0.61	0.365	
08086	新维国际控股	0.00	176160	--  	--  	670400	4000	0.00	          0.02	  0.15	0.260	
08437	德斯控股	-1.79	173040	--  	--  	320000	8000	1.85	          0.05	  0.17	0.540	
08103	万泰企业股份	-6.43	171000	--  	--  	140000	20000	-2.24	          0.10	  4.82	1.210	
08377	申酉控股	2.08	170700	--  	--  	350000	20000	0.00	          0.04	  0.51	0.480	
08309	万成环球控股	0.00	168100	--  	--  	410000	150000	0.00	          0.07	  0.30	0.410	
08009	华夏能源控股	0.00	167440	--  	--  	3540000	1000000	0.00	          0.17	  1.22	0.047	
08509	威扬酒业控股	-2.70	166400	--  	--  	232000	16000	0.00	          0.06	  1.45	0.710	
08163	万德金融	-2.38	160720	--  	--  	1960000	1000000	0.00	          0.10	  0.09	0.082	
08153	科地农业	-3.33	155990	--  	--  	1360000	35000	2.65	          0.07	  1.10	0.118	
08430	春能控股	0.00	153250	--  	--  	475000	70000	0.00	          0.07	  0.33	0.325	
08198	乐透互娱	-2.30	153204	--  	--  	900000	100000	0.00	          0.03	  1.11	0.169	
08126	Ｇ．Ａ．控股	-5.43	152900	--  	--  	336000	144000	0.00	          0.07	  1.72	0.480	
08143	华夏医疗	0.85	149916	--  	--  	1276000	4000	0.00	          0.05	  2.02	0.118	
08495	1957 & CO.	0.00	149600	--  	--  	340000	96000	0.00	          0.11	  1.50	0.440	
08165	华普智通	-11.11	149540	--  	--  	4580000	80000	0.00	          0.20	  0.63	0.035	
08183	尚捷集团控股	1.09	149525	--  	--  	325000	325000	1.09	          0.07	  1.13	0.460	
08308	古兜控股	1.64	148320	--  	--  	80000	4000	0.00	          0.01	  0.09	1.890	
08416	HM INTL HLDGS	5.63	137700	--  	--  	190000	60000	0.00	          0.05	  0.91	0.710	
08037	中国生物科技服务	0.00	136800	--  	--  	80000	40000	0.00	          0.01	  0.26	1.710	
08246	北方新能源	8.00	134800	--  	--  	480000	16000	0.00	          0.01	  0.35	0.275	
08178	中国信息科技	-0.79	132672	--  	--  	1056000	24000	0.00	          0.02	  0.08	0.125	
08191	鸿伟亚洲	-3.33	132000	--  	--  	450000	150000	0.00	          0.05	  0.19	0.290	
08506	福纺控股	-2.05	122136	--  	--  	864000	24000	2.14	          0.09	  0.54	0.143	
08355	超智能控股	0.00	119000	--  	--  	340000	50000	0.00	          0.03	  3.47	0.350	
08460	基地锦标集团	0.00	117220	--  	--  	510000	170000	0.00	          0.05	  0.50	0.229	
08232	CLASSIFIED GP	-3.36	116300	--  	--  	100000	10000	0.00	          0.02	  0.10	1.190	
08412	高门集团	0.00	115000	--  	--  	460000	200000	0.00	          0.06	  2.35	0.250	
08320	沛然环保	-4.00	108740	--  	--  	670000	50000	0.00	          0.06	  9.05	0.160	
08229	FUTURE DATA	6.45	105475	--  	--  	320000	35000	0.00	          0.08	  0.37	0.305	
08346	创新电子控股	0.00	104000	--  	--  	400000	200000	0.00	          0.07	  0.73	0.260	
08240	展程控股	0.45	102980	--  	--  	460000	20000	0.00	          0.04	  0.75	0.224	
08311	圆美光电	25.00	102400	--  	--  	280000	60000	0.00	          0.02	  1.41	0.320	
08360	利骏集团香港	0.61	102200	--  	--  	616000	60000	0.00	          0.13	  0.82	0.165	
08366	浙江联合投资	0.00	101300	--  	--  	160000	50000	0.00	          0.01	  0.20	0.630	
08130	智城控股	-2.82	96780	--  	--  	560000	80000	1.18	          0.02	  0.65	0.180	
08187	永骏国际控股	0.00	96700	--  	--  	70000	25000	0.00	          0.01	  0.85	1.380	
08023	邝文记	0.00	96000	--  	--  	228000	72000	0.00	          0.04	  0.95	0.425	
08048	御德国际控股	5.21	95624	--  	--  	956000	682000	1.00	          0.05	  1.50	0.100	
08287	ZIONCOM	-1.22	95100	--  	--  	230000	20000	1.25	          0.03	  0.11	0.415	
08019	皓文控股	7.14	94130	--  	--  	763000	40000	0.00	          0.04	  8.24	0.115	
08429	冰雪集团	-1.35	93700	--  	--  	130000	5000	0.00	          0.03	  0.13	0.720	
08242	宏创高科	-0.71	93330	--  	--  	670000	10000	0.72	          0.05	  0.45	0.140	
08152	明梁控股	0.00	90000	--  	--  	320000	40000	-1.72	          0.05	  0.54	0.285	
08225	中国医疗集团	0.00	89000	--  	--  	340000	100000	-1.89	          0.03	  4.72	0.270	
08120	国农金融投资	-1.56	88040	--  	--  	660000	20000	-5.97	          0.07	  0.24	0.130	
08171	中国趋势	0.00	87440	--  	--  	9040000	1280000	0.00	          0.02	  0.15	0.010	
08027	吉辉控股	4.23	85555	--  	--  	1150000	1015000	0.00	          0.04	  0.43	0.071	
08476	大洋环球控股	-1.41	83740	--  	--  	120000	18000	0.00	          0.04	  0.30	0.700	
08049	吉林长龙药业	0.74	82200	--  	--  	60000	4000	0.00	          0.03	  1.42	1.370	
08221	PF GROUP	1.38	81780	--  	--  	580000	20000	5.00	          0.03	  0.78	0.142	
08039	KNK HOLDINGS	5.00	81600	--  	--  	40000	8000	5.00	          0.01	  0.42	2.000	
08201	宝联控股	-4.88	80531	--  	--  	206750	6750	0.00	          0.08	  0.28	0.390	
08283	正力控股	-0.68	80500	--  	--  	55000	15000	0.00	          0.01	  0.07	1.480	
08417	大地教育	-2.50	79500	--  	--  	100000	10000	0.00	          0.01	  0.11	0.770	
08446	ITP HOLDINGS	-0.52	76000	--  	--  	20000	10000	0.00	          0.00	  0.02	3.800	
08371	尝高美集团	-1.16	74160	--  	--  	88000	48000	-1.16	          0.02	  0.12	0.830	
08025	亚洲资产	-7.23	72522	--  	--  	436000	10000	1.99	          0.02	  3.59	0.167	
08295	中植资本国际	0.50	72000	--  	--  	360000	360000	0.00	          0.01	  3.33	0.200	
08260	银合控股	-9.23	71600	--  	--  	120000	20000	0.00	          0.01	  0.38	0.600	
08312	中国瀚亚	5.00	71500	--  	--  	110000	10000	-3.08	          0.01	  0.48	0.650	
08162	港银控股	-3.85	69600	--  	--  	140000	90000	0.00	          0.03	  2.33	0.500	
08365	建泉国际控股	-2.00	69250	--  	--  	140000	10000	0.00	          0.03	  0.38	0.500	
08199	中国万桐园	0.00	69000	--  	--  	250000	50000	0.00	          0.03	  0.25	0.280	
08067	东方大学城控股	-3.05	67580	--  	--  	19000	1000	0.00	          0.01	  0.98	3.780	
08188	骏杰集团控股	3.92	66500	--  	--  	256000	28000	1.92	          0.05	  0.59	0.255	
08270	中国煤层气	-11.11	65120	--  	--  	880000	40000	0.00	          0.07	  0.55	0.076	
08268	迪臣建设	-0.52	64016	--  	--  	336000	40000	0.00	          0.03	  0.13	0.190	
08082	仁智国际集团	0.47	61440	--  	--  	290000	5000	0.00	          0.03	  0.68	0.216	
08093	万星控股	-5.05	56400	--  	--  	30000	10000	0.00	          0.01	  0.38	1.880	
08117	中国基础能源	0.00	55900	--  	--  	60000	30000	0.00	          0.01	  0.37	0.930	
08149	浩德控股	0.00	55800	--  	--  	180000	50000	0.00	          0.02	  1.43	0.310	
08595	御德国际控股股权	0.00	54520	--  	--  	28402000	32000	0.00	          1.59	0.00	0.010	
08081	互娱中国	0.00	53825	--  	--  	1399600	120000	0.00	          0.03	  0.06	0.039	
08018	汇财金融投资	-1.32	53055	--  	--  	354000	500	0.00	          0.03	  1.07	0.150	
08245	安悦国际控股	0.00	51000	--  	--  	1075000	100000	-2.08	          0.03	  0.43	0.047	
08123	华亿金控	2.78	48624	--  	--  	684000	6000	0.00	          0.01	  0.18	0.078	
08159	辉煌科技	-3.30	48350	--  	--  	110000	70000	0.00	          0.02	  0.57	0.430	
08481	盛龙锦秀国际	0.00	48150	--  	--  	110000	110000	0.00	          0.02	  0.92	0.435	
08112	基石金融	0.45	47640	--  	--  	216000	96000	0.00	          0.02	  0.33	0.220	
08363	SDM GROUP	-1.39	45530	--  	--  	129000	10000	0.00	          0.04	  7.87	0.345	
08432	太平洋酒吧	-0.68	45340	--  	--  	310000	250000	0.00	          0.04	  0.63	0.153	
08262	宏强控股	2.50	43800	--  	--  	100000	20000	-3.53	          0.01	  2.94	0.435	
08218	毅高国际控股	-0.55	43480	--  	--  	240000	100000	0.00	          0.03	  1.08	0.182	
08202	汇创控股	-3.68	41720	--  	--  	270000	50000	0.64	          0.03	  3.29	0.151	
08465	高科桥	-0.68	40660	--  	--  	14000	12000	0.69	          0.01	  0.05	2.870	
08472	立高控股	-2.94	39650	--  	--  	60000	5000	0.00	          0.01	  0.16	0.660	
08121	超凡网络	2.94	38380	--  	--  	380000	150000	-2.78	          0.02	  0.26	0.098	
08186	同仁资源	8.11	38076	--  	--  	444000	2000	0.00	          0.05	  1.29	0.089	
08020	宏海控股集团	-5.31	38070	--  	--  	360000	100000	0.00	          0.01	  0.53	0.112	
08166	中国农业生态	1.25	37260	--  	--  	460000	20000	0.00	          0.01	  0.25	0.081	
08133	铸能控股	0.00	34200	--  	--  	180000	180000	0.00	          0.01	  0.04	--  	
08072	罗马集团	-4.13	33131	--  	--  	281250	20000	-1.69	          0.01	  0.15	0.118	
08258	西北实业	3.17	31920	--  	--  	140000	20000	0.00	          0.04	  0.36	0.228	
08111	中科光电	-3.85	30000	--  	--  	400000	400000	0.00	          0.03	  1.71	0.075	
08203	凯顺能源	0.00	27500	--  	--  	100000	100000	0.00	          0.02	  0.28	0.275	
08109	麒麟集团控股	0.00	26295	--  	--  	1455000	15000	0.00	          0.03	  0.14	0.019	
08211	浙江永安	4.29	26280	--  	--  	120000	50000	0.00	          0.03	  0.49	0.219	
08251	优越集团控股	1.61	26100	--  	--  	40000	40000	-3.08	          0.01	  0.14	0.650	
08026	长达健康	0.00	26000	--  	--  	100000	100000	0.00	          0.01	  0.21	0.260	
08092	ITE HOLDINGS	-2.50	25440	--  	--  	324000	28000	0.00	          0.04	  0.44	0.078	
08269	富誉控股	-3.33	22350	--  	--  	190000	40000	0.00	          0.02	  0.13	0.118	
08131	辰罡科技	0.58	21830	--  	--  	125000	5000	0.00	          0.04	  0.85	0.175	
08501	庄皇集团公司	-0.67	20760	--  	--  	14000	10000	0.00	          0.01	  0.27	1.490	
08108	福泽集团	-3.57	19524	--  	--  	244000	2000	0.00	          0.03	  0.83	0.080	
08213	新智控股	-3.85	18800	--  	--  	380000	200000	0.00	          0.01	  0.23	0.055	
08045	南大苏富特	-2.15	18630	--  	--  	102000	90000	-0.55	          0.02	  0.36	0.185	
08052	陆庆娱乐	-1.32	18560	--  	--  	240000	100000	0.00	          0.01	  0.21	0.079	
08243	大贺传媒	-1.32	16775	--  	--  	45000	10000	0.00	          0.02	  0.18	0.370	
08190	康佰控股	-11.48	15360	--  	--  	300000	300000	5.88	          0.01	  3.26	0.052	
08296	中国生命集团	0.00	14480	--  	--  	56000	40000	0.00	          0.01	  0.44	0.255	
08333	阿仕特朗金融	-5.08	14000	--  	--  	50000	45000	0.00	          0.01	  0.19	0.280	
08079	易还财务投资	-3.45	14000	--  	--  	25000	25000	-3.45	          0.01	  0.13	--  	
08172	拉近网娱	0.00	13600	--  	--  	40000	40000	0.00	          0.00	  0.12	0.340	
08148	奥柏中国	-1.33	13580	--  	--  	96000	20000	8.03	          0.01	  0.09	0.142	
08051	讯智海	1.56	13000	--  	--  	1000	1000	0.00	          0.00	  0.16	13.000	
08035	骏高控股	-1.96	12500	--  	--  	50000	50000	0.00	          0.01	  0.19	0.250	
08290	亚势备份	3.49	12300	--  	--  	140000	40000	-1.11	          0.01	  0.16	0.087	
08063	环球大通集团	-4.46	12255	--  	--  	119000	50000	0.00	          0.00	  4.52	0.102	
08409	海鑫集团	0.00	12150	--  	--  	30000	30000	0.00	          0.00	  0.23	0.405	
08282	智傲控股	0.00	11760	--  	--  	12000	12000	0.00	          0.01	  0.42	0.980	
08421	永顺控股香港	0.00	11250	--  	--  	25000	25000	0.00	          0.00	  0.02	0.450	
08368	中国创意控股	5.14	10834	--  	--  	49000	18000	0.00	          0.00	  0.09	0.214	
08271	环球数码创意	0.43	9720	--  	--  	42000	12000	0.00	          0.00	  0.24	0.230	
