代码	名称	涨幅%%	总金额	买价	卖价	总量	现量	涨速%%	换手%%	量比	今开	最高	
08156	众彩股份	1.27	2562350	--  	--  	3240000	30000	1.27	          0.10	  0.74	0.790	0.800	
08228	国艺娱乐	0.00	2491600	--  	--  	7060000	160000	1.41	          0.16	  0.27	0.350	0.360	
08136	英马斯集团	11.94	2371200	--  	--  	6400000	70000	0.00	          0.64	  9.50	0.340	0.390	
08331	飞尚非金属	8.47	2323100	--  	--  	3650000	30000	0.00	          0.65	  2.06	0.590	0.700	
08437	德斯控股	-3.03	2300760	--  	--  	4800000	24000	1.05	          0.80	  1.89	0.495	0.500	
08142	德利机械	-4.11	2296650	--  	--  	6470000	10000	0.00	          0.65	  1.04	0.365	0.365	
08439	新百利融资	0.00	2286080	--  	--  	1216000	60000	0.00	          0.88	  4.52	1.880	1.880	
08377	申酉控股	-7.22	2235800	--  	--  	4970000	10000	1.12	          0.62	 15.15	0.460	0.475	
08133	铸能控股	0.63	2200340	--  	--  	13460000	20000	-1.83	          0.38	  1.69	0.160	0.165	
08359	HYPEBEAST	-1.30	2183973	--  	--  	2840100	20000	-1.30	          0.14	  0.11	0.790	0.790	
08147	汇思太平洋	-1.61	2134284	--  	--  	8760000	12000	0.41	          0.16	  0.71	0.250	0.250	
08427	瑞强集团	3.64	2032120	--  	--  	7200000	80000	-1.72	          1.16	  1.69	0.280	0.295	
08436	德宝集团控股	3.70	1919850	--  	--  	3550000	100000	1.82	          0.89	  8.18	0.540	0.560	
08411	K W NELSON GP	5.08	1876650	--  	--  	6180000	20000	0.00	          0.62	  4.95	0.295	0.315	
08315	冠辉集团控股	6.06	1834950	--  	--  	51940000	30000	0.00	          0.66	  4.12	0.035	0.038	
08257	靖洋集团	0.00	1785250	--  	--  	6450000	20000	0.00	          0.65	  1.01	0.275	0.290	
08071	中彩网通控股	3.33	1783920	--  	--  	9585000	150000	0.00	          0.21	  2.84	0.183	0.190	
08513	迎宏控股	11.58	1766580	--  	--  	3552000	60000	0.00	          0.89	  3.75	0.470	0.530	
08430	春能控股	0.00	1749575	--  	--  	5630000	5000	3.23	          0.88	  1.51	0.310	0.320	
08532	宝发控股	-8.33	1721936	--  	--  	7712000	32000	0.46	          0.96	  0.59	0.238	0.238	
08292	盛良物流	-3.08	1717900	--  	--  	1370000	300000	0.00	          0.17	  0.93	1.270	1.350	
08337	直通电讯	3.45	1635530	--  	--  	9280000	100000	1.69	          0.30	  0.36	0.174	0.188	
08367	倩碧控股	-2.08	1629760	--  	--  	7210000	30000	3.07	          0.90	  0.57	0.235	0.236	
08198	乐透互娱	3.39	1625416	--  	--  	6616000	16000	1.24	          0.21	  0.53	0.236	0.255	
08240	展程控股	2.12	1622720	--  	--  	6820000	160000	0.42	          0.53	  4.04	0.234	0.243	
08487	ISP GLOBAL	-2.50	1599400	--  	--  	2090000	40000	0.00	          0.26	  0.41	0.800	0.840	
08340	域高金融	3.23	1585950	--  	--  	3250000	10000	-1.03	          0.51	  0.85	0.475	0.495	
08186	同仁资源	-1.30	1471743	--  	--  	19240040	100000	0.00	          2.31	  4.22	0.075	0.089	
08379	汇安智能	-1.41	1456150	--  	--  	4170000	10000	0.00	          0.52	  0.57	0.350	0.355	
08112	基石金融	6.14	1446268	--  	--  	5865200	72000	-2.02	          0.51	  6.52	0.237	0.260	
08246	北方新能源	0.00	1375000	--  	--  	4976000	80000	0.00	          0.14	  1.73	0.275	0.300	
08128	中国地能	-6.40	1374456	--  	--  	8336000	200000	-0.62	          0.21	  0.21	0.170	0.174	
08308	古兜控股	-1.64	1352720	--  	--  	740000	24000	0.00	          0.08	  1.90	1.830	1.890	
08055	中国网络信息科技	-1.35	1271160	--  	--  	3448000	104000	0.00	          0.09	  0.44	0.370	0.370	
08118	濠亮环球	3.57	1263920	--  	--  	4416000	8000	1.75	          0.88	  0.92	0.280	0.290	
08167	中国新电信	0.57	1229296	--  	--  	6910000	192000	0.00	          0.07	  3.48	0.179	0.179	
08043	ATLINKS	-1.72	1203400	--  	--  	2090000	15000	0.00	          0.52	  2.74	0.570	0.610	
08410	安领国际	-1.55	1148800	--  	--  	900000	10000	-1.55	          0.09	  2.04	1.290	1.290	
08463	TOMO HOLDINGS	3.23	1122520	--  	--  	700000	40000	0.00	          0.16	  0.75	1.620	1.620	
08001	东方汇财证券	-1.16	1120800	--  	--  	1316000	72000	0.00	          0.30	  0.33	0.850	0.860	
08213	新智控股	13.70	1115540	--  	--  	12830000	70000	0.00	          0.31	  6.27	0.073	0.110	
08385	万里印刷	-3.03	1093600	--  	--  	3370000	20000	-1.54	          0.42	  1.23	0.320	0.340	
08428	国茂控股	0.00	1089456	--  	--  	4488000	624000	0.00	          0.37	  3.24	0.239	0.248	
08231	节能元件	-6.96	1019950	--  	--  	4720000	50000	-0.47	          0.29	  4.39	0.216	0.223	
08050	量子思维	-12.15	1013660	--  	--  	460000	2000	0.00	          0.03	  0.48	2.470	2.470	
08090	中国融保金融集团	1.19	1007820	--  	--  	1204000	2000	0.00	          0.07	  0.63	0.850	0.880	
08356	中国新华电视	3.13	1003014	--  	--  	10062000	50000	0.00	          0.25	  0.55	0.096	0.100	
08301	明华科技	0.00	1001840	--  	--  	1064000	88000	3.23	          0.53	  5.41	0.940	0.960	
08523	常满控股	-2.27	998225	--  	--  	2320000	100000	0.00	          0.58	  3.72	0.440	0.440	
08452	富银融资股份	0.00	995960	--  	--  	822000	2000	-1.63	          0.91	  1.10	1.210	1.240	
08059	朝威控股	-3.70	994550	--  	--  	1870000	15000	-1.89	          0.20	  0.56	0.540	0.540	
08457	健升物流中国	-2.06	945200	--  	--  	3990000	100000	0.00	          0.50	  0.60	0.242	0.242	
08199	中国万桐园	3.33	942800	--  	--  	3180000	10000	1.64	          0.32	  7.57	0.295	0.310	
08065	高萌科技	2.38	887300	--  	--  	2030000	10000	1.18	          0.51	  0.88	0.445	0.450	
08195	L&A INTL HOLD	1.23	876310	--  	--  	10556800	24000	0.00	          0.82	  0.27	0.080	0.086	
08426	雅居投资控股	-1.72	874760	--  	--  	3880000	100000	2.70	          0.48	  0.64	0.226	0.230	
08526	荣丰集团亚洲	-1.35	856750	--  	--  	2360000	120000	2.82	          0.41	  0.48	0.370	0.380	
08266	卓信国际控股	-1.36	846928	--  	--  	5776000	160000	-0.68	          0.14	  1.19	0.143	0.150	
08046	恒芯中国	-2.50	786952	--  	--  	19836000	2072000	0.00	          0.24	  0.27	0.040	0.040	
08192	环球能源资源	-1.47	758940	--  	--  	2304000	12000	1.52	          0.22	  0.80	0.340	0.340	
08021	汇隆控股	0.00	752470	--  	--  	19990000	1610000	0.00	          0.16	  1.71	0.038	0.039	
08406	合宝丰年	1.61	742450	--  	--  	2430000	20000	1.61	          0.30	  0.46	0.305	0.315	
08376	方圆房服集团	11.11	712680	--  	--  	1208000	40000	1.69	          0.30	  3.82	0.550	0.620	
08432	太平洋酒吧	3.14	711420	--  	--  	4380000	20000	0.00	          0.51	 14.70	0.158	0.165	
08413	亚洲杂货	-1.06	706040	--  	--  	3730000	10000	1.09	          0.32	  0.54	0.189	0.197	
08081	互娱中国	-2.44	677771	--  	--  	16708480	10000	0.00	          0.31	  1.34	0.041	0.041	
08366	浙江联合投资	-6.35	671300	--  	--  	1120000	40000	0.00	          0.08	  2.65	0.610	0.610	
08535	荧德控股	3.68	660420	--  	--  	4780000	100000	0.00	          0.40	  1.29	0.137	0.142	
08187	积木集团	-2.68	659150	--  	--  	475000	5000	0.00	          0.10	  1.52	1.390	1.450	
08422	ＷＴ集团	4.84	658000	--  	--  	520000	10000	7.44	          0.05	  0.21	1.240	1.300	
08460	基地锦标集团	0.44	643980	--  	--  	2900000	830000	0.44	          0.29	  0.42	0.220	0.226	
08007	环球战略集团	1.57	638763	--  	--  	4952940	10000	0.78	          0.09	  1.17	0.129	0.130	
08037	中国生物科技服务	-1.00	613570	--  	--  	305060	20000	0.00	          0.04	  1.05	2.050	2.070	
08421	永顺控股香港	-1.11	587225	--  	--  	1375000	5000	0.00	          0.23	  1.53	0.435	0.445	
08255	神州数字	-1.11	579180	--  	--  	666000	6000	-1.11	          0.14	  2.57	0.890	0.900	
08030	汇联金融服务	1.15	511300	--  	--  	580000	5000	0.00	          0.03	  0.74	0.870	0.890	
08429	冰雪集团	-2.74	502150	--  	--  	715000	5000	-1.39	          0.15	  0.31	0.710	0.720	
08161	医汇集团	-5.68	491480	--  	--  	5610000	20000	0.00	          0.54	 18.70	0.088	0.095	
08113	扬宇科技	-1.47	490361	--  	--  	732160	510000	0.00	          0.12	  1.42	0.670	0.670	
08361	中国育儿网络	0.00	485790	--  	--  	1048000	12000	0.00	          0.10	  0.57	0.465	0.475	
08175	中国数码文化	-1.54	444725	--  	--  	705000	10000	1.59	          0.04	  0.78	0.650	0.650	
08157	象兴国际	1.61	441600	--  	--  	1420000	100000	0.00	          0.14	  0.87	0.310	0.315	
08328	信义香港	0.48	436800	--  	--  	208000	4000	0.96	--  	138.93	2.100	2.110	
08179	新煮意控股	3.28	434412	--  	--  	2316800	12000	0.00	          0.11	  0.22	0.182	0.189	
08431	浩柏国际	0.00	423670	--  	--  	2420000	250000	0.00	          0.19	  3.99	0.176	0.176	
08456	民信国际控股	1.20	422140	--  	--  	1020000	8000	0.00	          0.26	  2.26	0.415	0.425	
08145	电讯首科	-3.81	421900	--  	--  	184000	4000	0.00	          0.14	  0.38	2.300	2.340	
08342	飞思达科技	4.35	408250	--  	--  	295000	5000	3.60	          0.06	  0.17	1.370	1.450	
08056	饮食概念	3.51	404475	--  	--  	1400000	5000	1.72	          0.17	  0.74	0.285	0.300	
08471	新达控股	-1.32	403300	--  	--  	1070000	50000	0.00	          0.13	  0.84	0.370	0.380	
08416	HM INTL HLDGS	7.46	401350	--  	--  	555000	20000	0.00	          0.14	  7.60	0.680	0.750	
08450	钜京控股	-1.60	381680	--  	--  	2080000	250000	1.10	          0.21	  1.21	0.186	0.186	
08493	龙皇集团	2.19	368448	--  	--  	1896000	12000	-2.60	          0.13	  1.44	0.187	0.201	
08491	COOL LINK	-1.16	365025	--  	--  	845000	10000	-1.16	          0.14	  0.13	0.430	0.450	
08506	福纺控股	-1.32	361404	--  	--  	2496000	12000	0.68	          0.25	  1.39	0.144	0.150	
08265	中国之信集团	0.00	341080	--  	--  	112000	8000	0.00	          0.01	  0.35	3.040	3.050	
08283	正力控股	1.57	339500	--  	--  	260000	10000	0.78	          0.05	  0.25	1.270	1.340	
08485	竣球控股	-1.15	333580	--  	--  	1940000	10000	0.00	          0.19	  0.73	0.174	0.176	
08272	华人饮食集团	-10.53	331320	--  	--  	18780000	20000	0.00	          0.59	  0.50	0.019	0.019	
08217	联旺集团	-1.72	313950	--  	--  	1090000	100000	0.00	          0.09	  0.43	0.290	0.290	
08078	ＨＭＶ数码中国	0.41	312800	--  	--  	1300000	20000	0.00	          0.01	  0.15	0.240	0.243	
08455	礼建德集团	0.00	312700	--  	--  	180000	10000	0.00	          0.02	  0.12	1.800	1.800	
08415	乐嘉思控股	-1.92	306720	--  	--  	1230000	10000	2.00	          0.11	  0.20	0.255	0.255	
08347	Ｆ８企业	0.00	305760	--  	--  	728000	200000	0.00	          0.09	  0.19	0.420	0.420	
08383	东骏控股	-1.47	290680	--  	--  	856000	40000	-1.47	          0.11	  0.88	0.340	0.340	
08085	香港生命科学	-1.16	287944	--  	--  	3384000	4000	0.00	          0.06	  0.38	0.085	0.087	
08079	易还财务投资	0.00	285959	--  	--  	525306	5000	3.70	          0.24	 16.81	0.570	0.570	
08229	FUTURE DATA	-3.03	280025	--  	--  	865000	170000	0.00	          0.22	  1.19	0.345	0.345	
08350	骏溢环球金融	2.67	277400	--  	--  	744000	8000	1.32	          0.09	  0.23	0.375	0.385	
08091	奥传思维控股	5.04	274380	--  	--  	1870000	20000	0.00	          0.26	  1.56	0.139	0.152	
08080	北亚策略	0.00	262936	--  	--  	1950000	8000	0.00	          0.07	  1.53	0.134	0.137	
08419	ＡＶ策划推广	0.00	252300	--  	--  	425000	30000	0.00	          0.11	  0.30	0.590	0.610	
08178	中国信息科技	0.00	248640	--  	--  	2040000	24000	0.00	          0.04	  0.14	0.121	0.124	
08313	杰地集团	0.00	245700	--  	--  	780000	150000	0.00	          0.04	  0.29	0.315	0.315	
08089	华人策略控股	0.00	244018	--  	--  	91200	1800	1.50	          0.04	  0.11	2.700	2.700	
08026	长达健康	1.92	239825	--  	--  	905000	10000	0.00	          0.07	  2.92	0.265	0.265	
08519	JIA GROUP	1.57	233010	--  	--  	1210000	150000	0.52	          0.14	  0.56	0.192	0.197	
08009	华夏能源控股	2.44	221700	--  	--  	5224000	20000	-2.33	          0.24	  0.44	0.041	0.043	
08013	ECI TECH	2.27	219760	--  	--  	1220000	20000	0.00	          0.08	  0.30	0.178	0.182	
08018	汇财金融投资	13.79	215682	--  	--  	1509000	740000	15.38	          0.12	  4.73	0.142	0.143	
08166	中国农业生态	0.00	209880	--  	--  	2540000	200000	0.00	          0.04	  0.53	0.084	0.084	
08299	大唐潼金	0.00	202428	--  	--  	13464000	36000	0.00	          0.06	  1.39	0.016	0.016	
08250	丝路能源	1.72	202000	--  	--  	3515000	20000	1.72	          0.05	  0.32	0.058	0.059	
08510	TOPSTANDARDCORP	2.47	197008	--  	--  	816000	40000	2.89	          0.10	  0.71	0.240	0.249	
08476	大洋环球控股	0.00	188000	--  	--  	258000	2000	-1.33	          0.09	  1.21	0.740	0.750	
08362	运兴泰集团	-0.77	187860	--  	--  	1440000	20000	0.00	          0.10	  0.51	0.125	0.135	
08256	金利通	-2.78	182828	--  	--  	5356000	68000	0.00	          0.44	  0.16	0.034	0.036	
08395	齐家控股	-0.77	181760	--  	--  	1420000	60000	0.78	          0.09	  0.70	0.130	0.130	
08407	兴证国际	0.00	173560	--  	--  	132000	40000	0.00	          0.00	  0.51	1.320	1.320	
08176	超人智能	5.49	163050	--  	--  	20000	5000	0.00	          0.00	  1.00	8.050	8.450	
08053	比优集团	1.72	161400	--  	--  	280000	100000	1.72	          0.01	  0.65	0.560	0.590	
08278	CMON	0.00	160800	--  	--  	640000	160000	0.00	          0.04	  0.55	0.250	0.255	
08033	爱达利网络	0.00	158860	--  	--  	584000	2000	0.00	          0.10	  4.20	0.270	0.290	
08051	讯智海	-2.93	158280	--  	--  	12600	1000	0.80	          0.05	  4.57	12.600	12.660	
08371	尝高美集团	0.00	153480	--  	--  	192000	8000	1.27	          0.05	  0.85	0.800	0.810	
08203	凯顺能源	3.33	152090	--  	--  	491000	50000	0.00	          0.09	  0.21	0.310	0.310	
08405	恒智控股	-2.20	147680	--  	--  	164000	52000	0.00	          0.04	  1.93	0.910	0.910	
08373	靛蓝星	0.00	145050	--  	--  	140000	5000	0.00	          0.04	  0.32	1.070	1.070	
08102	利宝阁集团	0.00	144500	--  	--  	340000	50000	0.00	          0.04	  0.31	0.425	0.425	
08126	Ｇ．Ａ．控股	4.49	133100	--  	--  	304000	28000	0.00	          0.06	  1.44	0.445	0.465	
08325	中国支付通	-1.05	132000	--  	--  	140000	10000	1.08	          0.01	  0.33	0.950	0.970	
08242	宏创高科	0.72	130170	--  	--  	940000	50000	0.72	          0.07	  0.86	0.138	0.142	
08412	高门集团	1.92	128600	--  	--  	490000	240000	0.00	          0.06	  0.59	0.260	0.265	
08400	亚洲先锋娱乐	0.50	127670	--  	--  	640000	100000	0.50	          0.06	  0.38	0.205	0.205	
08093	万星控股	0.00	124950	--  	--  	70000	55000	0.00	          0.02	  1.23	1.720	1.790	
08171	中国趋势	0.00	123200	--  	--  	12320000	320000	0.00	          0.03	  0.96	0.010	0.010	
08409	海鑫集团	3.61	123100	--  	--  	290000	100000	0.00	          0.04	  2.54	0.420	0.430	
08230	中国宇天	0.00	121250	--  	--  	250000	140000	0.00	          0.03	  1.17	0.480	0.510	
08035	骏高控股	5.69	118750	--  	--  	470000	50000	0.00	          0.08	  6.71	0.250	0.260	
08029	太阳国际	1.37	114800	--  	--  	155000	30000	0.00	          0.01	  0.35	0.720	0.760	
08243	大贺传媒	0.00	113325	--  	--  	295000	50000	0.00	          0.12	  2.01	0.380	0.390	
08285	森浩集团	1.64	112850	--  	--  	370000	5000	3.33	          0.07	  0.53	0.305	0.315	
08465	高科桥	-1.02	110800	--  	--  	38000	2000	0.00	          0.01	  0.51	2.900	2.920	
08269	富誉控股	-0.84	110710	--  	--  	960000	10000	5.36	          0.12	  0.17	0.120	0.123	
08280	中国数字视频	0.00	108620	--  	--  	150000	40000	0.00	          0.02	  3.13	0.730	0.730	
08123	华亿金控	-2.86	108234	--  	--  	1536000	72000	-2.86	          0.02	  1.17	0.071	0.071	
08232	CLASSIFIED GP	4.46	106200	--  	--  	95000	10000	5.41	          0.02	  0.14	1.120	1.170	
08295	中植资本国际	0.50	104680	--  	--  	520000	20000	0.00	          0.01	  3.17	0.199	0.205	
08472	立高控股	1.61	103950	--  	--  	165000	10000	0.00	          0.04	  1.83	0.630	0.630	
08095	北大青鸟环宇	-0.70	103890	--  	--  	74000	4000	1.43	          0.01	  0.23	1.430	1.430	
08402	GT STEEL GROUP	0.00	103700	--  	--  	350000	5000	0.00	          0.07	  1.08	0.295	0.300	
08267	蓝港互动	1.59	102975	--  	--  	80000	1000	0.00	          0.02	  0.28	1.300	1.300	
08420	NEXION TECH	1.79	102800	--  	--  	180000	100000	0.00	          0.03	  0.65	0.560	0.580	
08152	明梁控股	0.00	102650	--  	--  	350000	30000	0.00	          0.06	  1.01	0.295	0.300	
08193	汉华专业服务	2.04	102630	--  	--  	2125000	50000	4.17	          0.04	  0.60	0.049	0.050	
08143	华夏医疗	-2.42	101780	--  	--  	844000	60000	0.00	          0.04	  0.85	0.122	0.122	
08048	御德国际控股	2.97	100096	--  	--  	968000	360000	0.00	          0.05	  1.59	0.102	0.104	
08212	誉满国际控股	-4.49	99472	--  	--  	586001	320000	0.00	          0.04	  2.57	0.170	0.170	
08417	大地教育	-2.56	99100	--  	--  	130000	10000	1.33	          0.01	  0.40	0.760	0.780	
08189	泰达生物	-1.82	97600	--  	--  	355000	5000	-1.82	          0.04	  1.02	0.275	0.275	
08181	港深联合	-2.70	96240	--  	--  	264000	16000	0.00	          0.03	  0.40	0.365	0.365	
08368	中国创意控股	8.80	94581	--  	--  	412000	20000	0.43	          0.03	  2.22	0.220	0.235	
08191	鸿伟亚洲	3.33	93000	--  	--  	300000	300000	0.00	          0.04	  0.21	0.310	0.310	
08365	建泉国际控股	-3.92	90650	--  	--  	185000	175000	0.00	          0.04	  1.20	0.490	0.490	
08321	泰锦控股	-1.58	90110	--  	--  	480000	10000	0.00	          0.06	  0.56	0.188	0.190	
08160	GOLDWAY EDU	-10.00	82020	--  	--  	180000	12000	0.00	          0.03	  2.27	0.485	0.485	
08075	寰亚传媒	-1.92	78871	--  	--  	388100	4000	0.00	          0.02	  1.26	0.202	0.207	
08153	科地农业	-1.68	76050	--  	--  	650000	300000	0.00	          0.04	  0.89	0.117	0.117	
08108	福泽集团	1.28	75922	--  	--  	986000	24000	2.60	          0.11	  3.75	0.077	0.077	
08070	侨洋国际控股	0.00	75750	--  	--  	135000	60000	0.00	          0.07	  2.50	0.570	0.570	
08132	中油港燃	1.89	73818	--  	--  	1399113	40000	1.89	          0.02	  0.14	0.052	0.053	
08121	超凡网络	3.88	73090	--  	--  	690000	10000	0.00	          0.04	  1.19	0.106	0.107	
08052	陆庆娱乐	-1.33	72940	--  	--  	970000	350000	-2.63	          0.05	  0.98	0.074	0.076	
08282	智傲控股	-9.09	72040	--  	--  	68000	40000	2.04	          0.04	  0.41	1.110	1.170	
08129	云信投资控股	-3.85	71960	--  	--  	2880000	40000	0.00	          0.10	  0.33	0.025	0.025	
08088	海汇国际科技	-3.33	70936	--  	--  	2366000	8000	0.00	          0.02	  0.97	0.030	0.030	
08480	飞霓控股	1.25	69580	--  	--  	172000	80000	0.00	          0.03	  1.18	0.400	0.405	
08109	麒麟集团控股	0.00	68385	--  	--  	3960000	510000	0.00	          0.09	  0.57	0.017	0.018	
08023	邝文记	-6.45	66660	--  	--  	150000	6000	0.00	          0.03	  0.38	0.455	0.455	
08307	密迪斯肌	-1.79	66040	--  	--  	120000	4000	1.85	          0.02	  0.07	0.550	0.560	
08425	兴铭控股	-2.19	65640	--  	--  	48000	4000	-2.19	          0.01	  0.02	1.370	1.370	
08358	卓珈控股	-3.08	64200	--  	--  	50000	5000	-1.56	          0.01	  1.47	1.290	1.290	
08005	裕兴科技	1.28	63320	--  	--  	80000	2000	1.28	          0.00	  0.16	0.810	0.810	
08117	中国基础能源	-2.06	57100	--  	--  	60000	30000	-1.04	          0.01	  0.46	0.950	0.960	
08057	麦迪森控股	1.26	56200	--  	--  	36000	4000	6.62	          0.00	  0.41	1.700	1.700	
08251	优越集团控股	-2.82	55700	--  	--  	80000	30000	0.00	          0.02	  0.16	0.700	0.700	
08333	阿仕特朗金融	0.00	52650	--  	--  	175000	100000	0.00	          0.02	  0.27	0.300	0.305	
08239	首都金融控股	-4.55	51612	--  	--  	482000	272000	0.00	          0.04	  1.74	0.105	0.110	
08329	海王英特龙	0.00	50200	--  	--  	140000	30000	0.00	          0.03	  0.72	0.355	0.370	
08221	PF GROUP	-1.34	49980	--  	--  	340000	20000	0.00	          0.02	  0.94	0.147	0.147	
08245	安悦国际控股	5.36	48280	--  	--  	810000	190000	-1.67	          0.02	  0.15	0.060	0.060	
08237	华星控股	-1.67	47900	--  	--  	82000	2000	-1.67	          0.00	  0.07	0.590	0.600	
08345	火岩控股	0.00	46580	--  	--  	8000	2000	0.00	          0.01	  0.05	5.820	5.830	
08346	创新电子控股	3.77	42800	--  	--  	160000	10000	0.00	          0.03	  1.41	0.265	0.275	
08317	财华社集团	0.00	37860	--  	--  	46000	4000	0.00	          0.01	  4.60	0.840	0.870	
08375	弘浩国际控股	0.00	36250	--  	--  	170000	50000	-0.48	          0.02	  0.13	0.215	0.215	
08135	正美丰业	-5.66	35000	--  	--  	70000	60000	0.00	          0.01	  0.11	0.490	0.510	
08155	南华资产控股	0.00	34888	--  	--  	712000	712000	0.00	          0.01	  1.06	0.049	0.049	
08027	吉辉控股	-6.58	34790	--  	--  	490000	490000	0.00	          0.02	  0.12	0.071	0.071	
08495	1957 & CO.	0.00	34400	--  	--  	80000	4000	0.00	          0.03	  0.29	0.430	0.430	
08087	中国三三传媒	-3.13	33080	--  	--  	1100000	80000	0.00	          0.02	  0.52	0.030	0.031	
08028	天时软件	0.00	32820	--  	--  	620000	600000	0.00	          0.02	  1.23	0.051	0.053	
08120	国农金融投资	-1.49	30972	--  	--  	236000	60000	-0.75	          0.02	  0.08	0.125	0.133	
08076	新利软件	1.40	29525	--  	--  	205000	5000	0.00	          0.02	  0.39	0.144	0.145	
08501	庄皇集团公司	0.00	27000	--  	--  	18000	18000	0.00	          0.01	  0.27	1.500	1.500	
08169	环康集团	3.85	25620	--  	--  	160000	10000	1.25	          0.02	  0.60	0.160	0.162	
08320	沛然环保	1.69	24530	--  	--  	140000	120000	0.00	          0.01	  0.41	0.168	0.180	
08202	汇创控股	0.00	24420	--  	--  	160000	100000	0.00	          0.02	  0.35	0.153	0.153	
08218	毅高国际控股	-3.94	21648	--  	--  	116000	8000	0.00	          0.01	  0.41	0.186	0.195	
