代码	名称	涨幅%%	总金额	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	
002230	科大讯飞	1.64	3689696512	1.00	61.99	62.00	592324	6637	0.08	          5.01	60.50	
600585	海螺水泥	4.49	2338789376	1.47	34.19	34.20	694543	155	0.12	          1.74	32.73	
600111	北方稀土	3.14	1976500480	0.42	13.79	13.80	1424624	24	0.00	          3.92	13.47	
000672	上峰水泥	8.92	1432381568	1.14	13.91	13.92	1067011	15629	-0.56	         13.11	12.80	
600392	盛和资源	3.95	1366610432	0.69	18.13	18.14	749094	285	-0.16	          6.98	17.41	
600549	厦门钨业	2.31	1205098752	0.59	26.12	26.13	458959	9	0.08	          4.24	25.49	
00268	金蝶国际	14.89	1195939072	0.880	6.780	6.790	181806096	1628000	-0.15	          6.25	5.830	
601636	旗滨集团	7.16	1179929472	0.48	7.18	7.19	1685657	138	0.42	          6.71	6.65	
000789	万年青	6.64	1074176384	0.78	12.51	12.52	875117	12410	-0.62	         14.27	11.76	
002927	泰永长征	0.69	1021319360	0.38	55.59	55.60	182761	4021	-0.12	         77.94	55.97	
300678	中科信息	2.52	906362176	1.60	65.19	65.20	134145	1798	-0.30	         53.66	66.34	
000636	风华高科	3.45	891311936	0.43	12.89	12.90	683982	3849	0.00	          7.81	12.54	
600720	祁连山	2.91	826249728	0.34	12.04	12.05	693719	13	0.00	          8.94	11.70	
000795	英洛华	10.07	766470528	0.59	6.45	--  	1202842	1996	0.00	         17.54	5.90	
300737	科顺股份	7.13	758224512	1.13	16.97	16.98	444163	4492	-0.40	         29.09	15.90	
002074	国轩高科	5.21	720153152	1.12	22.59	22.60	321997	3371	0.09	          5.10	21.43	
600348	阳泉煤业	0.90	709019520	0.08	8.95	8.98	795898	3677	0.90	          3.31	8.80	
600801	华新水泥	7.62	702092928	1.08	15.40	15.41	476198	89	1.33	          4.90	14.18	
002202	金风科技	1.94	627508224	0.35	18.36	18.37	340337	2745	0.16	          1.21	17.90	
600782	新钢股份	3.93	623372928	0.27	7.13	7.14	888257	17	0.28	          3.19	6.82	
000568	泸州老窖	3.81	595085248	2.21	60.24	60.25	99871	655	0.07	          0.71	58.00	
00914	海螺水泥	3.73	586450240	1.550	43.100	43.150	13770789	488000	-0.23	          1.06	41.200	
300099	精准信息	2.81	584659136	0.21	7.68	7.69	745992	5505	0.13	         19.02	8.01	
000877	天山股份	1.30	573414400	0.15	11.72	11.73	491351	8364	0.43	          5.58	11.45	
603506	南都物业	10.00	573361280	3.95	43.44	--  	135392	3	1.02	         68.24	40.88	
03888	金山软件	4.41	567527232	1.250	29.550	29.600	19459968	367000	0.34	          1.42	28.000	
