代码	名称	涨幅%%	总金额	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	
601318	中国平安	-0.86	3538649600	-0.60	68.79	68.80	514761	13	0.00	          0.48	68.85	
00939	建设银行	-1.28	3427639808	-0.110	8.480	8.490	407125376	29760000	0.47	          0.17	8.500	
02318	中国平安	-0.46	2270535936	-0.400	86.000	86.050	26660612	1318000	0.47	          0.36	85.100	
000651	格力电器	-1.55	2162866944	-0.82	52.18	52.19	413145	5422	-0.03	          0.69	52.59	
603019	中科曙光	-6.03	1802738176	-3.13	48.84	48.85	355794	6	-0.28	          5.53	51.50	
01398	工商银行	-1.40	1764170368	-0.100	7.020	7.030	252573520	13008000	0.57	          0.29	7.050	
600460	士兰微	-4.01	1742025984	-0.67	16.04	16.05	1065379	10	0.06	          8.54	16.56	
002049	紫光国芯	-3.94	1668640640	-1.90	46.26	46.27	351558	6990	0.15	          5.83	48.00	
600030	中信证券	-1.32	1665238016	-0.25	18.69	18.70	885780	286	0.00	          0.90	18.79	
000333	美的集团	-1.08	1652444160	-0.66	60.40	60.41	272072	2397	0.07	          0.43	60.70	
00005	汇丰控股	-0.78	1494580608	-0.600	76.500	76.550	19530566	1788400	-0.20	          0.10	76.500	
000977	浪潮信息	-5.41	1467383808	-1.15	20.10	20.11	709959	12575	0.40	          5.53	21.00	
000063	中兴通讯	-1.30	1390967808	-0.43	32.71	32.72	424090	4075	0.15	          1.24	33.00	
601398	工商银行	-0.92	1245072000	-0.06	6.43	6.44	1934815	1263	0.00	          0.07	6.46	
300017	网宿科技	-1.82	1206937472	-0.25	13.48	13.49	888075	11776	-0.06	          5.53	13.68	
00388	香港交易所	-0.69	1201846784	-2.000	288.800	289.000	4180331	269400	0.07	          0.34	288.000	
603986	兆易创新	-2.11	1177292672	-4.16	192.80	192.99	60304	25	0.03	          4.09	198.88	
02800	盈富基金	-0.31	1021307904	-0.100	--  	--  	32366152	1309000	0.32	--  	31.600	
01299	友邦保险	-1.18	1009955904	-0.800	67.000	67.100	15151348	1877400	0.30	          0.13	67.350	
600029	南方航空	-2.65	980334528	-0.31	11.36	11.38	861734	11	0.00	          1.23	11.55	
02382	舜宇光学科技	-2.18	980263808	-3.200	143.200	143.300	6864205	237100	0.28	          0.63	144.700	
300353	东土科技	-1.45	975596480	-0.27	18.39	18.40	528502	19539	0.05	         16.13	18.50	
600570	恒生电子	-3.62	968888512	-1.93	51.35	51.37	184621	6	0.16	          2.99	52.86	
300476	胜宏科技	-3.47	954786176	-1.11	30.84	30.85	309325	9618	0.49	         16.59	31.35	
300431	暴风集团	-6.08	948522624	-1.79	27.66	27.67	333146	8230	-0.31	         14.20	29.00	
601166	兴业银行	-1.29	941144256	-0.23	17.66	17.67	531544	20	-0.10	          0.28	17.80	
600340	华夏幸福	-0.84	910202176	-0.30	35.59	35.60	257074	56	-0.02	          0.87	35.89	
002925	盈趣科技	-1.80	901498752	-1.78	97.09	97.10	91915	1691	0.00	         12.26	98.01	
002405	四维图新	-3.59	899360128	-0.89	23.89	23.90	369736	5763	-0.03	          3.60	24.50	
002839	张家港行	-3.79	886876672	-0.38	9.63	9.64	912966	9450	0.21	         10.94	9.94	
002415	海康威视	-1.47	886325312	-0.64	42.93	42.95	206143	1900	-0.06	          0.28	43.32	
02018	瑞声科技	-2.81	870441792	-4.500	155.300	155.400	5639956	201000	0.13	          0.46	157.000	
00175	吉利汽车	-1.13	853239488	-0.300	26.150	26.200	32711540	1454000	0.58	          0.36	26.400	
601668	中国建筑	-0.56	833960896	-0.05	8.88	8.89	938945	29	-0.10	          0.32	8.92	
02828	恒生中国企业	-0.54	821685888	-0.700	--  	--  	6467346	235600	0.08	--  	127.500	
601939	建设银行	-1.34	811335680	-0.11	8.06	8.07	1005414	2496	0.12	          1.05	8.14	
600352	浙江龙盛	-2.25	809647616	-0.28	12.15	12.16	661690	110	0.25	          2.16	12.40	
600036	招商银行	-1.11	798808448	-0.34	30.39	30.40	263176	54	-0.06	          0.13	30.57	
02628	中国人寿	-1.06	780548160	-0.250	23.250	23.300	33728264	2694000	0.00	          0.45	23.100	
000732	泰禾集团	-0.10	778133952	-0.03	30.36	30.37	259478	4995	0.03	          2.09	30.12	
300377	赢时胜	-4.33	766922240	-0.67	14.80	14.81	510405	7926	0.68	         10.01	15.31	
000001	平安银行	-0.83	757090752	-0.10	11.91	11.92	635594	4750	0.17	          0.38	11.98	
300170	汉得信息	-5.03	701457856	-0.80	15.10	15.11	449161	6398	0.73	          6.76	15.81	
300110	华仁药业	-2.08	692776320	-0.15	7.06	7.07	968640	9427	-0.13	          8.19	7.17	
300216	千山药机	-5.90	686999552	-0.82	13.08	13.09	518148	12542	0.08	         19.85	13.76	
600050	中国联通	-1.12	684231104	-0.07	6.19	6.20	1103114	120	0.00	          0.52	6.23	
600703	三安光电	-1.68	668326592	-0.45	26.25	26.26	253510	18	-0.03	          0.62	26.48	
600789	鲁抗医药	-6.05	653411392	-0.67	10.41	10.42	620632	122	0.77	         10.67	10.88	
002241	歌尔股份	-2.67	651994368	-0.42	15.30	15.31	421825	8477	0.07	          1.55	15.54	
002594	比亚迪	-2.48	649479488	-1.64	64.36	64.37	99781	2885	-0.21	          0.88	65.70	
