代码	名称	涨幅%%	总金额	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	
000665	湖北广电	2.41	632891008	0.28	11.89	11.90	522014	6733	0.59	          8.21	11.83	
000868	安凯客车	5.37	632385600	0.38	7.45	7.46	855632	9894	0.00	         12.30	7.05	
603356	华菱精工	3.03	619293696	0.86	29.37	29.40	207517	97	-2.88	         62.24	29.77	
002175	东方网络	9.96	615326592	0.79	8.72	--  	725260	1112	0.00	         13.68	7.88	
000877	天山股份	3.58	615129856	0.40	11.57	11.58	531904	9398	-0.25	          6.04	11.18	
600720	祁连山	0.78	589359552	0.09	11.70	11.71	503593	32	-0.16	          6.49	11.60	
000519	中兵红箭	1.93	586069568	0.17	8.96	8.97	644375	5020	0.11	          8.76	9.00	
000936	华西股份	3.28	557041408	0.25	7.87	7.88	696613	6798	0.00	          9.32	7.58	
002877	智能自控	10.01	554507840	2.81	30.87	--  	180216	331	0.00	         58.97	30.87	
000839	中信国安	0.75	554434752	0.06	8.04	8.05	696296	16939	0.12	          1.78	7.95	
300699	光威复材	3.79	541928512	2.04	55.84	55.85	96183	657	0.07	         10.45	53.75	
600536	中国软件	7.76	526255392	1.13	15.68	15.69	335652	98	-0.24	          6.79	14.45	
300459	金科文化	5.69	519309440	0.70	13.00	13.01	402303	3313	0.00	          7.70	12.52	
06869	长飞光纤光缆	0.53	508779968	0.200	37.950	38.000	13944505	206500	0.00	          3.97	35.200	
002362	汉王科技	3.79	504776256	0.93	25.48	25.49	199257	1525	-0.07	         11.20	24.33	
00011	恒生银行	0.84	491781984	1.600	191.200	191.300	2564635	223000	0.00	          0.13	190.500	
002076	雪 莱 特	6.45	471943008	0.36	5.94	5.95	789993	4848	0.00	         16.74	5.51	
002063	远光软件	2.76	465566304	0.31	11.53	11.54	405595	3912	0.09	          7.58	11.18	
600060	海信电器	1.99	455465472	0.33	16.95	16.96	270267	108	0.18	          2.07	16.56	
300496	中科创达	1.50	454270240	0.48	32.56	32.57	137288	997	0.12	          6.15	31.85	
300066	三川智慧	3.50	446696224	0.17	5.02	5.03	866529	7422	0.40	          9.13	5.09	
002666	德联集团	10.05	440230496	0.64	7.01	--  	649300	411	0.00	         14.63	6.34	
002307	北新路桥	8.04	436988256	0.88	11.82	11.83	376099	7171	-1.16	          6.75	10.90	
300077	国民技术	0.78	420237280	0.07	9.04	9.05	470592	5635	0.56	          8.68	8.86	
000066	中国长城	1.94	419733824	0.14	7.33	7.34	570977	4461	0.00	          2.29	7.17	
300677	英科医疗	4.88	415624448	3.59	77.09	77.10	55031	560	0.14	         22.64	73.51	
601117	中国化学	5.28	381388672	0.36	7.18	7.19	540397	37	-0.41	          1.10	6.87	
300556	丝路视觉	0.97	376322368	0.26	27.05	27.06	138403	1190	0.33	         22.22	27.04	
600756	浪潮软件	2.33	375997536	0.39	17.12	17.13	218863	8	-0.05	          6.75	16.70	
300386	飞天诚信	1.95	374650944	0.34	17.75	17.76	210290	1440	0.06	         10.27	17.22	
300498	温氏股份	1.03	366063328	0.23	22.59	22.60	162061	1400	0.18	          0.46	22.36	
002657	中科金财	5.82	364047712	1.19	21.62	21.63	168347	1364	0.05	          6.11	20.46	
000625	长安汽车	0.50	362323840	0.06	12.18	12.19	298148	2736	-0.07	          0.79	12.13	
300314	戴维医疗	3.04	359209312	0.44	14.88	14.89	230651	1870	-0.79	         12.20	14.40	
300520	科大国创	2.82	358261504	0.69	25.19	25.20	144729	1262	0.32	         12.85	24.31	
000996	中国中期	1.54	354703104	0.25	16.44	16.45	215057	4127	-0.47	          6.23	16.20	
603506	南都物业	10.00	345656352	3.59	39.49	--  	93931	1	0.00	         47.34	35.85	
00066	港铁公司	1.50	344618880	0.650	43.750	43.850	7877697	573500	0.23	          0.13	43.400	
002123	梦网集团	4.57	342797792	0.52	11.89	11.90	290428	3345	-0.07	          4.91	11.48	
002716	金贵银业	0.94	338329248	0.18	19.38	19.39	174597	3057	-0.04	          5.61	19.17	
300468	四方精创	6.23	329001600	2.46	41.97	41.98	79125	662	-0.25	         11.83	39.15	
600338	西藏珠峰	3.51	323680192	1.35	39.75	39.76	81026	12	0.84	          5.12	39.45	
002569	步森股份	5.60	323086464	1.15	21.68	21.70	150274	1791	-0.27	         10.84	20.41	
002486	嘉麟杰	0.59	320174304	0.03	5.11	5.12	616981	3789	0.00	          7.65	5.08	
300560	中富通	4.51	320037504	1.49	34.49	34.50	92637	929	0.61	         22.42	34.77	
600446	金证股份	0.12	313079584	0.02	16.42	16.44	187107	50	-0.05	          2.33	16.30	
002009	天奇股份	4.52	311879424	0.75	17.34	17.35	181063	866	-0.33	          6.43	16.67	
002069	獐子岛	10.02	310964704	0.46	5.05	--  	633587	1198	0.00	          9.23	4.59	
300208	恒顺众昇	4.92	310091328	0.59	12.58	12.59	243542	2718	-0.07	          4.21	12.50	
000009	中国宝安	1.42	298634816	0.09	6.42	6.43	459226	2832	0.00	          2.17	6.46	
601958	金钼股份	2.66	295964608	0.20	7.71	7.72	386135	153	0.00	          1.20	7.52	
300288	朗玛信息	1.04	289316000	0.26	25.34	25.35	114000	924	0.04	          5.62	25.24	
600565	迪马股份	6.20	289277440	0.25	4.28	4.29	684603	484	-0.22	          2.89	4.02	
002879	长缆科技	3.86	287483328	1.42	38.20	38.21	75850	1198	0.00	         21.67	36.77	
002458	益生股份	3.76	282753824	0.53	14.62	14.63	195435	2033	0.21	         11.18	13.97	
002651	利君股份	10.03	281572896	0.69	7.57	--  	379185	2206	0.00	         10.02	6.89	
300157	恒泰艾普	2.55	276921280	0.18	7.22	7.23	377318	5164	-0.54	          6.15	7.03	
00291	华润啤酒	0.15	274487040	0.050	33.950	34.000	8078047	406000	0.15	          0.25	34.000	
00806	惠理集团	6.65	272098208	0.510	8.160	8.180	33587096	394000	0.25	          1.81	7.800	
603648	畅联股份	1.68	270126528	0.33	19.92	19.93	136945	15	0.20	         14.86	19.50	
300248	新开普	3.13	269276928	0.43	14.18	14.19	189381	1534	0.07	          9.27	13.76	
300485	赛升药业	2.50	268296704	0.76	31.20	31.21	84883	722	-0.21	         10.05	31.49	
600202	哈空调	5.20	268233504	0.42	8.49	8.50	313136	125	0.71	          8.17	8.36	
000762	西藏矿业	0.28	268087680	0.04	14.41	14.42	184421	2229	0.14	          3.87	14.29	
300020	银江股份	2.23	267696416	0.25	11.44	11.45	238397	7469	0.53	          3.85	11.10	
000957	中通客车	10.00	260050672	0.97	10.67	--  	247782	2394	0.00	          5.19	9.67	
002401	中远海科	1.07	249277744	0.13	12.32	12.33	203547	2635	0.00	          6.76	12.08	
300063	天龙集团	3.97	248636448	0.22	5.76	5.77	435982	6486	0.70	         10.63	5.46	
000800	一汽轿车	0.63	248521392	0.07	11.11	11.12	222965	2054	0.18	          1.58	11.00	
000638	万方发展	9.96	248054800	0.95	10.49	--  	244017	625	0.00	          7.89	9.41	
600822	上海物贸	3.16	247159808	0.42	13.70	13.71	182512	47	0.44	          4.61	13.24	
002795	永和智控	9.97	246621152	1.44	15.88	--  	158929	725	0.00	         24.93	14.33	
002570	贝因美	5.00	244574752	0.27	5.67	5.68	429620	3402	-0.17	          4.20	5.37	
002648	卫星石化	0.46	242077536	0.08	17.38	17.39	138371	1406	-0.10	          1.73	17.00	
600139	西部资源	1.11	240912464	0.07	6.35	6.36	380451	16	0.47	          5.75	6.26	
603026	石大胜华	1.55	239775392	0.33	21.56	21.58	109774	3	0.05	          7.82	22.30	
002249	大洋电机	3.00	237056816	0.20	6.86	6.90	346714	4273	-0.71	          2.55	6.63	
600523	贵航股份	9.98	234918016	1.48	16.31	--  	145949	3	0.00	          5.06	15.37	
600326	西藏天路	0.75	232818496	0.07	9.35	9.37	247703	10	0.00	          2.86	9.32	
600691	阳煤化工	6.12	231933168	0.20	3.47	3.48	672444	163	-0.28	          3.83	3.30	
600651	飞乐音响	0.95	226871152	0.09	9.52	9.55	234614	1	0.32	          2.38	9.74	
002264	新 华 都	0.71	224629008	0.06	8.48	8.49	262603	2219	0.00	          4.56	8.36	
600602	云赛智联	1.49	222614704	0.11	7.51	7.52	287826	101	0.00	          3.27	7.72	
002727	一心堂	2.62	219573824	0.65	25.43	25.44	86379	530	-0.15	          3.23	24.70	
600074	ST保千里	4.87	217499296	0.11	2.37	--  	930676	51	0.00	          9.14	2.25	
300722	新余国科	0.89	217453984	0.31	35.10	35.12	60619	785	-0.36	         30.31	34.80	
000980	众泰汽车	2.96	216263072	0.32	11.12	11.13	195929	1502	0.09	          3.71	10.78	
300532	今天国际	2.41	214054736	0.66	28.09	28.10	76453	303	-0.03	         11.60	27.30	
603578	三星新材	3.37	213356928	1.28	39.09	39.12	54492	80	0.75	         17.08	38.00	
00123	越秀地产	5.08	212231376	0.090	1.850	1.860	115833472	6004000	0.54	          0.93	1.780	
601212	白银有色	0.65	211178352	0.04	6.24	6.25	338170	659	0.16	          1.72	6.19	
300333	兆日科技	5.19	209567072	0.43	8.71	8.72	243525	3937	-0.10	          7.36	8.24	
000408	藏格控股	0.06	208757024	0.01	16.86	16.89	121747	459	-0.05	          2.73	16.86	
300221	银禧科技	1.37	208309264	0.23	16.98	16.99	122516	966	0.18	          3.04	16.76	
000756	新华制药	4.60	207118576	0.59	13.40	13.41	153674	1024	0.30	          5.00	12.84	
002367	康力电梯	3.86	206985840	0.35	9.40	9.41	217067	1745	-0.20	          4.17	9.35	
002506	协鑫集成	3.04	206921040	0.13	4.39	4.40	478100	6717	0.00	          1.89	4.27	
603305	旭升股份	0.88	206288064	0.30	34.15	34.24	58765	25	0.71	         14.13	34.46	
002481	双塔食品	3.69	205216480	0.16	4.50	4.51	458204	4887	-0.21	          4.07	4.32	
600418	江淮汽车	1.48	204524064	0.12	8.25	8.26	247851	137	0.00	          1.71	8.11	
600686	金龙汽车	2.33	203518176	0.32	14.00	14.01	144586	21	-0.20	          3.27	13.80	
002847	盐津铺子	0.27	202594800	0.08	29.24	29.25	70189	1183	0.90	         19.88	28.95	
002382	蓝帆医疗	1.64	200357264	0.28	17.36	17.37	114257	970	-0.05	          2.35	17.30	
002850	科达利	4.21	198305984	2.32	57.45	57.49	33943	233	0.42	          5.48	59.42	
002276	万马股份	3.69	197936864	0.30	8.41	8.42	240818	6068	0.36	          2.57	8.06	
600571	信雅达	2.12	189454096	0.21	10.12	10.13	186209	32	-0.09	          4.39	9.86	
600459	贵研铂业	3.12	189326400	0.62	20.49	20.50	93348	82	0.29	          3.58	19.80	
002400	省广股份	1.14	188726608	0.06	5.32	5.33	351279	1609	0.00	          2.13	5.24	
000928	中钢国际	4.40	185061824	0.27	6.40	6.41	294884	7531	0.16	          3.97	6.13	
002477	雏鹰农牧	1.28	183665888	0.05	3.94	3.95	463411	2887	0.25	          2.48	3.89	
601718	际华集团	3.59	182557536	0.20	5.77	5.78	319998	43	0.17	          0.83	5.55	
002261	拓维信息	1.28	180847776	0.09	7.12	7.13	253323	2087	0.14	          2.61	7.03	
300620	光库科技	5.06	180489824	1.81	37.59	37.60	47299	589	-0.41	         21.50	35.98	
002326	永太科技	2.39	176062352	0.23	9.86	9.87	177992	2842	-0.09	          3.31	9.69	
601222	林洋能源	0.95	174757456	0.08	8.45	8.46	204160	14	-0.23	          1.17	8.43	
300019	硅宝科技	0.40	173143584	0.04	10.13	10.14	169769	749	0.00	          8.28	10.13	
300112	万讯自控	0.55	171897696	0.06	10.90	10.91	153888	1298	0.00	          8.82	11.40	
300184	力源信息	1.35	171891248	0.16	11.99	12.00	142394	914	0.00	          4.72	11.79	
300339	润和软件	1.49	171888896	0.16	10.86	10.87	159009	1483	-0.36	          3.08	10.65	
300228	富瑞特装	4.43	171710416	0.44	10.37	10.38	168392	3598	0.10	          4.20	9.93	
600816	安信信托	0.86	171065008	0.11	12.93	12.94	131803	3	0.08	          0.53	12.79	
000151	中成股份	10.04	169023360	1.11	12.17	--  	140697	664	0.00	          5.28	11.18	
300718	长盛轴承	0.71	169022016	0.30	42.62	42.63	39127	345	-0.13	         15.65	42.08	
600449	宁夏建材	0.72	167650704	0.09	12.50	12.51	134574	66	0.24	          2.81	12.45	
603128	华贸物流	0.59	167381008	0.05	8.47	8.48	197853	189	0.00	          2.17	8.38	
002112	三变科技	3.71	165911680	0.44	12.29	12.30	136296	1679	0.49	          7.46	11.80	
601200	上海环境	0.27	165323952	0.06	22.02	22.03	74998	11	0.18	          1.12	22.00	
300359	全通教育	1.13	162086624	0.11	9.85	9.88	163078	2257	0.51	          3.94	9.71	
300298	三诺生物	0.93	160473008	0.21	22.80	22.82	69954	343	0.04	          2.33	22.85	
600533	栖霞建设	6.39	159661456	0.28	4.65	4.66	341694	866	-0.42	          3.25	4.36	
300368	汇金股份	4.67	157687952	0.36	8.07	8.08	195673	1410	0.12	          7.50	7.71	
300311	任子行	3.05	157547280	0.42	14.19	14.20	112351	2177	0.14	          4.74	13.77	
002474	榕基软件	2.44	156630928	0.21	8.81	8.82	178244	2333	-0.67	          3.83	8.53	
300304	云意电气	0.74	156204816	0.05	6.83	6.84	227062	1224	-0.14	          2.71	6.78	
002766	索菱股份	0.83	154714256	0.12	14.55	14.56	106816	899	-0.26	          6.16	14.29	
601127	小康股份	4.62	152327872	0.87	19.71	19.73	77188	10	-0.34	          4.29	19.05	
603557	起步股份	4.76	151065168	0.78	17.15	17.16	88612	7	0.23	         18.85	16.45	
002336	人人乐	4.35	150721712	0.61	14.61	14.62	105813	2524	-0.19	          3.12	13.92	
600166	福田汽车	0.75	148341744	0.02	2.67	2.68	557448	57	0.00	          0.84	2.65	
600213	亚星客车	10.02	145365056	0.91	9.99	--  	147872	1	0.00	          6.72	9.05	
000559	万向钱潮	0.77	143829168	0.07	9.21	9.22	155856	1094	0.00	          0.57	9.17	
601018	宁波港	0.93	143531920	0.05	5.40	5.41	266730	61	0.00	          0.21	5.34	
002892	科力尔	5.57	143008560	2.10	39.82	39.83	36903	1025	-0.37	         20.97	37.50	
002130	沃尔核材	2.79	141360896	0.16	5.89	5.90	239545	1950	0.17	          2.46	5.70	
00148	建滔化工	5.12	140758736	2.100	43.050	43.100	3327278	200500	0.35	          0.31	41.700	
002560	通达股份	2.48	137541968	0.18	7.42	7.43	180652	3288	-0.66	          6.56	7.27	
01966	中骏置业	3.54	136184832	0.140	4.090	4.100	33535800	252000	0.00	          0.88	3.960	
300291	华录百纳	2.85	135714032	0.34	12.25	12.26	111941	1925	-0.07	          1.88	11.90	
002543	万和电气	5.89	133149752	1.39	24.98	24.99	54245	992	0.44	          1.45	23.60	
603703	盛洋科技	5.77	133081872	0.72	13.19	13.20	101483	3	0.08	         10.58	12.49	
002612	朗姿股份	6.20	132901328	0.76	13.01	13.02	102944	859	0.31	          4.88	12.25	
600545	卓郎智能	0.50	131738264	0.05	10.07	10.09	131085	875	-0.09	          1.94	10.02	
002476	宝莫股份	7.63	129867304	0.39	5.49	5.50	239968	2470	0.18	          4.15	5.11	
300245	天玑科技	0.21	129122880	0.03	14.06	14.07	91540	482	0.36	          4.45	13.95	
300534	陇神戎发	10.00	128978992	0.89	9.79	--  	132738	108	0.00	          7.02	8.92	
600137	浪莎股份	5.02	128604880	1.15	24.08	24.09	54505	4	-0.65	          5.61	22.88	
300247	乐金健康	0.55	128437968	0.03	5.52	5.53	229776	1224	0.00	          3.98	5.49	
603678	火炬电子	2.23	124696464	0.60	27.57	27.58	45258	25	-0.10	          1.00	26.93	
002776	柏堡龙	9.05	124014248	1.54	18.54	18.55	68772	601	0.11	          6.53	17.09	
600630	龙头股份	2.71	122498480	0.27	10.24	10.25	120525	74	0.49	          2.84	9.96	
600618	氯碱化工	2.53	121989000	0.29	11.73	11.74	104579	1	-0.24	          1.39	11.40	
601015	陕西黑猫	1.18	120765152	0.10	8.58	8.59	140428	2	0.35	          1.51	8.45	
603515	欧普照明	0.10	117519824	0.05	48.10	48.11	24295	5	0.02	          2.48	48.05	
00010	恒隆集团	1.46	117372936	0.400	27.750	27.850	4278633	215000	0.36	          0.31	27.400	
300380	安硕信息	1.33	116873392	0.27	20.54	20.55	56031	622	-0.09	          8.32	20.06	
002472	双环传动	10.05	113627880	0.92	10.07	--  	113044	1017	0.00	          2.08	10.00	
600075	新疆天业	1.81	113432376	0.14	7.85	7.86	144903	60	0.00	          1.74	7.73	
002853	皮阿诺	3.17	113009720	0.91	29.61	29.62	38858	1282	0.24	          7.30	28.63	
603456	九洲药业	0.28	112876144	0.05	17.93	17.95	63064	14	0.22	          1.42	17.80	
002040	南 京 港	6.14	112815584	0.74	12.78	12.79	89148	919	-0.38	          2.91	12.05	
002331	皖通科技	2.86	111264424	0.28	10.06	10.07	110421	747	0.10	          3.78	9.73	
600240	华业资本	2.52	111217504	0.21	8.55	8.56	129831	15	-0.11	          0.91	8.35	
000905	厦门港务	1.50	110683184	0.16	10.81	10.82	102864	1525	0.00	          1.94	10.58	
000733	振华科技	0.53	108236976	0.07	13.31	13.32	80994	557	0.08	          1.73	13.24	
600359	新农开发	1.35	107802128	0.09	6.74	6.75	157930	51	-0.14	          4.14	6.61	
300034	钢研高纳	1.58	107552672	0.17	10.92	10.93	98881	1384	0.09	          2.35	10.67	
002697	红旗连锁	0.86	107259264	0.05	5.84	5.85	183629	2039	0.00	          2.13	5.80	
002521	齐峰新材	0.87	107086224	0.08	9.26	9.27	115944	1929	0.32	          2.69	9.10	
300028	金亚科技	2.29	106468040	0.11	4.91	4.92	216646	2575	-0.40	          6.30	4.74	
300191	潜能恒信	1.36	106236856	0.28	20.85	20.86	50033	573	-0.04	          2.42	20.34	
000810	创维数字	10.01	106198008	0.69	7.58	--  	141422	285	0.00	          1.43	6.90	
00916	龙源电力	3.15	105869568	0.170	5.550	5.560	19114044	1345000	0.00	          0.57	5.500	
000702	正虹科技	3.34	104776280	0.22	6.79	6.80	154655	1596	0.00	          5.80	6.59	
000561	烽火电子	4.48	103609776	0.34	7.92	7.93	131318	1517	-0.74	          2.21	7.58	
002254	泰和新材	0.08	102707584	0.01	12.33	12.34	83261	786	0.08	          1.36	12.32	
601858	中国科传	4.23	102263248	0.41	10.10	10.11	100783	40	-0.09	          7.72	9.68	
000973	佛塑科技	2.03	102138824	0.11	5.51	5.52	186243	4093	-0.17	          1.93	5.41	
000501	鄂武商Ａ	0.43	101994408	0.07	16.52	16.53	61631	377	-0.11	          0.92	16.47	
01660	善乐国际	10.83	101611056	0.130	--  	--  	78464008	8000	-2.21	          6.33	1.210	
300242	明家联合	1.92	101443400	0.15	7.95	7.96	126494	542	0.13	          2.53	7.75	
300696	爱乐达	0.88	101318864	0.50	57.06	57.10	17320	195	-0.16	         10.04	57.74	
002631	德尔未来	2.27	101108920	0.21	9.44	9.45	108997	2579	0.21	          1.69	9.14	
600303	曙光股份	1.48	100632608	0.12	8.22	8.23	122686	21	0.00	          1.98	8.11	
002386	天原集团	1.31	100056608	0.10	7.71	7.72	130226	1229	0.00	          1.94	7.60	
002603	以岭药业	1.36	98985160	0.20	14.94	14.95	66113	342	0.13	          0.73	14.99	
300275	梅安森	1.76	98821104	0.26	15.05	15.06	65816	1041	0.00	          5.50	14.82	
002639	雪人股份	2.31	98587152	0.18	7.96	7.97	124378	1391	-0.12	          2.84	7.75	
002489	浙江永强	1.97	97771168	0.09	4.66	4.67	210457	3439	0.22	          1.12	4.56	
002505	大康农业	1.54	97661792	0.04	2.63	2.64	370939	4829	0.00	          0.68	2.59	
002823	凯中精密	3.74	97499624	0.55	15.24	15.25	64370	1127	-0.38	          6.53	14.70	
600339	中油工程	1.33	96868376	0.06	4.56	4.57	213461	200	0.22	          1.38	4.51	
002759	天际股份	3.43	96788704	0.48	14.46	14.47	67385	1261	0.14	          5.74	14.05	
000700	模塑科技	3.86	94982616	0.20	5.37	5.38	177685	1325	-0.54	          2.55	5.18	
601008	连云港	3.14	94963736	0.14	4.59	4.60	207342	89	-0.21	          2.04	4.46	
601038	一拖股份	0.41	93963736	0.03	7.28	7.29	126486	18	-0.40	          2.13	7.30	
000791	甘肃电投	1.80	93858376	0.13	7.34	7.35	127937	2610	0.14	          1.32	7.22	
000407	胜利股份	4.36	93122744	0.27	6.46	6.47	143382	1354	-0.30	          1.94	6.22	
601717	郑煤机	0.30	93068128	0.02	6.75	6.76	137372	59	0.00	          1.00	6.72	
300306	远方信息	1.36	92175520	0.23	17.09	17.10	54019	314	-0.28	          3.99	16.79	
002503	搜于特	2.12	91534384	0.12	5.78	5.79	157373	4567	-0.33	          0.78	5.70	
002618	丹邦科技	2.53	91042456	0.28	11.32	11.33	79368	513	-0.08	          1.45	11.08	
00020	会德丰	1.59	90823712	0.950	60.750	60.800	1498199	225000	0.16	          0.07	61.000	
600939	重庆建工	2.08	90304288	0.14	6.88	6.89	129740	3	-0.14	          3.17	6.71	
300379	东方通	0.38	90284088	0.05	13.23	13.24	67917	731	0.23	          3.42	13.10	
000062	深圳华强	2.03	90173816	0.43	21.61	21.62	41548	305	0.14	          0.62	21.23	
601880	大连港	0.76	88982432	0.02	2.63	2.64	338343	40	0.38	          0.44	2.62	
002706	良信电器	2.90	88585608	0.31	10.99	11.00	80685	1204	-0.44	          2.20	10.66	
300025	华星创业	0.55	87247088	0.03	5.50	5.51	156682	2040	-0.53	          4.62	5.48	
002891	中宠股份	3.23	87180496	1.15	36.80	36.82	23947	285	0.27	          9.58	35.42	
000010	美丽生态	3.39	87116992	0.16	4.88	4.89	179224	2105	-0.19	          3.43	4.72	
300342	天银机电	1.47	86967152	0.21	14.49	14.50	60688	795	0.21	          1.53	14.20	
002751	易尚展示	1.36	86621008	0.49	36.57	36.60	23510	438	-0.48	          3.07	36.49	
300631	久吾高科	5.79	86575544	1.44	26.30	26.31	32388	257	0.08	         12.57	24.92	
000890	法 尔 胜	10.08	86565000	0.65	7.10	--  	125429	472	0.00	          3.30	6.45	
300389	艾比森	7.81	85814776	1.08	14.90	14.91	58439	417	-0.12	          4.16	13.76	
002762	金发拉比	4.59	85512464	0.71	16.16	16.17	52848	1303	-0.30	          7.60	15.32	
600261	阳光照明	2.04	85313608	0.10	4.97	4.98	172345	6	0.40	          1.19	4.89	
600006	东风汽车	1.15	84754144	0.06	5.29	5.30	159744	243	0.00	          0.80	5.24	
600476	湘邮科技	5.51	84670808	0.81	15.50	15.51	55435	22	0.52	          3.44	14.68	
300018	中元股份	1.57	83472864	0.10	6.45	6.46	128541	1265	-0.14	          3.71	6.36	
02638	港灯－ＳＳ	0.27	82717712	0.020	--  	--  	11220330	500	-0.27	          0.13	7.380	
300351	永贵电器	2.16	81840672	0.29	13.70	13.71	59259	485	0.22	          2.49	13.42	
600838	上海九百	0.89	81260208	0.08	9.01	9.02	89895	18	0.67	          2.24	8.92	
000838	财信发展	0.55	81016264	0.03	5.49	5.50	147121	1218	-0.17	          2.33	5.43	
603883	老百姓	1.51	80880952	1.02	68.46	68.48	11834	1	0.01	          1.41	67.10	
603085	天成自控	4.33	80823424	1.22	29.50	29.57	28004	183	-0.13	          3.55	28.21	
600975	新五丰	0.19	80648192	0.01	5.36	5.37	146285	40	0.00	          3.12	5.61	
300452	山河药辅	1.75	80599976	0.40	23.28	23.30	33879	125	-0.03	          8.03	24.21	
600162	香江控股	0.93	80556016	0.03	3.24	3.25	246765	40	-0.30	          1.04	3.20	
603818	曲美家居	5.18	80296400	0.69	13.98	14.00	58141	62	0.07	          4.42	13.30	
002630	华西能源	0.34	78972264	0.04	11.83	11.84	67193	1203	-0.07	          1.12	11.76	
600681	百川能源	3.73	78813824	0.46	12.77	12.78	61836	24	-0.07	          1.89	12.36	
600351	亚宝药业	1.45	77968224	0.11	7.67	7.68	101297	100	0.26	          1.46	7.54	
000088	盐 田 港	0.13	77263224	0.01	7.98	7.99	97039	1637	0.13	          0.50	7.98	
600251	冠农股份	0.27	77145968	0.02	7.38	7.39	103653	38	0.00	          1.32	7.37	
603488	展鹏科技	1.34	77002048	0.26	19.56	19.61	39280	4	-0.50	          7.55	19.37	
300193	佳士科技	0.64	76819856	0.05	7.85	7.86	97006	827	-0.24	          2.13	7.78	
600367	红星发展	0.55	76493584	0.06	10.88	10.89	69871	4	-0.08	          2.40	10.89	
002117	东港股份	0.35	76461968	0.06	17.31	17.32	44271	390	0.06	          1.22	17.21	
000585	东北电气	3.65	75755720	0.13	3.69	3.70	207962	3820	0.00	          3.41	3.52	
600626	申达股份	2.83	75755376	0.19	6.93	6.94	110347	50	0.73	          1.55	6.72	
603096	新经典	3.61	74778968	2.72	78.00	78.02	9614	54	-0.02	          2.88	75.01	
300541	先进数通	2.49	74014976	0.61	25.05	25.08	29632	326	0.36	          5.86	24.40	
600694	大商股份	1.09	73896544	0.39	36.21	36.22	20487	10	0.03	          0.70	35.81	
603987	康德莱	2.31	73768216	0.27	11.93	11.94	61597	14	0.00	          3.24	11.62	
002277	友阿股份	1.58	73727216	0.08	5.14	5.15	144695	1186	0.19	          1.02	5.05	
300350	华鹏飞	1.18	73397856	0.09	7.73	7.74	94578	1851	0.26	          4.02	7.60	
